2025-05-28 16:58:53.441130
"0.02161" LEYEZ="0.57736" LPUPILD="0.00413" LPUPILV="1" REYEX="0.03119" REYEY="0.01972" REYEZ="0.57776" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.21774" FPOGY="0.06195" FPOGS="3278.61743" FPOGD="0.10034" FPOGID="6818" FPOGV="1" LPOGX="0.23202" LPOGY="0.09878" LPOGV="1" RPOGX="0.19867" RPOGY="-0.00109" RPOGV="1" BPOGX="0.21534" BPOGY="0.04885" BPOGV="1" LPCX="0.31083" LPCY="0.38478" LPD="24.35159" LPS="0.77108" LPV="1" RPCX="0.60718" RPCY="0.38148" RPD="22.65530" RPS="0.77108" RPV="1" LEYEX="-0.03960" LEYEY="0.01811" LEYEZ="0.56140" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02430" REYEY="0.01925" REYEZ="0.58078" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="1.44086" FPOGY="0.35449" FPOGS="3279.30005" FPOGD="0.12500" FPOGID="6820" FPOGV="1" LPOGX="1.47544" LPOGY="0.34133" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.47544" BPOGY="0.34133" BPOGV="1" LPCX="0.37400" LPCY="0.38720" LPD="21.90961" LPS="0.64551" LPV="1" RPCX="0.67212" RPCY="0.39988" RPD="18.71193" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00441" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.44259" FPOGY="0.35383" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="1" LPOGX="1.47544" LPOGY="0.34133" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.47544" BPOGY="0.34133" BPOGV="1" LPCX="0.37373" LPCY="0.38705" LPD="21.96255" LPS="0.64551" LPV="1" RPCX="0.67199" RPCY="0.39984" RPD="18.80200" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00444" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.46909" FPOGY="0.32978" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.55680" LPOGY="0.15352" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.55680" BPOGY="0.15352" BPOGV="1" LPCX="0.37390" LPCY="0.38656" LPD="21.88091" LPS="0.64551" LPV="1" RPCX="0.67207" RPCY="0.39914" RPD="18.49753" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00444" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.54286" FPOGY="0.19203" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.61663" LPOGY="0.05428" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.61663" BPOGY="0.05428" BPOGV="1" LPCX="0.37406" LPCY="0.38587" LPD="21.84075" LPS="0.64551" LPV="1" RPCX="0.67219" RPCY="0.39845" RPD="18.32883" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00448" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.56745" FPOGY="0.14612" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.61663" LPOGY="0.05428" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.61663" BPOGY="0.05428" BPOGV="1" LPCX="0.37452" LPCY="0.38466" LPD="21.77855" LPS="0.64551" LPV="1" RPCX="0.67237" RPCY="0.39747" RPD="18.17638" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00451" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.60580" FPOGY="-0.00693" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.58414" LPOGY="-0.12935" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.58414" BPOGY="-0.12935" BPOGV="1" LPCX="0.37504" LPCY="0.38315" LPD="21.28715" LPS="0.64551" LPV="1" RPCX="0.67258" RPCY="0.39569" RPD="17.46809" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00454" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.57470" FPOGY="-0.08081" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="1" LPCX="0.37522" LPCY="0.38242" LPD="20.89347" LPS="0.64551" LPV="1" RPCX="0.67260" RPCY="0.39470" RPD="17.35180" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00453" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.56433" FPOGY="-0.10544" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="1" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="1" LPCX="0.37569" LPCY="0.38099" LPD="20.41670" LPS="0.64551" LPV="1" RPCX="0.67271" RPCY="0.39352" RPD="16.92089" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00461" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.54360" FPOGY="-0.15470" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37597" LPCY="0.37953" LPD="19.93599" LPS="0.64551" LPV="1" RPCX="0.67289" RPCY="0.39205" RPD="16.45949" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00457" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00445" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.54360" FPOGY="-0.15470" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37612" LPCY="0.37880" LPD="20.05672" LPS="0.64551" LPV="1" RPCX="0.67300" RPCY="0.39120" RPD="16.31985" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00462" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="1.54360" FPOGY="-0.15470" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37646" LPCY="0.37758" LPD="19.62559" LPS="0.64551" LPV="1" RPCX="0.67318" RPCY="0.39055" RPD="16.03103" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00464" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37664" LPCY="0.37652" LPD="19.36574" LPS="0.64551" LPV="1" RPCX="0.67317" RPCY="0.38907" RPD="15.74724" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00469" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37663" LPCY="0.37624" LPD="19.34678" LPS="0.64551" LPV="1" RPCX="0.67321" RPCY="0.38880" RPD="15.59384" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00468" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37676" LPCY="0.37591" LPD="19.25700" LPS="0.64551" LPV="1" RPCX="0.67328" RPCY="0.38854" RPD="15.73100" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00470" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37677" LPCY="0.37580" LPD="19.41030" LPS="0.64551" LPV="1" RPCX="0.67360" RPCY="0.38883" RPD="15.89988" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00470" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37685" LPCY="0.37577" LPD="19.48766" LPS="0.64551" LPV="1" RPCX="0.67373" RPCY="0.38883" RPD="15.78641" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00470" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37699" LPCY="0.37572" LPD="19.42153" LPS="0.64551" LPV="1" RPCX="0.67380" RPCY="0.38885" RPD="15.90475" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00469" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37703" LPCY="0.37556" LPD="19.30459" LPS="0.64551" LPV="1" RPCX="0.67397" RPCY="0.38863" RPD="15.93128" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00472" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37700" LPCY="0.37543" LPD="19.39354" LPS="0.64551" LPV="1" RPCX="0.67407" RPCY="0.38859" RPD="15.87741" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00469" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00461" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37707" LPCY="0.37533" LPD="19.54827" LPS="0.64551" LPV="1" RPCX="0.67412" RPCY="0.38862" RPD="15.82856" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00470" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37721" LPCY="0.37526" LPD="19.35812" LPS="0.64551" LPV="1" RPCX="0.67444" RPCY="0.38885" RPD="16.04795" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00475" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37723" LPCY="0.37514" LPD="19.42556" LPS="0.64551" LPV="1" RPCX="0.67456" RPCY="0.38879" RPD="15.86145" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00472" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37734" LPCY="0.37511" LPD="19.43765" LPS="0.64551" LPV="1" RPCX="0.67461" RPCY="0.38880" RPD="15.82381" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00470" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37749" LPCY="0.37501" LPD="19.29005" LPS="0.64551" LPV="1" RPCX="0.67469" RPCY="0.38869" RPD="15.99096" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00472" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37753" LPCY="0.37493" LPD="19.26911" LPS="0.64551" LPV="1" RPCX="0.67481" RPCY="0.38864" RPD="15.71639" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00469" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00461" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37757" LPCY="0.37492" LPD="19.16656" LPS="0.64551" LPV="1" RPCX="0.67486" RPCY="0.38865" RPD="15.78708" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00469" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37759" LPCY="0.37485" LPD="19.06196" LPS="0.64551" LPV="1" RPCX="0.67501" RPCY="0.38876" RPD="15.78776" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00466" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37769" LPCY="0.37483" LPD="19.08929" LPS="0.64551" LPV="1" RPCX="0.67504" RPCY="0.38875" RPD="15.69270" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00471" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37771" LPCY="0.37475" LPD="19.23325" LPS="0.64551" LPV="1" RPCX="0.67514" RPCY="0.38872" RPD="15.54816" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00466" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37770" LPCY="0.37479" LPD="18.85881" LPS="0.64551" LPV="1" RPCX="0.67519" RPCY="0.38879" RPD="15.50784" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00461" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37773" LPCY="0.37485" LPD="18.83304" LPS="0.64551" LPV="1" RPCX="0.67524" RPCY="0.38878" RPD="15.63258" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00458" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37775" LPCY="0.37486" LPD="18.79791" LPS="0.64551" LPV="1" RPCX="0.67529" RPCY="0.38881" RPD="15.57754" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00458" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37773" LPCY="0.37489" LPD="18.79666" LPS="0.64551" LPV="1" RPCX="0.67523" RPCY="0.38882" RPD="15.46289" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00458" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37774" LPCY="0.37489" LPD="18.75328" LPS="0.64551" LPV="1" RPCX="0.67526" RPCY="0.38888" RPD="15.45284" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00457" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37774" LPCY="0.37489" LPD="18.75328" LPS="0.64551" LPV="1" RPCX="0.67528" RPCY="0.38887" RPD="15.38779" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00457" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
