2025-05-30 13:08:37.208863
"-0.01010" LEYEZ="0.65719" LPUPILD="0.00400" LPUPILV="1" REYEX="0.02165" REYEY="-0.01314" REYEZ="0.67142" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.47894" FPOGY="0.06838" FPOGS="3768.51392" FPOGD="0.17676" FPOGID="3763" FPOGV="0" LPOGX="0.51274" LPOGY="0.10730" LPOGV="1" RPOGX="0.35067" RPOGY="-0.00082" RPOGV="1" BPOGX="0.43170" BPOGY="0.05324" BPOGV="1" LPCX="0.32888" LPCY="0.54281" LPD="18.72356" LPS="1.05676" LPV="1" RPCX="0.58073" RPCY="0.55556" RPD="19.43827" RPS="1.05676" RPV="1" LEYEX="-0.04317" LEYEY="-0.01026" LEYEZ="0.66406" LPUPILD="0.00400" LPUPILV="1" REYEX="0.02109" REYEY="-0.01334" REYEZ="0.67618" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58471" FPOGY="0.30870" FPOGS="3770.02124" FPOGD="0.06689" FPOGID="3770" FPOGV="1" LPOGX="0.68141" LPOGY="0.40562" LPOGV="1" RPOGX="0.49697" RPOGY="0.20776" RPOGV="1" BPOGX="0.58919" BPOGY="0.30669" BPOGV="1" LPCX="0.32840" LPCY="0.54535" LPD="18.70931" LPS="1.08838" LPV="1" RPCX="0.58114" RPCY="0.55727" RPD="18.55731" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01045" LEYEZ="0.66346" LPUPILD="0.00414" LPUPILV="1" REYEX="0.02098" REYEY="-0.01344" REYEZ="0.67900" RPUPILD="0.00395" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58569" FPOGY="0.30664" FPOGS="3770.02124" FPOGD="0.07397" FPOGID="3770" FPOGV="1" LPOGX="0.68511" LPOGY="0.31038" LPOGV="1" RPOGX="0.50792" RPOGY="0.25761" RPOGV="1" BPOGX="0.59652" BPOGY="0.28399" BPOGV="1" LPCX="0.32849" LPCY="0.54556" LPD="18.51663" LPS="1.08838" LPV="1" RPCX="0.58140" RPCY="0.55784" RPD="19.16719" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01045" LEYEZ="0.66346" LPUPILD="0.00416" LPUPILV="1" REYEX="0.02098" REYEY="-0.01344" REYEZ="0.67900" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58658" FPOGY="0.30529" FPOGS="3770.02124" FPOGD="0.08032" FPOGID="3770" FPOGV="1" LPOGX="0.68485" LPOGY="0.32015" LPOGV="1" RPOGX="0.50954" RPOGY="0.25804" RPOGV="1" BPOGX="0.59719" BPOGY="0.28910" BPOGV="1" LPCX="0.32853" LPCY="0.54562" LPD="18.46367" LPS="1.08838" LPV="1" RPCX="0.58142" RPCY="0.55795" RPD="19.49141" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01045" LEYEZ="0.66346" LPUPILD="0.00414" LPUPILV="1" REYEX="0.02098" REYEY="-0.01344" REYEZ="0.67900" RPUPILD="0.00395" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58734" FPOGY="0.30413" FPOGS="3770.02124" FPOGD="0.08691" FPOGID="3770" FPOGV="1" LPOGX="0.68485" LPOGY="0.32015" LPOGV="1" RPOGX="0.50954" RPOGY="0.25804" RPOGV="1" BPOGX="0.59719" BPOGY="0.28910" BPOGV="1" LPCX="0.32850" LPCY="0.54565" LPD="18.61620" LPS="1.08838" LPV="1" RPCX="0.58148" RPCY="0.55809" RPD="19.37478" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01055" LEYEZ="0.66346" LPUPILD="0.00413" LPUPILV="1" REYEX="0.02098" REYEY="-0.01344" REYEZ="0.67900" RPUPILD="0.00400" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58841" FPOGY="0.30514" FPOGS="3770.02124" FPOGD="0.09351" FPOGID="3770" FPOGV="1" LPOGX="0.69094" LPOGY="0.35729" LPOGV="1" RPOGX="0.51589" RPOGY="0.28114" RPOGV="1" BPOGX="0.60342" BPOGY="0.31922" BPOGV="1" LPCX="0.32854" LPCY="0.54574" LPD="18.70363" LPS="1.08838" LPV="1" RPCX="0.58152" RPCY="0.55821" RPD="19.37122" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01055" LEYEZ="0.66346" LPUPILD="0.00413" LPUPILV="1" REYEX="0.02098" REYEY="-0.01344" REYEZ="0.67900" RPUPILD="0.00396" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58959" FPOGY="0.30580" FPOGS="3770.02124" FPOGD="0.10010" FPOGID="3770" FPOGV="1" LPOGX="0.70202" LPOGY="0.34796" LPOGV="1" RPOGX="0.51277" RPOGY="0.28346" RPOGV="1" BPOGX="0.60739" BPOGY="0.31571" BPOGV="1" LPCX="0.32857" LPCY="0.54583" LPD="18.65309" LPS="1.08838" LPV="1" RPCX="0.58155" RPCY="0.55819" RPD="19.40793" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01055" LEYEZ="0.66346" LPUPILD="0.00413" LPUPILV="1" REYEX="0.02098" REYEY="-0.01344" REYEZ="0.67900" RPUPILD="0.00397" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59064" FPOGY="0.30638" FPOGS="3770.02124" FPOGD="0.10693" FPOGID="3770" FPOGV="1" LPOGX="0.70202" LPOGY="0.34796" LPOGV="1" RPOGX="0.51277" RPOGY="0.28346" RPOGV="1" BPOGX="0.60739" BPOGY="0.31571" BPOGV="1" LPCX="0.32862" LPCY="0.54594" LPD="18.87249" LPS="1.08838" LPV="1" RPCX="0.58155" RPCY="0.55824" RPD="19.51620" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01055" LEYEZ="0.66346" LPUPILD="0.00417" LPUPILV="1" REYEX="0.02089" REYEY="-0.01344" REYEZ="0.67622" RPUPILD="0.00396" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59185" FPOGY="0.30481" FPOGS="3770.02124" FPOGD="0.11304" FPOGID="3770" FPOGV="1" LPOGX="0.69542" LPOGY="0.39519" LPOGV="1" RPOGX="0.52930" RPOGY="0.16077" RPOGV="1" BPOGX="0.61236" BPOGY="0.27798" BPOGV="1" LPCX="0.32861" LPCY="0.54603" LPD="18.55911" LPS="1.08838" LPV="1" RPCX="0.58171" RPCY="0.55839" RPD="19.43073" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01055" LEYEZ="0.66346" LPUPILD="0.00417" LPUPILV="1" REYEX="0.02089" REYEY="-0.01344" REYEZ="0.67622" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59306" FPOGY="0.30412" FPOGS="3770.02124" FPOGD="0.12012" FPOGID="3770" FPOGV="1" LPOGX="0.69606" LPOGY="0.39082" LPOGV="1" RPOGX="0.53364" RPOGY="0.19275" RPOGV="1" BPOGX="0.61485" BPOGY="0.29178" BPOGV="1" LPCX="0.32859" LPCY="0.54616" LPD="18.75760" LPS="1.08838" LPV="1" RPCX="0.58172" RPCY="0.55843" RPD="19.39737" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01055" LEYEZ="0.66346" LPUPILD="0.00415" LPUPILV="1" REYEX="0.02089" REYEY="-0.01344" REYEZ="0.67622" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59415" FPOGY="0.30350" FPOGS="3770.02124" FPOGD="0.12793" FPOGID="3770" FPOGV="1" LPOGX="0.69606" LPOGY="0.39082" LPOGV="1" RPOGX="0.53364" RPOGY="0.19275" RPOGV="1" BPOGX="0.61485" BPOGY="0.29178" BPOGV="1" LPCX="0.32871" LPCY="0.54607" LPD="18.41795" LPS="1.08838" LPV="1" RPCX="0.58172" RPCY="0.55847" RPD="19.44640" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01060" LEYEZ="0.66346" LPUPILD="0.00421" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59549" FPOGY="0.30344" FPOGS="3770.02124" FPOGD="0.13306" FPOGID="3770" FPOGV="1" LPOGX="0.70378" LPOGY="0.43188" LPOGV="1" RPOGX="0.54095" RPOGY="0.17263" RPOGV="1" BPOGX="0.62236" BPOGY="0.30226" BPOGV="1" LPCX="0.32864" LPCY="0.54616" LPD="18.68046" LPS="1.08838" LPV="1" RPCX="0.58169" RPCY="0.55858" RPD="19.45950" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01060" LEYEZ="0.66346" LPUPILD="0.00421" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59590" FPOGY="0.30381" FPOGS="3770.02124" FPOGD="0.13989" FPOGID="3770" FPOGV="1" LPOGX="0.67642" LPOGY="0.43302" LPOGV="1" RPOGX="0.53257" RPOGY="0.19008" RPOGV="1" BPOGX="0.60449" BPOGY="0.31155" BPOGV="1" LPCX="0.32882" LPCY="0.54625" LPD="18.43040" LPS="1.08838" LPV="1" RPCX="0.58169" RPCY="0.55857" RPD="19.52478" RPS="1.08838" RPV="1" LEYEX="-0.04378" LEYEY="-0.01060" LEYEZ="0.66346" LPUPILD="0.00421" LPUPILV="1" REYEX="0.02098" REYEY="-0.01365" REYEZ="0.67900" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59626" FPOGY="0.30429" FPOGS="3770.02124" FPOGD="0.14697" FPOGID="3770" FPOGV="1" LPOGX="0.67642" LPOGY="0.43302" LPOGV="1" RPOGX="0.53190" RPOGY="0.19673" RPOGV="1" BPOGX="0.60416" BPOGY="0.31488" BPOGV="1" LPCX="0.32871" LPCY="0.54632" LPD="18.73521" LPS="1.08838" LPV="1" RPCX="0.58171" RPCY="0.55872" RPD="19.30185" RPS="1.08029" RPV="1" LEYEX="-0.04378" LEYEY="-0.01065" LEYEZ="0.66346" LPUPILD="0.00415" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00402" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59694" FPOGY="0.30360" FPOGS="3770.02124" FPOGD="0.15381" FPOGID="3770" FPOGV="1" LPOGX="0.68065" LPOGY="0.32180" LPOGV="1" RPOGX="0.54430" RPOGY="0.25373" RPOGV="1" BPOGX="0.61247" BPOGY="0.28776" BPOGV="1" LPCX="0.32870" LPCY="0.54648" LPD="18.93052" LPS="1.08029" LPV="1" RPCX="0.58176" RPCY="0.55872" RPD="20.15480" RPS="1.07220" RPV="1" LEYEX="-0.04378" LEYEY="-0.01065" LEYEZ="0.66346" LPUPILD="0.00418" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59740" FPOGY="0.30309" FPOGS="3770.02124" FPOGD="0.16064" FPOGID="3770" FPOGV="1" LPOGX="0.67728" LPOGY="0.32681" LPOGV="1" RPOGX="0.53969" RPOGY="0.25466" RPOGV="1" BPOGX="0.60848" BPOGY="0.29074" BPOGV="1" LPCX="0.32876" LPCY="0.54651" LPD="18.80720" LPS="1.07220" LPV="1" RPCX="0.58176" RPCY="0.55898" RPD="19.81550" RPS="1.06411" RPV="1" LEYEX="-0.04378" LEYEY="-0.01065" LEYEZ="0.66346" LPUPILD="0.00419" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00402" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59780" FPOGY="0.30307" FPOGS="3770.02124" FPOGD="0.16748" FPOGID="3770" FPOGV="1" LPOGX="0.67734" LPOGY="0.33798" LPOGV="1" RPOGX="0.53823" RPOGY="0.26713" RPOGV="1" BPOGX="0.60778" BPOGY="0.30256" BPOGV="1" LPCX="0.32880" LPCY="0.54645" LPD="18.58107" LPS="1.05621" LPV="1" RPCX="0.58183" RPCY="0.55894" RPD="19.84068" RPS="1.04812" RPV="1" LEYEX="-0.04419" LEYEY="-0.01076" LEYEZ="0.67054" LPUPILD="0.00422" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59825" FPOGY="0.30391" FPOGS="3770.02124" FPOGD="0.17505" FPOGID="3770" FPOGV="1" LPOGX="0.68242" LPOGY="0.37115" LPOGV="1" RPOGX="0.53764" RPOGY="0.28012" RPOGV="1" BPOGX="0.61003" BPOGY="0.32564" BPOGV="1" LPCX="0.32884" LPCY="0.54650" LPD="18.60178" LPS="1.04022" LPV="1" RPCX="0.58187" RPCY="0.55900" RPD="19.79069" RPS="1.04022" RPV="1" LEYEX="-0.04419" LEYEY="-0.01076" LEYEZ="0.67054" LPUPILD="0.00422" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00406" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59752" FPOGY="0.30424" FPOGS="3770.02124" FPOGD="0.18091" FPOGID="3770" FPOGV="1" LPOGX="0.67861" LPOGY="0.35734" LPOGV="1" RPOGX="0.47700" RPOGY="0.26943" RPOGV="1" BPOGX="0.57780" BPOGY="0.31339" BPOGV="1" LPCX="0.32887" LPCY="0.54650" LPD="18.56943" LPS="1.03231" LPV="1" RPCX="0.58187" RPCY="0.55900" RPD="19.79352" RPS="1.03231" RPV="1" LEYEX="-0.04419" LEYEY="-0.01076" LEYEZ="0.67054" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00406" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59683" FPOGY="0.30494" FPOGS="3770.02124" FPOGD="0.18774" FPOGID="3770" FPOGV="1" LPOGX="0.67865" LPOGY="0.36774" LPOGV="1" RPOGX="0.47645" RPOGY="0.28130" RPOGV="1" BPOGX="0.57755" BPOGY="0.32452" BPOGV="1" LPCX="0.32886" LPCY="0.54649" LPD="18.57995" LPS="1.01738" LPV="1" RPCX="0.58191" RPCY="0.55888" RPD="19.92347" RPS="1.01738" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00421" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59682" FPOGY="0.30654" FPOGS="3770.02124" FPOGD="0.19434" FPOGID="3770" FPOGV="1" LPOGX="0.68147" LPOGY="0.41086" LPOGV="1" RPOGX="0.51137" RPOGY="0.29470" RPOGV="1" BPOGX="0.59642" BPOGY="0.35278" BPOGV="1" LPCX="0.32881" LPCY="0.54655" LPD="18.76016" LPS="1.01036" LPV="1" RPCX="0.58192" RPCY="0.55898" RPD="19.61311" RPS="1.01036" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00421" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59679" FPOGY="0.30800" FPOGS="3770.02124" FPOGD="0.20093" FPOGID="3770" FPOGV="1" LPOGX="0.68023" LPOGY="0.40200" LPOGV="1" RPOGX="0.51154" RPOGY="0.30150" RPOGV="1" BPOGX="0.59589" BPOGY="0.35175" BPOGV="1" LPCX="0.32883" LPCY="0.54650" LPD="18.63949" LPS="1.00333" LPV="1" RPCX="0.58192" RPCY="0.55895" RPD="19.93291" RPS="1.00333" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59675" FPOGY="0.30952" FPOGS="3770.02124" FPOGD="0.20776" FPOGID="3770" FPOGV="1" LPOGX="0.68024" LPOGY="0.40673" LPOGV="1" RPOGX="0.51104" RPOGY="0.30700" RPOGV="1" BPOGX="0.59564" BPOGY="0.35686" BPOGV="1" LPCX="0.32883" LPCY="0.54650" LPD="18.63949" LPS="0.99630" LPV="1" RPCX="0.58189" RPCY="0.55900" RPD="19.77429" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59613" FPOGY="0.31122" FPOGS="3770.02124" FPOGD="0.21436" FPOGID="3770" FPOGV="1" LPOGX="0.67725" LPOGY="0.42082" LPOGV="1" RPOGX="0.47541" RPOGY="0.30999" RPOGV="1" BPOGX="0.57633" BPOGY="0.36540" BPOGV="1" LPCX="0.32887" LPCY="0.54649" LPD="18.56587" LPS="0.99630" LPV="1" RPCX="0.58193" RPCY="0.55890" RPD="20.01458" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59613" FPOGY="0.31250" FPOGS="3770.02124" FPOGD="0.22095" FPOGID="3770" FPOGV="1" LPOGX="0.68539" LPOGY="0.39811" LPOGV="1" RPOGX="0.50699" RPOGY="0.31152" RPOGV="1" BPOGX="0.59619" BPOGY="0.35481" BPOGV="1" LPCX="0.32885" LPCY="0.54648" LPD="18.66805" LPS="0.99630" LPV="1" RPCX="0.58195" RPCY="0.55887" RPD="19.77064" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59614" FPOGY="0.31371" FPOGS="3770.02124" FPOGD="0.22778" FPOGID="3770" FPOGV="1" LPOGX="0.68539" LPOGY="0.39811" LPOGV="1" RPOGX="0.50699" RPOGY="0.31152" RPOGV="1" BPOGX="0.59619" BPOGY="0.35481" BPOGV="1" LPCX="0.32890" LPCY="0.54652" LPD="18.60570" LPS="0.99630" LPV="1" RPCX="0.58195" RPCY="0.55887" RPD="19.77064" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59570" FPOGY="0.31470" FPOGS="3770.02124" FPOGD="0.23438" FPOGID="3770" FPOGV="1" LPOGX="0.68186" LPOGY="0.41631" LPOGV="1" RPOGX="0.47889" RPOGY="0.28270" RPOGV="1" BPOGX="0.58038" BPOGY="0.34951" BPOGV="1" LPCX="0.32883" LPCY="0.54660" LPD="18.82216" LPS="0.99630" LPV="1" RPCX="0.58195" RPCY="0.55886" RPD="19.77025" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.59090" FPOGY="0.34209" FPOGS="3770.02124" FPOGD="0.23438" FPOGID="3770" FPOGV="0" LPOGX="0.67807" LPOGY="0.42188" LPOGV="1" RPOGX="0.48310" RPOGY="0.28432" RPOGV="1" BPOGX="0.58058" BPOGY="0.35310" BPOGV="1" LPCX="0.32885" LPCY="0.54666" LPD="18.97823" LPS="0.99630" LPV="1" RPCX="0.58195" RPCY="0.55885" RPD="19.80894" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01058" LEYEZ="0.65641" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58574" FPOGY="0.34759" FPOGS="3770.02124" FPOGD="0.23438" FPOGID="3770" FPOGV="0" LPOGX="0.67807" LPOGY="0.42188" LPOGV="1" RPOGX="0.48310" RPOGY="0.28432" RPOGV="1" BPOGX="0.58058" BPOGY="0.35310" BPOGV="1" LPCX="0.32884" LPCY="0.54661" LPD="19.03887" LPS="0.99630" LPV="1" RPCX="0.58197" RPCY="0.55881" RPD="19.90874" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58229" FPOGY="0.34593" FPOGS="3770.02124" FPOGD="0.23438" FPOGID="3770" FPOGV="0" LPOGX="0.68353" LPOGY="0.40468" LPOGV="1" RPOGX="0.46724" RPOGY="0.28053" RPOGV="1" BPOGX="0.57538" BPOGY="0.34260" BPOGV="1" LPCX="0.32889" LPCY="0.54653" LPD="18.70990" LPS="0.99630" LPV="1" RPCX="0.58191" RPCY="0.55885" RPD="19.96499" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00411" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58208" FPOGY="0.34413" FPOGS="3770.26245" FPOGD="0.01978" FPOGID="3771" FPOGV="1" LPOGX="0.67768" LPOGY="0.40756" LPOGV="1" RPOGX="0.48520" RPOGY="0.26987" RPOGV="1" BPOGX="0.58144" BPOGY="0.33871" BPOGV="1" LPCX="0.32876" LPCY="0.54664" LPD="19.30128" LPS="0.99630" LPV="1" RPCX="0.58195" RPCY="0.55882" RPD="19.80938" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00424" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00412" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58195" FPOGY="0.34304" FPOGS="3770.26245" FPOGD="0.02808" FPOGID="3771" FPOGV="1" LPOGX="0.67768" LPOGY="0.40756" LPOGV="1" RPOGX="0.48520" RPOGY="0.26987" RPOGV="1" BPOGX="0.58144" BPOGY="0.33871" BPOGV="1" LPCX="0.32855" LPCY="0.54698" LPD="19.90820" LPS="0.99630" LPV="1" RPCX="0.58193" RPCY="0.55885" RPD="20.06422" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00424" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58059" FPOGY="0.34210" FPOGS="3770.26245" FPOGD="0.03345" FPOGID="3771" FPOGV="1" LPOGX="0.67189" LPOGY="0.40917" LPOGV="1" RPOGX="0.47572" RPOGY="0.26562" RPOGV="1" BPOGX="0.57380" BPOGY="0.33739" BPOGV="1" LPCX="0.32857" LPCY="0.54694" LPD="19.93764" LPS="0.99630" LPV="1" RPCX="0.58187" RPCY="0.55880" RPD="20.17364" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00412" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57994" FPOGY="0.34236" FPOGS="3770.26245" FPOGD="0.04004" FPOGID="3771" FPOGV="1" LPOGX="0.67908" LPOGY="0.41468" LPOGV="1" RPOGX="0.47296" RPOGY="0.27319" RPOGV="1" BPOGX="0.57602" BPOGY="0.34394" BPOGV="1" LPCX="0.32875" LPCY="0.54664" LPD="19.27517" LPS="0.99630" LPV="1" RPCX="0.58181" RPCY="0.55882" RPD="20.19039" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00426" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00411" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57945" FPOGY="0.34256" FPOGS="3770.26245" FPOGD="0.04688" FPOGID="3771" FPOGV="1" LPOGX="0.67908" LPOGY="0.41468" LPOGV="1" RPOGX="0.47296" RPOGY="0.27319" RPOGV="1" BPOGX="0.57602" BPOGY="0.34394" BPOGV="1" LPCX="0.32855" LPCY="0.54692" LPD="19.90928" LPS="0.99630" LPV="1" RPCX="0.58179" RPCY="0.55876" RPD="20.21288" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00409" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58014" FPOGY="0.34508" FPOGS="3770.26245" FPOGD="0.05371" FPOGID="3771" FPOGV="1" LPOGX="0.67378" LPOGY="0.46142" LPOGV="1" RPOGX="0.49762" RPOGY="0.26903" RPOGV="1" BPOGX="0.58570" BPOGY="0.36523" BPOGV="1" LPCX="0.32857" LPCY="0.54691" LPD="19.95175" LPS="0.99630" LPV="1" RPCX="0.58184" RPCY="0.55865" RPD="20.52992" RPS="0.99630" RPV="1" LEYEX="-0.04321" LEYEY="-0.01054" LEYEZ="0.65641" LPUPILD="0.00426" LPUPILV="1" REYEX="0.02017" REYEY="-0.01310" REYEZ="0.65149" RPUPILD="0.00411" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
