2025-05-27 11:04:22.655151
<ACK ID="ENABLE_SEND_POG_FIX" STATE="1" />
<ACK ID="ENABLE_SEND_POG_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_POG_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_POG_BEST" STATE="1" />
<ACK ID="ENABLE_SEND_PUPIL_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_PUPIL_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_EYE_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_EYE_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_BLINK" STATE="1" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.57092" FPOGY="0.28034" FPOGS="3182.96826" FPOGD="0.17432" FPOGID="9281" FPOGV="1" LPOGX="0.64380" LPOGY="0.33383" LPOGV="1" RPOGX="0.50215" RPOGY="0.27885" RPOGV="1" BPOGX="0.57298" BPOGY="0.30634" BPOGV="1" LPCX="0.26518" LPCY="0.65122" LPD="27.69940" LPS="1.04441" LPV="1" RPCX="0.52808" RPCY="0.64026" RPD="25.21469" RPS="1.04441" RPV="1" LEYEX="-0.05865" LEYEY="-0.03146" LEYEZ="0.65125" LPUPILD="0.00549" LPUPILV="1" REYEX="0.00719" REYEY="-0.03083" REYEZ="0.68505" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57095" FPOGY="0.28023" FPOGS="3182.96826" FPOGD="0.18066" FPOGID="9281" FPOGV="1" LPOGX="0.63991" LPOGY="0.29723" LPOGV="1" RPOGX="0.50369" RPOGY="0.25707" RPOGV="1" BPOGX="0.57180" BPOGY="0.27715" BPOGV="1" LPCX="0.26520" LPCY="0.65109" LPD="27.65695" LPS="1.05144" LPV="1" RPCX="0.52803" RPCY="0.64015" RPD="25.21297" RPS="1.05144" RPV="1" LEYEX="-0.05865" LEYEY="-0.03146" LEYEZ="0.65125" LPUPILD="0.00547" LPUPILV="1" REYEX="0.00719" REYEY="-0.03083" REYEZ="0.68505" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57099" FPOGY="0.27994" FPOGS="3182.96826" FPOGD="0.18701" FPOGID="9281" FPOGV="1" LPOGX="0.63964" LPOGY="0.29207" LPOGV="1" RPOGX="0.50412" RPOGY="0.25152" RPOGV="1" BPOGX="0.57188" BPOGY="0.27180" BPOGV="1" LPCX="0.26518" LPCY="0.65104" LPD="27.60924" LPS="1.05847" LPV="1" RPCX="0.52805" RPCY="0.64001" RPD="25.04422" RPS="1.05847" RPV="1" LEYEX="-0.05878" LEYEY="-0.03143" LEYEZ="0.65165" LPUPILD="0.00545" LPUPILV="1" REYEX="0.00719" REYEY="-0.03083" REYEZ="0.68505" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57094" FPOGY="0.27869" FPOGS="3182.96826" FPOGD="0.19385" FPOGID="9281" FPOGV="1" LPOGX="0.66449" LPOGY="0.28088" LPOGV="1" RPOGX="0.47448" RPOGY="0.20395" RPOGV="1" BPOGX="0.56949" BPOGY="0.24241" BPOGV="1" LPCX="0.26483" LPCY="0.65088" LPD="27.63211" LPS="1.05847" LPV="1" RPCX="0.52780" RPCY="0.63981" RPD="25.01853" RPS="1.05847" RPV="1" LEYEX="-0.05878" LEYEY="-0.03143" LEYEZ="0.65165" LPUPILD="0.00547" LPUPILV="1" REYEX="0.00719" REYEY="-0.03083" REYEZ="0.68505" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57026" FPOGY="0.27782" FPOGS="3182.96826" FPOGD="0.20020" FPOGID="9281" FPOGV="1" LPOGX="0.63712" LPOGY="0.31354" LPOGV="1" RPOGX="0.46262" RPOGY="0.19025" RPOGV="1" BPOGX="0.54987" BPOGY="0.25189" BPOGV="1" LPCX="0.26450" LPCY="0.65070" LPD="27.45919" LPS="1.05847" LPV="1" RPCX="0.52751" RPCY="0.63976" RPD="25.12990" RPS="1.05847" RPV="1" LEYEX="-0.05878" LEYEY="-0.03143" LEYEZ="0.65165" LPUPILD="0.00544" LPUPILV="1" REYEX="0.00719" REYEY="-0.03083" REYEZ="0.68505" RPUPILD="0.00490" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56961" FPOGY="0.27693" FPOGS="3182.96826" FPOGD="0.20703" FPOGID="9281" FPOGV="1" LPOGX="0.63680" LPOGY="0.30790" LPOGV="1" RPOGX="0.46261" RPOGY="0.19041" RPOGV="1" BPOGX="0.54971" BPOGY="0.24915" BPOGV="1" LPCX="0.26431" LPCY="0.65060" LPD="27.45676" LPS="1.06637" LPV="1" RPCX="0.52745" RPCY="0.63968" RPD="25.14266" RPS="1.05828" RPV="1" LEYEX="-0.06180" LEYEY="-0.03286" LEYEZ="0.68454" LPUPILD="0.00545" LPUPILV="1" REYEX="0.00679" REYEY="-0.02926" REYEZ="0.65126" RPUPILD="0.00488" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56880" FPOGY="0.27632" FPOGS="3182.96826" FPOGD="0.21338" FPOGID="9281" FPOGV="1" LPOGX="0.63217" LPOGY="0.32072" LPOGV="1" RPOGX="0.45334" RPOGY="0.19308" RPOGV="1" BPOGX="0.54275" BPOGY="0.25690" BPOGV="1" LPCX="0.26434" LPCY="0.65027" LPD="27.58784" LPS="1.06619" LPV="1" RPCX="0.52742" RPCY="0.63935" RPD="25.16800" RPS="1.05810" RPV="1" LEYEX="-0.06180" LEYEY="-0.03286" LEYEZ="0.68454" LPUPILD="0.00542" LPUPILV="1" REYEX="0.00679" REYEY="-0.02926" REYEZ="0.65126" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56799" FPOGY="0.27653" FPOGS="3182.96826" FPOGD="0.22095" FPOGID="9281" FPOGV="1" LPOGX="0.62767" LPOGY="0.31202" LPOGV="1" RPOGX="0.45498" RPOGY="0.25492" RPOGV="1" BPOGX="0.54133" BPOGY="0.28347" BPOGV="1" LPCX="0.26429" LPCY="0.65021" LPD="27.63011" LPS="1.06600" LPV="1" RPCX="0.52739" RPCY="0.63930" RPD="25.18102" RPS="1.05791" RPV="1" LEYEX="-0.06180" LEYEY="-0.03286" LEYEZ="0.68454" LPUPILD="0.00543" LPUPILV="1" REYEX="0.00679" REYEY="-0.02926" REYEZ="0.65126" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56723" FPOGY="0.27690" FPOGS="3182.96826" FPOGD="0.22827" FPOGID="9281" FPOGV="1" LPOGX="0.62806" LPOGY="0.31775" LPOGV="1" RPOGX="0.45485" RPOGY="0.26132" RPOGV="1" BPOGX="0.54146" BPOGY="0.28953" BPOGV="1" LPCX="0.26430" LPCY="0.65013" LPD="27.43167" LPS="1.05791" LPV="1" RPCX="0.52742" RPCY="0.63922" RPD="25.21615" RPS="1.04983" RPV="1" LEYEX="-0.05905" LEYEY="-0.03137" LEYEZ="0.65351" LPUPILD="0.00543" LPUPILV="1" REYEX="0.00691" REYEY="-0.02964" REYEZ="0.66302" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56633" FPOGY="0.27755" FPOGS="3182.96826" FPOGD="0.23438" FPOGID="9281" FPOGV="1" LPOGX="0.61658" LPOGY="0.35725" LPOGV="1" RPOGX="0.45272" RPOGY="0.24330" RPOGV="1" BPOGX="0.53465" BPOGY="0.30028" BPOGV="1" LPCX="0.26415" LPCY="0.65001" LPD="27.51531" LPS="1.04192" LPV="1" RPCX="0.52743" RPCY="0.63892" RPD="25.02610" RPS="1.04192" RPV="1" LEYEX="-0.05905" LEYEY="-0.03137" LEYEZ="0.65351" LPUPILD="0.00542" LPUPILV="1" REYEX="0.00691" REYEY="-0.02964" REYEZ="0.66302" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56617" FPOGY="0.27772" FPOGS="3182.96826" FPOGD="0.24072" FPOGID="9281" FPOGV="1" LPOGX="0.67694" LPOGY="0.34412" LPOGV="1" RPOGX="0.44420" RPOGY="0.22308" RPOGV="1" BPOGX="0.56057" BPOGY="0.28360" BPOGV="1" LPCX="0.26406" LPCY="0.64990" LPD="27.44704" LPS="1.03402" LPV="1" RPCX="0.52741" RPCY="0.63884" RPD="25.12491" RPS="1.03402" RPV="1" LEYEX="-0.05905" LEYEY="-0.03137" LEYEZ="0.65351" LPUPILD="0.00545" LPUPILV="1" REYEX="0.00691" REYEY="-0.02964" REYEZ="0.66302" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56602" FPOGY="0.27811" FPOGS="3182.96826" FPOGD="0.24731" FPOGID="9281" FPOGV="1" LPOGX="0.67698" LPOGY="0.34972" LPOGV="1" RPOGX="0.44409" RPOGY="0.23577" RPOGV="1" BPOGX="0.56053" BPOGY="0.29274" BPOGV="1" LPCX="0.26397" LPCY="0.64980" LPD="27.42401" LPS="1.02611" LPV="1" RPCX="0.52741" RPCY="0.63883" RPD="25.13575" RPS="1.01892" RPV="1" LEYEX="-0.05946" LEYEY="-0.03144" LEYEZ="0.65702" LPUPILD="0.00539" LPUPILV="1" REYEX="0.00662" REYEY="-0.02862" REYEZ="0.64020" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56615" FPOGY="0.27826" FPOGS="3182.96826" FPOGD="0.25439" FPOGID="9281" FPOGV="1" LPOGX="0.66471" LPOGY="0.34577" LPOGV="1" RPOGX="0.47751" RPOGY="0.22189" RPOGV="1" BPOGX="0.57111" BPOGY="0.28383" BPOGV="1" LPCX="0.26388" LPCY="0.64975" LPD="27.39790" LPS="1.01892" LPV="1" RPCX="0.52735" RPCY="0.63867" RPD="25.08949" RPS="1.01173" RPV="1" LEYEX="-0.05946" LEYEY="-0.03144" LEYEZ="0.65702" LPUPILD="0.00537" LPUPILV="1" REYEX="0.00662" REYEY="-0.02862" REYEZ="0.64020" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56603" FPOGY="0.27806" FPOGS="3182.96826" FPOGD="0.26123" FPOGID="9281" FPOGV="1" LPOGX="0.65255" LPOGY="0.34405" LPOGV="1" RPOGX="0.46963" RPOGY="0.19695" RPOGV="1" BPOGX="0.56109" BPOGY="0.27050" BPOGV="1" LPCX="0.26382" LPCY="0.64973" LPD="27.38867" LPS="1.01173" LPV="1" RPCX="0.52730" RPCY="0.63862" RPD="25.04918" RPS="1.00454" RPV="1" LEYEX="-0.05946" LEYEY="-0.03144" LEYEZ="0.65702" LPUPILD="0.00538" LPUPILV="1" REYEX="0.00662" REYEY="-0.02862" REYEZ="0.64020" RPUPILD="0.00488" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56591" FPOGY="0.27786" FPOGS="3182.96826" FPOGD="0.26782" FPOGID="9281" FPOGV="1" LPOGX="0.65253" LPOGY="0.34354" LPOGV="1" RPOGX="0.46965" RPOGY="0.19631" RPOGV="1" BPOGX="0.56109" BPOGY="0.26993" BPOGV="1" LPCX="0.26377" LPCY="0.64972" LPD="27.38098" LPS="1.01245" LPV="1" RPCX="0.52727" RPCY="0.63861" RPD="24.99306" RPS="1.00526" RPV="1" LEYEX="-0.06168" LEYEY="-0.03258" LEYEZ="0.68093" LPUPILD="0.00539" LPUPILV="1" REYEX="0.00662" REYEY="-0.02862" REYEZ="0.64020" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56595" FPOGY="0.27748" FPOGS="3182.96826" FPOGD="0.27466" FPOGID="9281" FPOGV="1" LPOGX="0.63908" LPOGY="0.33883" LPOGV="1" RPOGX="0.49586" RPOGY="0.18430" RPOGV="1" BPOGX="0.56747" BPOGY="0.26157" BPOGV="1" LPCX="0.26358" LPCY="0.64958" LPD="27.46480" LPS="1.01316" LPV="1" RPCX="0.52715" RPCY="0.63852" RPD="25.14520" RPS="1.01316" RPV="1" LEYEX="-0.06168" LEYEY="-0.03258" LEYEZ="0.68093" LPUPILD="0.00536" LPUPILV="1" REYEX="0.00662" REYEY="-0.02862" REYEZ="0.64020" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56584" FPOGY="0.27710" FPOGS="3182.96826" FPOGD="0.28125" FPOGID="9281" FPOGV="1" LPOGX="0.63083" LPOGY="0.34090" LPOGV="1" RPOGX="0.49197" RPOGY="0.18141" RPOGV="1" BPOGX="0.56140" BPOGY="0.26115" BPOGV="1" LPCX="0.26357" LPCY="0.64974" LPD="27.19841" LPS="1.02107" LPV="1" RPCX="0.52712" RPCY="0.63851" RPD="25.13100" RPS="1.02107" RPV="1" LEYEX="-0.06168" LEYEY="-0.03258" LEYEZ="0.68093" LPUPILD="0.00537" LPUPILV="1" REYEX="0.00662" REYEY="-0.02862" REYEZ="0.64020" RPUPILD="0.00483" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56574" FPOGY="0.27679" FPOGS="3182.96826" FPOGD="0.28809" FPOGID="9281" FPOGV="1" LPOGX="0.63117" LPOGY="0.34590" LPOGV="1" RPOGX="0.49198" RPOGY="0.18126" RPOGV="1" BPOGX="0.56157" BPOGY="0.26358" BPOGV="1" LPCX="0.26350" LPCY="0.64974" LPD="27.18373" LPS="1.01404" LPV="1" RPCX="0.52709" RPCY="0.63848" RPD="25.16361" RPS="1.02123" RPV="1" LEYEX="-0.05899" LEYEY="-0.03111" LEYEZ="0.65026" LPUPILD="0.00535" LPUPILV="1" REYEX="0.00677" REYEY="-0.02947" REYEZ="0.65934" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56546" FPOGY="0.27725" FPOGS="3182.96826" FPOGD="0.29468" FPOGID="9281" FPOGV="1" LPOGX="0.61882" LPOGY="0.37747" LPOGV="1" RPOGX="0.48709" RPOGY="0.21726" RPOGV="1" BPOGX="0.55295" BPOGY="0.29736" BPOGV="1" LPCX="0.26345" LPCY="0.64992" LPD="27.35745" LPS="1.00630" LPV="1" RPCX="0.52708" RPCY="0.63861" RPD="25.16032" RPS="1.01349" RPV="1" LEYEX="-0.05899" LEYEY="-0.03111" LEYEZ="0.65026" LPUPILD="0.00536" LPUPILV="1" REYEX="0.00677" REYEY="-0.02947" REYEZ="0.65934" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56517" FPOGY="0.27744" FPOGS="3182.96826" FPOGD="0.30127" FPOGID="9281" FPOGV="1" LPOGX="0.61904" LPOGY="0.32752" LPOGV="1" RPOGX="0.48544" RPOGY="0.24453" RPOGV="1" BPOGX="0.55224" BPOGY="0.28602" BPOGV="1" LPCX="0.26337" LPCY="0.64996" LPD="27.33311" LPS="0.99856" LPV="1" RPCX="0.52712" RPCY="0.63867" RPD="25.11734" RPS="1.00575" RPV="1" LEYEX="-0.05899" LEYEY="-0.03111" LEYEZ="0.65026" LPUPILD="0.00532" LPUPILV="1" REYEX="0.00677" REYEY="-0.02947" REYEZ="0.65934" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56490" FPOGY="0.27775" FPOGS="3182.96826" FPOGD="0.30811" FPOGID="9281" FPOGV="1" LPOGX="0.61951" LPOGY="0.33324" LPOGV="1" RPOGX="0.48508" RPOGY="0.25103" RPOGV="1" BPOGX="0.55230" BPOGY="0.29213" BPOGV="1" LPCX="0.26332" LPCY="0.65004" LPD="27.20781" LPS="0.99082" LPV="1" RPCX="0.52712" RPCY="0.63871" RPD="25.15981" RPS="0.99801" RPV="1" LEYEX="-0.05899" LEYEY="-0.03121" LEYEZ="0.65026" LPUPILD="0.00532" LPUPILV="1" REYEX="0.00677" REYEY="-0.02947" REYEZ="0.65934" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56467" FPOGY="0.27834" FPOGS="3182.96826" FPOGD="0.31470" FPOGID="9281" FPOGV="1" LPOGX="0.61971" LPOGY="0.35373" LPOGV="1" RPOGX="0.48788" RPOGY="0.25831" RPOGV="1" BPOGX="0.55380" BPOGY="0.30602" BPOGV="1" LPCX="0.26330" LPCY="0.65019" LPD="27.11583" LPS="0.99801" LPV="1" RPCX="0.52712" RPCY="0.63887" RPD="24.97158" RPS="0.99801" RPV="1" LEYEX="-0.05899" LEYEY="-0.03121" LEYEZ="0.65026" LPUPILD="0.00536" LPUPILV="1" REYEX="0.00677" REYEY="-0.02947" REYEZ="0.65934" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56513" FPOGY="0.27873" FPOGS="3182.96826" FPOGD="0.32129" FPOGID="9281" FPOGV="1" LPOGX="0.61306" LPOGY="0.36297" LPOGV="1" RPOGX="0.49172" RPOGY="0.27277" RPOGV="1" BPOGX="0.55239" BPOGY="0.31787" BPOGV="1" LPCX="0.26330" LPCY="0.65024" LPD="27.09937" LPS="0.99801" LPV="1" RPCX="0.52714" RPCY="0.63893" RPD="24.99448" RPS="0.99801" RPV="1" LEYEX="-0.05899" LEYEY="-0.03121" LEYEZ="0.65026" LPUPILD="0.00535" LPUPILV="1" REYEX="0.00677" REYEY="-0.02947" REYEZ="0.65934" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56485" FPOGY="0.27981" FPOGS="3182.96826" FPOGD="0.32812" FPOGID="9281" FPOGV="1" LPOGX="0.61306" LPOGY="0.36297" LPOGV="1" RPOGX="0.49172" RPOGY="0.27277" RPOGV="1" BPOGX="0.55239" BPOGY="0.31787" BPOGV="1" LPCX="0.26331" LPCY="0.65033" LPD="27.07215" LPS="0.99801" LPV="1" RPCX="0.52716" RPCY="0.63895" RPD="25.03228" RPS="0.99801" RPV="1" LEYEX="-0.05899" LEYEY="-0.03121" LEYEZ="0.65026" LPUPILD="0.00536" LPUPILV="1" REYEX="0.00677" REYEY="-0.02947" REYEZ="0.65934" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56428" FPOGY="0.28176" FPOGS="3182.96826" FPOGD="0.33521" FPOGID="9281" FPOGV="1" LPOGX="0.61693" LPOGY="0.38816" LPOGV="1" RPOGX="0.49476" RPOGY="0.30385" RPOGV="1" BPOGX="0.55585" BPOGY="0.34601" BPOGV="1" LPCX="0.26334" LPCY="0.65042" LPD="27.17962" LPS="0.99801" LPV="1" RPCX="0.52722" RPCY="0.63917" RPD="25.23805" RPS="0.99801" RPV="1" LEYEX="-0.05899" LEYEY="-0.03121" LEYEZ="0.65026" LPUPILD="0.00533" LPUPILV="1" REYEX="0.00677" REYEY="-0.02947" REYEZ="0.65934" RPUPILD="0.00486" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56346" FPOGY="0.28417" FPOGS="3182.96826" FPOGD="0.34155" FPOGID="9281" FPOGV="1" LPOGX="0.62994" LPOGY="0.39773" LPOGV="1" RPOGX="0.46511" RPOGY="0.30503" RPOGV="1" BPOGX="0.54753" BPOGY="0.35138" BPOGV="1" LPCX="0.26340" LPCY="0.65048" LPD="27.39486" LPS="0.99801" LPV="1" RPCX="0.52725" RPCY="0.63915" RPD="25.19657" RPS="0.99801" RPV="1" LEYEX="-0.05899" LEYEY="-0.03121" LEYEZ="0.65026" LPUPILD="0.00529" LPUPILV="1" REYEX="0.00677" REYEY="-0.02947" REYEZ="0.65934" RPUPILD="0.00483" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56265" FPOGY="0.28653" FPOGS="3182.96826" FPOGD="0.34814" FPOGID="9281" FPOGV="1" LPOGX="0.62959" LPOGY="0.39300" LPOGV="1" RPOGX="0.46511" RPOGY="0.30515" RPOGV="1" BPOGX="0.54735" BPOGY="0.34908" BPOGV="1" LPCX="0.26346" LPCY="0.65060" LPD="27.14492" LPS="1.00503" LPV="1" RPCX="0.52732" RPCY="0.63923" RPD="25.15842" RPS="0.99784" RPV="1" LEYEX="-0.05814" LEYEY="-0.03083" LEYEZ="0.64136" LPUPILD="0.00532" LPUPILV="1" REYEX="0.00657" REYEY="-0.02844" REYEZ="0.63514" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56191" FPOGY="0.28765" FPOGS="3182.96826" FPOGD="0.35498" FPOGID="9281" FPOGV="1" LPOGX="0.63850" LPOGY="0.34391" LPOGV="1" RPOGX="0.44447" RPOGY="0.26003" RPOGV="1" BPOGX="0.54149" BPOGY="0.30197" BPOGV="1" LPCX="0.26354" LPCY="0.65067" LPD="27.08650" LPS="1.00487" LPV="1" RPCX="0.52734" RPCY="0.63928" RPD="25.11831" RPS="0.99768" RPV="1" LEYEX="-0.05814" LEYEY="-0.03083" LEYEZ="0.64136" LPUPILD="0.00534" LPUPILV="1" REYEX="0.00657" REYEY="-0.02844" REYEZ="0.63514" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56180" FPOGY="0.28704" FPOGS="3182.96826" FPOGD="0.36157" FPOGID="9281" FPOGV="1" LPOGX="0.64579" LPOGY="0.35374" LPOGV="1" RPOGX="0.46540" RPOGY="0.21259" RPOGV="1" BPOGX="0.55560" BPOGY="0.28316" BPOGV="1" LPCX="0.26358" LPCY="0.65065" LPD="27.11715" LPS="1.00471" LPV="1" RPCX="0.52746" RPCY="0.63942" RPD="25.28543" RPS="0.99752" RPV="1" LEYEX="-0.05814" LEYEY="-0.03083" LEYEZ="0.64136" LPUPILD="0.00531" LPUPILV="1" REYEX="0.00657" REYEY="-0.02844" REYEZ="0.63514" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.55163" FPOGY="0.31022" FPOGS="3182.96826" FPOGD="0.36157" FPOGID="9281" FPOGV="0" LPOGX="0.64553" LPOGY="0.34822" LPOGV="1" RPOGX="0.46581" RPOGY="0.19945" RPOGV="1" BPOGX="0.55567" BPOGY="0.27383" BPOGV="1" LPCX="0.26368" LPCY="0.65069" LPD="27.13236" LPS="1.01245" LPV="1" RPCX="0.52761" RPCY="0.63942" RPD="24.99190" RPS="1.01245" RPV="1" LEYEX="-0.06122" LEYEY="-0.03254" LEYEZ="0.67591" LPUPILD="0.00528" LPUPILV="1" REYEX="0.00679" REYEY="-0.02931" REYEZ="0.65126" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56115" FPOGY="0.30177" FPOGS="3182.96826" FPOGD="0.36157" FPOGID="9281" FPOGV="0" LPOGX="0.66273" LPOGY="0.34277" LPOGV="1" RPOGX="0.47863" RPOGY="0.24386" RPOGV="1" BPOGX="0.57068" BPOGY="0.29331" BPOGV="1" LPCX="0.26384" LPCY="0.65055" LPD="26.99811" LPS="1.02035" LPV="1" RPCX="0.52775" RPCY="0.63948" RPD="25.10652" RPS="1.02754" RPV="1" LEYEX="-0.06122" LEYEY="-0.03254" LEYEZ="0.67591" LPUPILD="0.00533" LPUPILV="1" REYEX="0.00679" REYEY="-0.02931" REYEZ="0.65126" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.55629" FPOGY="0.29083" FPOGS="3182.96826" FPOGD="0.36157" FPOGID="9281" FPOGV="0" LPOGX="0.61385" LPOGY="0.36881" LPOGV="1" RPOGX="0.47926" RPOGY="0.16910" RPOGV="1" BPOGX="0.54656" BPOGY="0.26896" BPOGV="1" LPCX="0.26400" LPCY="0.65058" LPD="27.01950" LPS="1.03545" LPV="1" RPCX="0.52776" RPCY="0.63950" RPD="25.15552" RPS="1.04264" RPV="1" LEYEX="-0.06122" LEYEY="-0.03254" LEYEZ="0.67591" LPUPILD="0.00531" LPUPILV="1" REYEX="0.00679" REYEY="-0.02931" REYEZ="0.65126" RPUPILD="0.00483" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.55385" FPOGY="0.28154" FPOGS="3183.33667" FPOGD="0.02051" FPOGID="9282" FPOGV="1" LPOGX="0.61291" LPOGY="0.35866" LPOGV="1" RPOGX="0.48015" RPOGY="0.14864" RPOGV="1" BPOGX="0.54653" BPOGY="0.25365" BPOGV="1" LPCX="0.26418" LPCY="0.65071" LPD="26.74843" LPS="1.05054" LPV="1" RPCX="0.52777" RPCY="0.63959" RPD="25.01367" RPS="1.06582" RPV="1" LEYEX="-0.06180" LEYEY="-0.03286" LEYEZ="0.68454" LPUPILD="0.00532" LPUPILV="1" REYEX="0.00709" REYEY="-0.03036" REYEZ="0.67587" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.55363" FPOGY="0.35223" FPOGS="3183.33667" FPOGD="0.02661" FPOGID="9282" FPOGV="1" LPOGX="0.65652" LPOGY="0.65749" LPOGV="1" RPOGX="0.44898" RPOGY="0.61251" RPOGV="1" BPOGX="0.55275" BPOGY="0.63500" BPOGV="1" LPCX="0.26482" LPCY="0.65249" LPD="21.12342" LPS="1.06582" LPV="1" RPCX="0.52755" RPCY="0.64117" RPD="20.15969" RPS="1.07391" RPV="1" LEYEX="-0.06180" LEYEY="-0.03286" LEYEZ="0.68454" LPUPILD="0.00527" LPUPILV="1" REYEX="0.00709" REYEY="-0.03036" REYEZ="0.67587" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.55386" FPOGY="0.49107" FPOGS="3183.33667" FPOGD="0.02661" FPOGID="9282" FPOGV="0" LPOGX="0.66247" LPOGY="1.06018" LPOGV="1" RPOGX="0.44308" RPOGY="0.94867" RPOGV="1" BPOGX="0.55277" BPOGY="1.00442" BPOGV="1" LPCX="0.26543" LPCY="0.65523" LPD="12.95238" LPS="1.07391" LPV="1" RPCX="0.52782" RPCY="0.64430" RPD="11.36170" RPS="1.08199" RPV="1" LEYEX="-0.06180" LEYEY="-0.03286" LEYEZ="0.68454" LPUPILD="0.00462" LPUPILV="1" REYEX="0.00709" REYEY="-0.03036" REYEZ="0.67587" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
