2025-05-22 11:29:30.322149
-0.00225" LEYEZ="0.68092" LPUPILD="0.00685" LPUPILV="1" REYEX="0.04246" REYEY="-0.00552" REYEZ="0.67569" RPUPILD="0.00644" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" /> 
<ACK ID="ENABLE_SEND_DATA" STATE="0" /> 
<ACK ID="ENABLE_SEND_DATA" STATE="1" /> 
<REC FPOGX="0.45008" FPOGY="0.39310" FPOGS="1429.99683" FPOGD="0.38220" FPOGID="1910" FPOGV="0" LPOGX="0.36634" LPOGY="0.30663" LPOGV="1" RPOGX="0.35254" RPOGY="0.24174" RPOGV="1" BPOGX="0.35944" BPOGY="0.27419" BPOGV="1" LPCX="0.40556" LPCY="0.49404" LPD="30.77041" LPS="1.10645" LPV="1" RPCX="0.64931" RPCY="0.50758" RPD="30.39231" RPS="1.09729" RPV="1" LEYEX="-0.02424" LEYEY="-0.00021" LEYEZ="0.68796" LPUPILD="0.00659" LPUPILV="1" REYEX="0.00000" REYEY="0.00000" REYEZ="0.00000" RPUPILD="0.00654" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="14" /> 
<REC FPOGX="0.24898" FPOGY="0.23764" FPOGS="1441.45862" FPOGD="0.04651" FPOGID="1963" FPOGV="1" LPOGX="0.30033" LPOGY="0.26130" LPOGV="1" RPOGX="0.21906" RPOGY="0.22683" RPOGV="1" BPOGX="0.25969" BPOGY="0.24406" BPOGV="1" LPCX="0.39896" LPCY="0.49890" LPD="29.59090" LPS="1.08815" LPV="1" RPCX="0.64320" RPCY="0.51172" RPD="27.94715" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00635" LPUPILV="1" REYEX="0.03687" REYEY="-0.00366" REYEZ="0.65911" RPUPILD="0.00606" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25040" FPOGY="0.23913" FPOGS="1441.45862" FPOGD="0.05347" FPOGID="1963" FPOGV="1" LPOGX="0.30292" LPOGY="0.26709" LPOGV="1" RPOGX="0.22055" RPOGY="0.23502" RPOGV="1" BPOGX="0.26174" BPOGY="0.25106" BPOGV="1" LPCX="0.39897" LPCY="0.49892" LPD="29.61569" LPS="1.08815" LPV="1" RPCX="0.64318" RPCY="0.51179" RPD="27.95303" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00635" LPUPILV="1" REYEX="0.03687" REYEY="-0.00366" REYEZ="0.65911" RPUPILD="0.00604" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25159" FPOGY="0.24060" FPOGS="1441.45862" FPOGD="0.05994" FPOGID="1963" FPOGV="1" LPOGX="0.30396" LPOGY="0.26881" LPOGV="1" RPOGX="0.22058" RPOGY="0.23895" RPOGV="1" BPOGX="0.26227" BPOGY="0.25388" BPOGV="1" LPCX="0.39898" LPCY="0.49890" LPD="29.59282" LPS="1.08815" LPV="1" RPCX="0.64322" RPCY="0.51181" RPD="27.94231" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00635" LPUPILV="1" REYEX="0.03687" REYEY="-0.00366" REYEZ="0.65911" RPUPILD="0.00605" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25256" FPOGY="0.24181" FPOGS="1441.45862" FPOGD="0.06775" FPOGID="1963" FPOGV="1" LPOGX="0.30396" LPOGY="0.26881" LPOGV="1" RPOGX="0.22058" RPOGY="0.23895" RPOGV="1" BPOGX="0.26227" BPOGY="0.25388" BPOGV="1" LPCX="0.39896" LPCY="0.49892" LPD="29.58772" LPS="1.08815" LPV="1" RPCX="0.64327" RPCY="0.51180" RPD="27.91887" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00634" LPUPILV="1" REYEX="0.03687" REYEY="-0.00366" REYEZ="0.65911" RPUPILD="0.00603" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25394" FPOGY="0.24320" FPOGS="1441.45862" FPOGD="0.07361" FPOGID="1963" FPOGV="1" LPOGX="0.30671" LPOGY="0.26854" LPOGV="1" RPOGX="0.23169" RPOGY="0.24851" RPOGV="1" BPOGX="0.26920" BPOGY="0.25852" BPOGV="1" LPCX="0.39897" LPCY="0.49893" LPD="29.48829" LPS="1.08815" LPV="1" RPCX="0.64325" RPCY="0.51185" RPD="27.93010" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00636" LPUPILV="1" REYEX="0.03687" REYEY="-0.00366" REYEZ="0.65911" RPUPILD="0.00603" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25500" FPOGY="0.24165" FPOGS="1441.45862" FPOGD="0.07996" FPOGID="1963" FPOGV="1" LPOGX="0.30817" LPOGY="0.26962" LPOGV="1" RPOGX="0.22722" RPOGY="0.17634" RPOGV="1" BPOGX="0.26769" BPOGY="0.22298" BPOGV="1" LPCX="0.39899" LPCY="0.49896" LPD="29.47887" LPS="1.08815" LPV="1" RPCX="0.64327" RPCY="0.51185" RPD="27.88341" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00636" LPUPILV="1" REYEX="0.03687" REYEY="-0.00366" REYEZ="0.65911" RPUPILD="0.00600" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25591" FPOGY="0.24031" FPOGS="1441.45862" FPOGD="0.08679" FPOGID="1963" FPOGV="1" LPOGX="0.30817" LPOGY="0.26962" LPOGV="1" RPOGX="0.22722" RPOGY="0.17634" RPOGV="1" BPOGX="0.26769" BPOGY="0.22298" BPOGV="1" LPCX="0.39898" LPCY="0.49898" LPD="29.47574" LPS="1.08815" LPV="1" RPCX="0.64327" RPCY="0.51185" RPD="27.88341" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00635" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00600" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25691" FPOGY="0.23889" FPOGS="1441.45862" FPOGD="0.09338" FPOGID="1963" FPOGV="1" LPOGX="0.31071" LPOGY="0.26903" LPOGV="1" RPOGX="0.23130" RPOGY="0.16875" RPOGV="1" BPOGX="0.27100" BPOGY="0.21889" BPOGV="1" LPCX="0.39899" LPCY="0.49899" LPD="29.41342" LPS="1.08815" LPV="1" RPCX="0.64333" RPCY="0.51194" RPD="27.83807" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00634" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00599" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25777" FPOGY="0.23805" FPOGS="1441.45862" FPOGD="0.10059" FPOGID="1963" FPOGV="1" LPOGX="0.30928" LPOGY="0.26946" LPOGV="1" RPOGX="0.23201" RPOGY="0.18148" RPOGV="1" BPOGX="0.27065" BPOGY="0.22547" BPOGV="1" LPCX="0.39902" LPCY="0.49903" LPD="29.26410" LPS="1.08815" LPV="1" RPCX="0.64333" RPCY="0.51198" RPD="27.72642" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00635" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00601" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25853" FPOGY="0.23731" FPOGS="1441.45862" FPOGD="0.10718" FPOGID="1963" FPOGV="1" LPOGX="0.30928" LPOGY="0.26946" LPOGV="1" RPOGX="0.23201" RPOGY="0.18148" RPOGV="1" BPOGX="0.27065" BPOGY="0.22547" BPOGV="1" LPCX="0.39901" LPCY="0.49906" LPD="29.24549" LPS="1.08815" LPV="1" RPCX="0.64333" RPCY="0.51198" RPD="27.72642" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00634" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00601" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25929" FPOGY="0.23708" FPOGS="1441.45862" FPOGD="0.11426" FPOGID="1963" FPOGV="1" LPOGX="0.30909" LPOGY="0.27907" LPOGV="1" RPOGX="0.23531" RPOGY="0.18730" RPOGV="1" BPOGX="0.27220" BPOGY="0.23319" BPOGV="1" LPCX="0.39901" LPCY="0.49906" LPD="29.24549" LPS="1.08815" LPV="1" RPCX="0.64331" RPCY="0.51201" RPD="27.75092" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00634" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25986" FPOGY="0.23554" FPOGS="1441.45862" FPOGD="0.12061" FPOGID="1963" FPOGV="1" LPOGX="0.31177" LPOGY="0.22079" LPOGV="1" RPOGX="0.22854" RPOGY="0.19488" RPOGV="1" BPOGX="0.27016" BPOGY="0.20784" BPOGV="1" LPCX="0.39899" LPCY="0.49907" LPD="29.26517" LPS="1.08815" LPV="1" RPCX="0.64331" RPCY="0.51202" RPD="27.72262" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00633" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26038" FPOGY="0.23415" FPOGS="1441.45862" FPOGD="0.12671" FPOGID="1963" FPOGV="1" LPOGX="0.31177" LPOGY="0.22079" LPOGV="1" RPOGX="0.22854" RPOGY="0.19488" RPOGV="1" BPOGX="0.27016" BPOGY="0.20784" BPOGV="1" LPCX="0.39898" LPCY="0.49906" LPD="29.22413" LPS="1.08815" LPV="1" RPCX="0.64333" RPCY="0.51203" RPD="27.74896" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00633" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00599" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26096" FPOGY="0.23297" FPOGS="1441.45862" FPOGD="0.13416" FPOGID="1963" FPOGV="1" LPOGX="0.30955" LPOGY="0.22337" LPOGV="1" RPOGX="0.23567" RPOGY="0.19507" RPOGV="1" BPOGX="0.27261" BPOGY="0.20922" BPOGV="1" LPCX="0.39899" LPCY="0.49907" LPD="29.26517" LPS="1.08815" LPV="1" RPCX="0.64331" RPCY="0.51202" RPD="27.72262" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00633" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26145" FPOGY="0.23155" FPOGS="1441.45862" FPOGD="0.14062" FPOGID="1963" FPOGV="1" LPOGX="0.31111" LPOGY="0.21923" LPOGV="1" RPOGX="0.23258" RPOGY="0.18451" RPOGV="1" BPOGX="0.27185" BPOGY="0.20187" BPOGV="1" LPCX="0.39898" LPCY="0.49906" LPD="29.16705" LPS="1.08815" LPV="1" RPCX="0.64331" RPCY="0.51201" RPD="27.72380" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00102" LEYEZ="0.67752" LPUPILD="0.00633" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26191" FPOGY="0.23026" FPOGS="1441.45862" FPOGD="0.14709" FPOGID="1963" FPOGV="1" LPOGX="0.31111" LPOGY="0.21923" LPOGV="1" RPOGX="0.23258" RPOGY="0.18451" RPOGV="1" BPOGX="0.27185" BPOGY="0.20187" BPOGV="1" LPCX="0.39901" LPCY="0.49908" LPD="29.18272" LPS="1.08815" LPV="1" RPCX="0.64333" RPCY="0.51202" RPD="27.74837" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00112" LEYEZ="0.67752" LPUPILD="0.00632" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26211" FPOGY="0.22931" FPOGS="1441.45862" FPOGD="0.15393" FPOGID="1963" FPOGV="1" LPOGX="0.30558" LPOGY="0.23220" LPOGV="1" RPOGX="0.22794" RPOGY="0.18247" RPOGV="1" BPOGX="0.26676" BPOGY="0.20733" BPOGV="1" LPCX="0.39897" LPCY="0.49906" LPD="29.10295" LPS="1.08815" LPV="1" RPCX="0.64329" RPCY="0.51197" RPD="27.61877" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00112" LEYEZ="0.67752" LPUPILD="0.00631" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00599" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26233" FPOGY="0.22948" FPOGS="1441.45862" FPOGD="0.16077" FPOGID="1963" FPOGV="1" LPOGX="0.30672" LPOGY="0.28106" LPOGV="1" RPOGX="0.22874" RPOGY="0.18605" RPOGV="1" BPOGX="0.26773" BPOGY="0.23355" BPOGV="1" LPCX="0.39897" LPCY="0.49906" LPD="29.10295" LPS="1.08815" LPV="1" RPCX="0.64330" RPCY="0.51196" RPD="27.62127" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00112" LEYEZ="0.67752" LPUPILD="0.00631" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26254" FPOGY="0.22963" FPOGS="1441.45862" FPOGD="0.16736" FPOGID="1963" FPOGV="1" LPOGX="0.30672" LPOGY="0.28106" LPOGV="1" RPOGX="0.22874" RPOGY="0.18605" RPOGV="1" BPOGX="0.26773" BPOGY="0.23355" BPOGV="1" LPCX="0.39897" LPCY="0.49906" LPD="29.10295" LPS="1.08815" LPV="1" RPCX="0.64329" RPCY="0.51197" RPD="27.61877" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00112" LEYEZ="0.67752" LPUPILD="0.00631" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00599" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26249" FPOGY="0.22968" FPOGS="1441.45862" FPOGD="0.17383" FPOGID="1963" FPOGV="1" LPOGX="0.29803" LPOGY="0.27801" LPOGV="1" RPOGX="0.22416" RPOGY="0.18398" RPOGV="1" BPOGX="0.26109" BPOGY="0.23100" BPOGV="1" LPCX="0.39889" LPCY="0.49902" LPD="29.05318" LPS="1.08815" LPV="1" RPCX="0.64322" RPCY="0.51192" RPD="27.56634" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00112" LEYEZ="0.67752" LPUPILD="0.00632" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26221" FPOGY="0.22949" FPOGS="1441.45862" FPOGD="0.18054" FPOGID="1963" FPOGV="1" LPOGX="0.29262" LPOGY="0.27612" LPOGV="1" RPOGX="0.21665" RPOGY="0.17218" RPOGV="1" BPOGX="0.25464" BPOGY="0.22415" BPOGV="1" LPCX="0.39884" LPCY="0.49901" LPD="28.96738" LPS="1.08815" LPV="1" RPCX="0.64320" RPCY="0.51193" RPD="27.51794" RPS="1.08815" RPV="1" LEYEX="-0.02520" LEYEY="-0.00112" LEYEZ="0.67752" LPUPILD="0.00630" LPUPILV="1" REYEX="0.03687" REYEY="-0.00376" REYEZ="0.65911" RPUPILD="0.00596" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26195" FPOGY="0.22930" FPOGS="1441.45862" FPOGD="0.18762" FPOGID="1963" FPOGV="1" LPOGX="0.29262" LPOGY="0.27612" LPOGV="1" RPOGX="0.21665" RPOGY="0.17218" RPOGV="1" BPOGX="0.25464" BPOGY="0.22415" BPOGV="1" LPCX="0.39884" LPCY="0.49901" LPD="28.96738" LPS="1.08815" LPV="1" RPCX="0.64322" RPCY="0.51186" RPD="27.40290" RPS="1.08815" RPV="1" LEYEX="-0.02531" LEYEY="-0.00107" LEYEZ="0.68052" LPUPILD="0.00630" LPUPILV="1" REYEX="0.03687" REYEY="-0.00371" REYEZ="0.65911" RPUPILD="0.00596" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26151" FPOGY="0.22900" FPOGS="1441.45862" FPOGD="0.19434" FPOGID="1963" FPOGV="1" LPOGX="0.28813" LPOGY="0.26981" LPOGV="1" RPOGX="0.20977" RPOGY="0.17039" RPOGV="1" BPOGX="0.24895" BPOGY="0.22010" BPOGV="1" LPCX="0.39876" LPCY="0.49892" LPD="29.06109" LPS="1.08815" LPV="1" RPCX="0.64311" RPCY="0.51173" RPD="27.63246" RPS="1.08815" RPV="1" LEYEX="-0.02531" LEYEY="-0.00107" LEYEZ="0.68052" LPUPILD="0.00628" LPUPILV="1" REYEX="0.03687" REYEY="-0.00371" REYEZ="0.65911" RPUPILD="0.00597" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26157" FPOGY="0.22969" FPOGS="1441.45862" FPOGD="0.20105" FPOGID="1963" FPOGV="1" LPOGX="0.32210" LPOGY="0.26975" LPOGV="1" RPOGX="0.20478" RPOGY="0.23130" RPOGV="1" BPOGX="0.26344" BPOGY="0.25053" BPOGV="1" LPCX="0.39871" LPCY="0.49893" LPD="29.06525" LPS="1.08815" LPV="1" RPCX="0.64309" RPCY="0.51173" RPD="27.63474" RPS="1.08815" RPV="1" LEYEX="-0.02531" LEYEY="-0.00107" LEYEZ="0.68052" LPUPILD="0.00626" LPUPILV="1" REYEX="0.03687" REYEY="-0.00371" REYEZ="0.65911" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26170" FPOGY="0.23053" FPOGS="1441.45862" FPOGD="0.20825" FPOGID="1963" FPOGV="1" LPOGX="0.32459" LPOGY="0.27514" LPOGV="1" RPOGX="0.20637" RPOGY="0.23771" RPOGV="1" BPOGX="0.26548" BPOGY="0.25643" BPOGV="1" LPCX="0.39870" LPCY="0.49896" LPD="29.10797" LPS="1.08025" LPV="1" RPCX="0.64309" RPCY="0.51173" RPD="27.63474" RPS="1.08025" RPV="1" LEYEX="-0.02469" LEYEY="-0.00099" LEYEZ="0.66246" LPUPILD="0.00626" LPUPILV="1" REYEX="0.03687" REYEY="-0.00366" REYEZ="0.65911" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26181" FPOGY="0.23127" FPOGS="1441.45862" FPOGD="0.21436" FPOGID="1963" FPOGV="1" LPOGX="0.32280" LPOGY="0.27824" LPOGV="1" RPOGX="0.20819" RPOGY="0.23178" RPOGV="1" BPOGX="0.26549" BPOGY="0.25501" BPOGV="1" LPCX="0.39865" LPCY="0.49887" LPD="29.19005" LPS="1.07235" LPV="1" RPCX="0.64301" RPCY="0.51167" RPD="27.56944" RPS="1.07235" RPV="1" LEYEX="-0.02469" LEYEY="-0.00099" LEYEZ="0.66246" LPUPILD="0.00625" LPUPILV="1" REYEX="0.03687" REYEY="-0.00366" REYEZ="0.65911" RPUPILD="0.00597" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26230" FPOGY="0.23192" FPOGS="1441.45862" FPOGD="0.22107" FPOGID="1963" FPOGV="1" LPOGX="0.31775" LPOGY="0.26423" LPOGV="1" RPOGX="0.23934" RPOGY="0.24290" RPOGV="1" BPOGX="0.27854" BPOGY="0.25356" BPOGV="1" LPCX="0.39865" LPCY="0.49877" LPD="29.04480" LPS="1.06444" LPV="1" RPCX="0.64294" RPCY="0.51166" RPD="27.53571" RPS="1.06444" RPV="1" LEYEX="-0.02469" LEYEY="-0.00099" LEYEZ="0.66246" LPUPILD="0.00628" LPUPILV="1" REYEX="0.03687" REYEY="-0.00366" REYEZ="0.65911" RPUPILD="0.00595" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26265" FPOGY="0.23212" FPOGS="1441.45862" FPOGD="0.22778" FPOGID="1963" FPOGV="1" LPOGX="0.31484" LPOGY="0.25796" LPOGV="1" RPOGX="0.23437" RPOGY="0.21959" RPOGV="1" BPOGX="0.27460" BPOGY="0.23877" BPOGV="1" LPCX="0.39865" LPCY="0.49877" LPD="29.04480" LPS="1.07340" LPV="1" RPCX="0.64291" RPCY="0.51163" RPD="27.44715" RPS="1.09304" RPV="1" LEYEX="-0.02620" LEYEY="-0.00105" LEYEZ="0.70024" LPUPILD="0.00628" LPUPILV="1" REYEX="0.04045" REYEY="-0.00402" REYEZ="0.72506" RPUPILD="0.00595" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26245" FPOGY="0.23135" FPOGS="1441.45862" FPOGD="0.23462" FPOGID="1963" FPOGV="1" LPOGX="0.29456" LPOGY="0.23617" LPOGV="1" RPOGX="0.21634" RPOGY="0.17270" RPOGV="1" BPOGX="0.25545" BPOGY="0.20444" BPOGV="1" LPCX="0.39858" LPCY="0.49872" LPD="28.93402" LPS="1.10991" LPV="1" RPCX="0.64287" RPCY="0.51159" RPD="27.63933" RPS="1.12955" RPV="1" LEYEX="-0.02620" LEYEY="-0.00105" LEYEZ="0.70024" LPUPILD="0.00628" LPUPILV="1" REYEX="0.04045" REYEY="-0.00402" REYEZ="0.72506" RPUPILD="0.00592" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26200" FPOGY="0.22981" FPOGS="1441.45862" FPOGD="0.24109" FPOGID="1963" FPOGV="1" LPOGX="0.27942" LPOGY="0.21029" LPOGV="1" RPOGX="0.21182" RPOGY="0.13816" RPOGV="1" BPOGX="0.24562" BPOGY="0.17423" BPOGV="1" LPCX="0.39853" LPCY="0.49870" LPD="28.93115" LPS="1.14641" LPV="1" RPCX="0.64289" RPCY="0.51155" RPD="27.63183" RPS="1.16605" RPV="1" LEYEX="-0.02620" LEYEY="-0.00105" LEYEZ="0.70024" LPUPILD="0.00626" LPUPILV="1" REYEX="0.04045" REYEY="-0.00402" REYEZ="0.72506" RPUPILD="0.00591" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26132" FPOGY="0.22761" FPOGS="1441.45862" FPOGD="0.24780" FPOGID="1963" FPOGV="1" LPOGX="0.26731" LPOGY="0.18530" LPOGV="1" RPOGX="0.20529" RPOGY="0.10756" RPOGV="1" BPOGX="0.23630" BPOGY="0.14643" BPOGV="1" LPCX="0.39853" LPCY="0.49871" LPD="28.93630" LPS="1.18292" LPV="1" RPCX="0.64289" RPCY="0.51152" RPD="27.56336" RPS="1.20256" RPV="1" LEYEX="-0.02620" LEYEY="-0.00105" LEYEZ="0.70024" LPUPILD="0.00626" LPUPILV="1" REYEX="0.04045" REYEY="-0.00402" REYEZ="0.72506" RPUPILD="0.00591" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26089" FPOGY="0.22480" FPOGS="1441.45862" FPOGD="0.25476" FPOGID="1963" FPOGV="1" LPOGX="0.29048" LPOGY="0.15832" LPOGV="1" RPOGX="0.19801" RPOGY="0.07747" RPOGV="1" BPOGX="0.24425" BPOGY="0.11790" BPOGV="1" LPCX="0.39846" LPCY="0.49866" LPD="28.86692" LPS="1.20256" LPV="1" RPCX="0.64283" RPCY="0.51147" RPD="27.75636" RPS="1.20256" RPV="1" LEYEX="-0.02620" LEYEY="-0.00105" LEYEZ="0.70024" LPUPILD="0.00631" LPUPILV="1" REYEX="0.04045" REYEY="-0.00402" REYEZ="0.72506" RPUPILD="0.00591" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26045" FPOGY="0.22190" FPOGS="1441.45862" FPOGD="0.26123" FPOGID="1963" FPOGV="1" LPOGX="0.28957" LPOGY="0.14194" LPOGV="1" RPOGX="0.19741" RPOGY="0.07575" RPOGV="1" BPOGX="0.24349" BPOGY="0.10884" BPOGV="1" LPCX="0.39852" LPCY="0.49861" LPD="28.78411" LPS="1.20256" LPV="1" RPCX="0.64283" RPCY="0.51144" RPD="27.78950" RPS="1.20256" RPV="1" LEYEX="-0.02620" LEYEY="-0.00105" LEYEZ="0.70024" LPUPILD="0.00626" LPUPILV="1" REYEX="0.04045" REYEY="-0.00402" REYEZ="0.72506" RPUPILD="0.00592" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.26004" FPOGY="0.21914" FPOGS="1441.45862" FPOGD="0.26819" FPOGID="1963" FPOGV="1" LPOGX="0.28957" LPOGY="0.14194" LPOGV="1" RPOGX="0.19741" RPOGY="0.07575" RPOGV="1" BPOGX="0.24349" BPOGY="0.10884" BPOGV="1" LPCX="0.39846" LPCY="0.49864" LPD="28.77840" LPS="1.20256" LPV="1" RPCX="0.64283" RPCY="0.51144" RPD="27.79048" RPS="1.20256" RPV="1" LEYEX="-0.02620" LEYEY="-0.00105" LEYEZ="0.70024" LPUPILD="0.00627" LPUPILV="1" REYEX="0.04045" REYEY="-0.00402" REYEZ="0.72506" RPUPILD="0.00592" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.25478" FPOGY="0.18548" FPOGS="1441.45862" FPOGD="0.26819" FPOGID="1963" FPOGV="0" LPOGX="0.28311" LPOGY="0.14548" LPOGV="1" RPOGX="0.19937" RPOGY="0.07620" RPOGV="1" BPOGX="0.24124" BPOGY="0.11084" BPOGV="1" LPCX="0.39841" LPCY="0.49855" LPD="29.02174" LPS="1.20256" LPV="1" RPCX="0.64282" RPCY="0.51142" RPD="27.69143" RPS="1.20256" RPV="1" LEYEX="-0.02620" LEYEY="-0.00105" LEYEZ="0.70024" LPUPILD="0.00624" LPUPILV="1" REYEX="0.04045" REYEY="-0.00402" REYEZ="0.72506" RPUPILD="0.00592" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
