2025-06-09 09:55:33.105489
" LEYEY="-0.00887" LEYEZ="0.53732" LPUPILD="0.00364" LPUPILV="1" REYEX="0.03630" REYEY="-0.00758" REYEZ="0.59841" RPUPILD="0.00328" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.11275" FPOGY="-0.03172" FPOGS="1566.51294" FPOGD="0.05957" FPOGID="3876" FPOGV="1" LPOGX="0.12734" LPOGY="0.07991" LPOGV="1" RPOGX="0.09767" RPOGY="-0.07843" RPOGV="1" BPOGX="0.11251" BPOGY="0.00074" BPOGV="1" LPCX="0.38952" LPCY="0.54206" LPD="15.35143" LPS="0.76386" LPV="1" RPCX="0.65244" RPCY="0.52916" RPD="15.11376" RPS="0.76386" RPV="1" LEYEX="-0.02090" LEYEY="-0.00883" LEYEZ="0.53731" LPUPILD="0.00364" LPUPILV="1" REYEX="0.03630" REYEY="-0.00758" REYEZ="0.59841" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.52375" FPOGY="0.40939" FPOGS="1568.24121" FPOGD="0.18042" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52120" RPOGY="0.42862" RPOGV="1" BPOGX="0.52120" BPOGY="0.42862" BPOGV="1" LPCX="0.40246" LPCY="0.54996" LPD="14.45421" LPS="0.79637" LPV="1" RPCX="0.66787" RPCY="0.53859" RPD="15.57849" RPS="0.79637" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00331" LPUPILV="1" REYEX="0.03656" REYEY="-0.00794" REYEZ="0.57242" RPUPILD="0.00325" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52387" FPOGY="0.40994" FPOGS="1568.24121" FPOGD="0.18726" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52735" RPOGY="0.42530" RPOGV="1" BPOGX="0.52735" BPOGY="0.42530" BPOGV="1" LPCX="0.40261" LPCY="0.54997" LPD="14.43088" LPS="0.80103" LPV="1" RPCX="0.66786" RPCY="0.53866" RPD="15.55468" RPS="0.80103" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00332" LPUPILV="1" REYEX="0.03656" REYEY="-0.00794" REYEZ="0.57242" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52396" FPOGY="0.40941" FPOGS="1568.24121" FPOGD="0.19421" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52649" RPOGY="0.39386" RPOGV="1" BPOGX="0.52649" BPOGY="0.39386" BPOGV="1" LPCX="0.40252" LPCY="0.54989" LPD="14.54516" LPS="0.80568" LPV="1" RPCX="0.66780" RPCY="0.53875" RPD="15.65124" RPS="0.80568" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00326" LPUPILV="1" REYEX="0.03656" REYEY="-0.00794" REYEZ="0.57242" RPUPILD="0.00321" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52406" FPOGY="0.40878" FPOGS="1568.24121" FPOGD="0.20093" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52698" RPOGY="0.38986" RPOGV="1" BPOGX="0.52698" BPOGY="0.38986" BPOGV="1" LPCX="0.40260" LPCY="0.54960" LPD="14.01358" LPS="0.81034" LPV="1" RPCX="0.66799" RPCY="0.53869" RPD="15.86358" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00331" LPUPILV="1" REYEX="0.03656" REYEY="-0.00794" REYEZ="0.57242" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52456" FPOGY="0.40896" FPOGS="1568.24121" FPOGD="0.20752" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.54010" RPOGY="0.41452" RPOGV="1" BPOGX="0.54010" BPOGY="0.41452" BPOGV="1" LPCX="0.40294" LPCY="0.54978" LPD="14.43960" LPS="0.81034" LPV="1" RPCX="0.66805" RPCY="0.53856" RPD="15.73984" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00321" LPUPILV="1" REYEX="0.03656" REYEY="-0.00794" REYEZ="0.57242" RPUPILD="0.00332" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52500" FPOGY="0.40836" FPOGS="1568.24121" FPOGD="0.21411" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53909" RPOGY="0.38921" RPOGV="1" BPOGX="0.53909" BPOGY="0.38921" BPOGV="1" LPCX="0.40303" LPCY="0.54960" LPD="14.20836" LPS="0.81034" LPV="1" RPCX="0.66816" RPCY="0.53833" RPD="15.98108" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00330" LPUPILV="1" REYEX="0.03656" REYEY="-0.00794" REYEZ="0.57242" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52543" FPOGY="0.40766" FPOGS="1568.24121" FPOGD="0.22058" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53971" RPOGY="0.38481" RPOGV="1" BPOGX="0.53971" BPOGY="0.38481" BPOGV="1" LPCX="0.40304" LPCY="0.54970" LPD="14.28174" LPS="0.81545" LPV="1" RPCX="0.66798" RPCY="0.53837" RPD="15.63837" RPS="0.81545" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00325" LPUPILV="1" REYEX="0.03699" REYEY="-0.00806" REYEZ="0.57768" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52494" FPOGY="0.40698" FPOGS="1568.24121" FPOGD="0.22729" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.50811" RPOGY="0.38375" RPOGV="1" BPOGX="0.50811" BPOGY="0.38375" BPOGV="1" LPCX="0.40305" LPCY="0.54956" LPD="14.29691" LPS="0.82057" LPV="1" RPCX="0.66798" RPCY="0.53841" RPD="15.52276" RPS="0.82057" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00324" LPUPILV="1" REYEX="0.03699" REYEY="-0.00806" REYEZ="0.57768" RPUPILD="0.00346" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52495" FPOGY="0.40603" FPOGS="1568.24121" FPOGD="0.23413" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52556" RPOGY="0.37282" RPOGV="1" BPOGX="0.52556" BPOGY="0.37282" BPOGV="1" LPCX="0.40306" LPCY="0.54960" LPD="14.29493" LPS="0.82569" LPV="1" RPCX="0.66793" RPCY="0.53846" RPD="15.66469" RPS="0.82569" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00324" LPUPILV="1" REYEX="0.03699" REYEY="-0.00806" REYEZ="0.57768" RPUPILD="0.00335" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52497" FPOGY="0.40512" FPOGS="1568.24121" FPOGD="0.24109" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52564" RPOGY="0.37216" RPOGV="1" BPOGX="0.52564" BPOGY="0.37216" BPOGV="1" LPCX="0.40296" LPCY="0.54966" LPD="14.10487" LPS="0.83081" LPV="1" RPCX="0.66806" RPCY="0.53842" RPD="15.56814" RPS="0.82646" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00328" LPUPILV="1" REYEX="0.03649" REYEY="-0.00790" REYEZ="0.56932" RPUPILD="0.00335" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52515" FPOGY="0.40463" FPOGS="1568.24121" FPOGD="0.24744" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53181" RPOGY="0.38665" RPOGV="1" BPOGX="0.53181" BPOGY="0.38665" BPOGV="1" LPCX="0.40295" LPCY="0.54968" LPD="14.45957" LPS="0.82646" LPV="1" RPCX="0.66807" RPCY="0.53847" RPD="15.81123" RPS="0.82212" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00326" LPUPILV="1" REYEX="0.03649" REYEY="-0.00790" REYEZ="0.56932" RPUPILD="0.00333" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52467" FPOGY="0.40435" FPOGS="1568.24121" FPOGD="0.25427" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.50624" RPOGY="0.39380" RPOGV="1" BPOGX="0.50624" BPOGY="0.39380" BPOGV="1" LPCX="0.40307" LPCY="0.54956" LPD="14.40234" LPS="0.82212" LPV="1" RPCX="0.66817" RPCY="0.53844" RPD="15.63511" RPS="0.81777" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00325" LPUPILV="1" REYEX="0.03649" REYEY="-0.00790" REYEZ="0.56932" RPUPILD="0.00332" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52420" FPOGY="0.40420" FPOGS="1568.24121" FPOGD="0.26086" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.50582" RPOGY="0.39815" RPOGV="1" BPOGX="0.50582" BPOGY="0.39815" BPOGV="1" LPCX="0.40318" LPCY="0.54961" LPD="14.35441" LPS="0.81265" LPV="1" RPCX="0.66832" RPCY="0.53844" RPD="15.48200" RPS="0.81265" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00331" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52386" FPOGY="0.40348" FPOGS="1568.24121" FPOGD="0.26770" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51063" RPOGY="0.37466" RPOGV="1" BPOGX="0.51063" BPOGY="0.37466" BPOGV="1" LPCX="0.40328" LPCY="0.54962" LPD="14.38470" LPS="0.80753" LPV="1" RPCX="0.66837" RPCY="0.53851" RPD="15.42262" RPS="0.81188" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00332" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52363" FPOGY="0.40285" FPOGS="1568.24121" FPOGD="0.27454" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51421" RPOGY="0.37699" RPOGV="1" BPOGX="0.51421" BPOGY="0.37699" BPOGV="1" LPCX="0.40328" LPCY="0.54963" LPD="14.32094" LPS="0.80676" LPV="1" RPCX="0.66837" RPCY="0.53850" RPD="15.68145" RPS="0.81111" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00333" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00318" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52340" FPOGY="0.40236" FPOGS="1568.24121" FPOGD="0.28186" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51371" RPOGY="0.38175" RPOGV="1" BPOGX="0.51371" BPOGY="0.38175" BPOGV="1" LPCX="0.40319" LPCY="0.54942" LPD="14.14913" LPS="0.80133" LPV="1" RPCX="0.66848" RPCY="0.53853" RPD="15.28826" RPS="0.80568" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00335" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00326" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52343" FPOGY="0.40268" FPOGS="1568.24121" FPOGD="0.28796" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52471" RPOGY="0.41637" RPOGV="1" BPOGX="0.52471" BPOGY="0.41637" BPOGV="1" LPCX="0.40329" LPCY="0.54963" LPD="14.64811" LPS="0.80103" LPV="1" RPCX="0.66858" RPCY="0.53850" RPD="15.23798" RPS="0.80103" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00333" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52353" FPOGY="0.40312" FPOGS="1568.24121" FPOGD="0.29443" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52758" RPOGY="0.42261" RPOGV="1" BPOGX="0.52758" BPOGY="0.42261" BPOGV="1" LPCX="0.40340" LPCY="0.54961" LPD="14.47672" LPS="0.79637" LPV="1" RPCX="0.66852" RPCY="0.53841" RPD="15.14816" RPS="0.79637" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00329" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00328" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52361" FPOGY="0.40354" FPOGS="1568.24121" FPOGD="0.30151" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52758" RPOGY="0.42261" RPOGV="1" BPOGX="0.52758" BPOGY="0.42261" BPOGV="1" LPCX="0.40339" LPCY="0.54968" LPD="14.34146" LPS="0.79637" LPV="1" RPCX="0.66852" RPCY="0.53841" RPD="15.18481" RPS="0.79637" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00330" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00327" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52359" FPOGY="0.40471" FPOGS="1568.24121" FPOGD="0.30859" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52242" RPOGY="0.45863" RPOGV="1" BPOGX="0.52242" BPOGY="0.45863" BPOGV="1" LPCX="0.40347" LPCY="0.54956" LPD="14.61742" LPS="0.80103" LPV="1" RPCX="0.66893" RPCY="0.53816" RPD="15.90878" RPS="0.80103" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00329" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52395" FPOGY="0.40521" FPOGS="1568.24121" FPOGD="0.31494" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.54101" RPOGY="0.42830" RPOGV="1" BPOGX="0.54101" BPOGY="0.42830" BPOGV="1" LPCX="0.40349" LPCY="0.54960" LPD="14.50605" LPS="0.80568" LPV="1" RPCX="0.66889" RPCY="0.53811" RPD="15.80916" RPS="0.80568" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00325" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00329" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52440" FPOGY="0.40617" FPOGS="1568.24121" FPOGD="0.32153" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.54158" RPOGY="0.42451" RPOGV="1" BPOGX="0.54158" BPOGY="0.42451" BPOGV="1" LPCX="0.40350" LPCY="0.54956" LPD="15.05748" LPS="0.81034" LPV="1" RPCX="0.66875" RPCY="0.53836" RPD="15.61306" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00322" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00333" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52408" FPOGY="0.40563" FPOGS="1568.24121" FPOGD="0.32812" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51193" RPOGY="0.37785" RPOGV="1" BPOGX="0.51193" BPOGY="0.37785" BPOGV="1" LPCX="0.40363" LPCY="0.54944" LPD="14.80493" LPS="0.81034" LPV="1" RPCX="0.66889" RPCY="0.53846" RPD="16.30095" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00323" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52378" FPOGY="0.40660" FPOGS="1568.24121" FPOGD="0.33484" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52079" RPOGY="0.41436" RPOGV="1" BPOGX="0.52079" BPOGY="0.41436" BPOGV="1" LPCX="0.40348" LPCY="0.54957" LPD="15.18080" LPS="0.81034" LPV="1" RPCX="0.66876" RPCY="0.53832" RPD="15.51113" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00320" LPUPILV="1" REYEX="0.03553" REYEY="-0.00768" REYEZ="0.55367" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52351" FPOGY="0.40740" FPOGS="1568.24121" FPOGD="0.34180" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52079" RPOGY="0.41436" RPOGV="1" BPOGX="0.52079" BPOGY="0.41436" BPOGV="1" LPCX="0.40361" LPCY="0.54963" LPD="14.93508" LPS="0.81034" LPV="1" RPCX="0.66870" RPCY="0.53799" RPD="15.14365" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00319" LPUPILV="1" REYEX="0.03706" REYEY="-0.00799" REYEZ="0.57621" RPUPILD="0.00326" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52300" FPOGY="0.40589" FPOGS="1568.24121" FPOGD="0.34924" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51177" RPOGY="0.38187" RPOGV="1" BPOGX="0.51177" BPOGY="0.38187" BPOGV="1" LPCX="0.40372" LPCY="0.54949" LPD="14.43292" LPS="0.81034" LPV="1" RPCX="0.66868" RPCY="0.53824" RPD="15.45139" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00320" LPUPILV="1" REYEX="0.03706" REYEY="-0.00799" REYEZ="0.57621" RPUPILD="0.00330" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52323" FPOGY="0.40442" FPOGS="1568.24121" FPOGD="0.35486" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51792" RPOGY="0.41663" RPOGV="1" BPOGX="0.51792" BPOGY="0.41663" BPOGV="1" LPCX="0.40374" LPCY="0.54943" LPD="14.38034" LPS="0.81034" LPV="1" RPCX="0.66862" RPCY="0.53837" RPD="15.39145" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00318" LPUPILV="1" REYEX="0.03706" REYEY="-0.00799" REYEZ="0.57621" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52345" FPOGY="0.40303" FPOGS="1568.24121" FPOGD="0.36157" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51792" RPOGY="0.41663" RPOGV="1" BPOGX="0.51792" BPOGY="0.41663" BPOGV="1" LPCX="0.40366" LPCY="0.54957" LPD="14.60230" LPS="0.81034" LPV="1" RPCX="0.66869" RPCY="0.53835" RPD="15.21907" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00328" LPUPILV="1" REYEX="0.03706" REYEY="-0.00799" REYEZ="0.57621" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52335" FPOGY="0.40333" FPOGS="1568.24121" FPOGD="0.36804" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.51805" RPOGY="0.44146" RPOGV="1" BPOGX="0.51805" BPOGY="0.44146" BPOGV="1" LPCX="0.40386" LPCY="0.54943" LPD="14.56901" LPS="0.81034" LPV="1" RPCX="0.66877" RPCY="0.53815" RPD="15.07689" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00320" LPUPILV="1" REYEX="0.03706" REYEY="-0.00799" REYEZ="0.57621" RPUPILD="0.00326" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52339" FPOGY="0.40317" FPOGS="1568.24121" FPOGD="0.37512" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52820" RPOGY="0.40475" RPOGV="1" BPOGX="0.52820" BPOGY="0.40475" BPOGV="1" LPCX="0.40379" LPCY="0.54936" LPD="14.45377" LPS="0.81034" LPV="1" RPCX="0.66900" RPCY="0.53820" RPD="15.56882" RPS="0.81034" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00318" LPUPILV="1" REYEX="0.03706" REYEY="-0.00799" REYEZ="0.57621" RPUPILD="0.00317" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52345" FPOGY="0.40291" FPOGS="1568.24121" FPOGD="0.38171" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52926" RPOGY="0.39643" RPOGV="1" BPOGX="0.52926" BPOGY="0.39643" BPOGV="1" LPCX="0.40360" LPCY="0.54923" LPD="13.60656" LPS="0.81545" LPV="1" RPCX="0.66892" RPCY="0.53828" RPD="15.71569" RPS="0.82022" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00329" LPUPILV="1" REYEX="0.03788" REYEY="-0.00818" REYEZ="0.58962" RPUPILD="0.00318" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52400" FPOGY="0.40117" FPOGS="1568.24121" FPOGD="0.38794" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.53080" RPOGY="0.34636" RPOGV="1" BPOGX="0.53080" BPOGY="0.34636" BPOGV="1" LPCX="0.40377" LPCY="0.54947" LPD="14.43053" LPS="0.82534" LPV="1" RPCX="0.66903" RPCY="0.53797" RPD="15.54968" RPS="0.83010" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00325" LPUPILV="1" REYEX="0.03788" REYEY="-0.00818" REYEZ="0.58962" RPUPILD="0.00318" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52424" FPOGY="0.39963" FPOGS="1568.24121" FPOGD="0.39441" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52621" RPOGY="0.34624" RPOGV="1" BPOGX="0.52621" BPOGY="0.34624" BPOGV="1" LPCX="0.40361" LPCY="0.54936" LPD="13.95672" LPS="0.83522" LPV="1" RPCX="0.66899" RPCY="0.53815" RPD="15.73001" RPS="0.83998" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00328" LPUPILV="1" REYEX="0.03788" REYEY="-0.00818" REYEZ="0.58962" RPUPILD="0.00312" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52448" FPOGY="0.39808" FPOGS="1568.24121" FPOGD="0.40125" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52669" RPOGY="0.34204" RPOGV="1" BPOGX="0.52669" BPOGY="0.34204" BPOGV="1" LPCX="0.40387" LPCY="0.54942" LPD="14.47056" LPS="0.83998" LPV="1" RPCX="0.66886" RPCY="0.53806" RPD="15.09456" RPS="0.84474" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00319" LPUPILV="1" REYEX="0.03788" REYEY="-0.00818" REYEZ="0.58962" RPUPILD="0.00317" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.52444" FPOGY="0.39742" FPOGS="1568.24121" FPOGD="0.40771" FPOGID="3883" FPOGV="1" LPOGX="0.55864" LPOGY="0.33101" LPOGV="0" RPOGX="0.52893" RPOGY="0.36218" RPOGV="1" BPOGX="0.52893" BPOGY="0.36218" BPOGV="1" LPCX="0.40377" LPCY="0.54952" LPD="14.59990" LPS="0.83962" LPV="1" RPCX="0.66875" RPCY="0.53813" RPD="15.32973" RPS="0.83962" RPV="1" LEYEX="-0.02151" LEYEY="-0.01034" LEYEZ="0.59404" LPUPILD="0.00324" LPUPILV="1" REYEX="0.03788" REYEY="-0.00818" REYEZ="0.58962" RPUPILD="0.00325" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
