2025-07-14 11:12:08.556360
-0.03120" LEYEZ="0.63117" LPUPILD="0.00285" LPUPILV="1" REYEX="0.02228" REYEY="-0.03413" REYEZ="0.61659" RPUPILD="0.00346" RPUPILV="1" BKID="23" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="138.97086" FPOGD="0.18036" FPOGID="415" FPOGV="0" LPOGX="0.74406" LPOGY="0.03120" LPOGV="0" RPOGX="0.73155" RPOGY="-0.21600" RPOGV="0" BPOGX="0.73780" BPOGY="-0.09240" BPOGV="0" LPCX="0.34069" LPCY="0.65586" LPD="12.04279" LPS="0.91776" LPV="0" RPCX="0.59802" RPCY="0.66967" RPD="10.33745" RPS="0.91776" RPV="0" LEYEX="-0.03890" LEYEY="-0.03120" LEYEZ="0.63117" LPUPILD="0.00285" LPUPILV="1" REYEX="0.02228" REYEY="-0.03413" REYEZ="0.61659" RPUPILD="0.00346" RPUPILV="1" BKID="23" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.13600" FPOGY="-0.13547" FPOGS="140.38354" FPOGD="0.02071" FPOGID="420" FPOGV="1" LPOGX="0.17769" LPOGY="-0.12146" LPOGV="1" RPOGX="0.09590" RPOGY="-0.13804" RPOGV="1" BPOGX="0.13679" BPOGY="-0.12975" BPOGV="1" LPCX="0.31728" LPCY="0.65578" LPD="24.20381" LPS="0.89314" LPV="1" RPCX="0.57630" RPCY="0.67028" RPD="21.65980" RPS="0.89314" RPV="1" LEYEX="-0.18097" LEYEY="-0.13958" LEYEZ="2.73276" LPUPILD="0.00479" LPUPILV="0" REYEX="0.01922" REYEY="-0.03449" REYEZ="0.62064" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.13609" FPOGY="-0.12706" FPOGS="140.38354" FPOGD="0.02757" FPOGID="420" FPOGV="1" LPOGX="0.17220" LPOGY="-0.03591" LPOGV="1" RPOGX="0.10074" RPOGY="-0.15094" RPOGV="1" BPOGX="0.13647" BPOGY="-0.09343" BPOGV="1" LPCX="0.31733" LPCY="0.65564" LPD="24.39764" LPS="0.89314" LPV="1" RPCX="0.57628" RPCY="0.67030" RPD="21.68417" RPS="0.89314" RPV="1" LEYEX="-0.18097" LEYEY="-0.13958" LEYEZ="2.73276" LPUPILD="0.00482" LPUPILV="0" REYEX="0.01922" REYEY="-0.03449" REYEZ="0.62064" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.13598" FPOGY="-0.11551" FPOGS="140.38354" FPOGD="0.03392" FPOGID="420" FPOGV="1" LPOGX="0.17124" LPOGY="-0.04247" LPOGV="1" RPOGX="0.09960" RPOGY="-0.07307" RPOGV="1" BPOGX="0.13542" BPOGY="-0.05777" BPOGV="1" LPCX="0.31737" LPCY="0.65577" LPD="24.37851" LPS="0.89314" LPV="1" RPCX="0.57632" RPCY="0.67035" RPD="21.66818" RPS="0.89314" RPV="1" LEYEX="-0.18097" LEYEY="-0.13958" LEYEZ="2.73276" LPUPILD="0.00486" LPUPILV="0" REYEX="0.01922" REYEY="-0.03449" REYEZ="0.62064" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.13604" FPOGY="-0.10670" FPOGS="140.38354" FPOGD="0.04060" FPOGID="420" FPOGV="1" LPOGX="0.17124" LPOGY="-0.04247" LPOGV="1" RPOGX="0.10160" RPOGY="-0.06525" RPOGV="1" BPOGX="0.13642" BPOGY="-0.05386" BPOGV="1" LPCX="0.31734" LPCY="0.65542" LPD="24.24156" LPS="0.89314" LPV="1" RPCX="0.57634" RPCY="0.67028" RPD="21.48673" RPS="0.88735" RPV="1" LEYEX="-0.17987" LEYEY="-0.13813" LEYEZ="2.71638" LPUPILD="0.00487" LPUPILV="0" REYEX="0.01897" REYEY="-0.03393" REYEZ="0.61130" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.13586" FPOGY="-0.10155" FPOGS="140.38354" FPOGD="0.04829" FPOGID="420" FPOGV="1" LPOGX="0.15917" LPOGY="-0.05288" LPOGV="1" RPOGX="0.11000" RPOGY="-0.07802" RPOGV="1" BPOGX="0.13459" BPOGY="-0.06545" BPOGV="1" LPCX="0.31726" LPCY="0.65527" LPD="24.37893" LPS="0.88735" LPV="1" RPCX="0.57642" RPCY="0.67013" RPD="21.78819" RPS="0.88156" RPV="1" LEYEX="-0.17987" LEYEY="-0.13813" LEYEZ="2.71638" LPUPILD="0.00481" LPUPILV="0" REYEX="0.01897" REYEY="-0.03393" REYEZ="0.61130" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.13616" FPOGY="-0.09771" FPOGS="140.38354" FPOGD="0.05444" FPOGID="420" FPOGV="1" LPOGX="0.15899" LPOGY="-0.05634" LPOGV="1" RPOGX="0.11805" RPOGY="-0.07764" RPOGV="1" BPOGX="0.13852" BPOGY="-0.06699" BPOGV="1" LPCX="0.31733" LPCY="0.65530" LPD="24.53155" LPS="0.88156" LPV="1" RPCX="0.57637" RPCY="0.66980" RPD="22.07874" RPS="0.87577" RPV="1" LEYEX="-0.17987" LEYEY="-0.13813" LEYEZ="2.71638" LPUPILD="0.00473" LPUPILV="0" REYEX="0.01897" REYEY="-0.03393" REYEZ="0.61130" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.13665" FPOGY="-0.09391" FPOGS="140.38354" FPOGD="0.06213" FPOGID="420" FPOGV="1" LPOGX="0.16218" LPOGY="-0.04982" LPOGV="1" RPOGX="0.11997" RPOGY="-0.06965" RPOGV="1" BPOGX="0.14108" BPOGY="-0.05973" BPOGV="1" LPCX="0.31738" LPCY="0.65533" LPD="24.48589" LPS="0.87577" LPV="1" RPCX="0.57637" RPCY="0.66980" RPD="22.07874" RPS="0.86998" RPV="1" LEYEX="-0.18138" LEYEY="-0.13937" LEYEZ="2.74485" LPUPILD="0.00475" LPUPILV="0" REYEX="0.01897" REYEY="-0.03393" REYEZ="0.61130" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.13772" FPOGY="-0.09234" FPOGS="140.38354" FPOGD="0.06813" FPOGID="420" FPOGV="1" LPOGX="0.17455" LPOGY="-0.07194" LPOGV="1" RPOGX="0.12243" RPOGY="-0.08129" RPOGV="1" BPOGX="0.14849" BPOGY="-0.07661" BPOGV="1" LPCX="0.31749" LPCY="0.65519" LPD="24.36757" LPS="0.86998" LPV="1" RPCX="0.57642" RPCY="0.66964" RPD="21.97738" RPS="0.86998" RPV="1" LEYEX="-0.18138" LEYEY="-0.13937" LEYEZ="2.74485" LPUPILD="0.00480" LPUPILV="0" REYEX="0.01897" REYEY="-0.03393" REYEZ="0.61130" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.13947" FPOGY="-0.09068" FPOGS="140.38354" FPOGD="0.07445" FPOGID="420" FPOGV="1" LPOGX="0.18341" LPOGY="-0.06641" LPOGV="1" RPOGX="0.13389" RPOGY="-0.07859" RPOGV="1" BPOGX="0.15865" BPOGY="-0.07250" BPOGV="1" LPCX="0.31758" LPCY="0.65512" LPD="24.50153" LPS="0.86998" LPV="1" RPCX="0.57660" RPCY="0.66974" RPD="21.71515" RPS="0.86998" RPV="1" LEYEX="-0.18138" LEYEY="-0.13937" LEYEZ="2.74485" LPUPILD="0.00479" LPUPILV="0" REYEX="0.01897" REYEY="-0.03393" REYEZ="0.61130" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.14111" FPOGY="-0.08878" FPOGS="140.38354" FPOGD="0.08118" FPOGID="420" FPOGV="1" LPOGX="0.18613" LPOGY="-0.06048" LPOGV="1" RPOGX="0.13552" RPOGY="-0.07148" RPOGV="1" BPOGX="0.16083" BPOGY="-0.06598" BPOGV="1" LPCX="0.31780" LPCY="0.65494" LPD="24.65882" LPS="0.86486" LPV="1" RPCX="0.57673" RPCY="0.66963" RPD="22.05353" RPS="0.86486" RPV="1" LEYEX="-0.03994" LEYEY="-0.03020" LEYEZ="0.59390" LPUPILD="0.00475" LPUPILV="1" REYEX="0.01898" REYEY="-0.03381" REYEZ="0.60845" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.14710" FPOGY="-0.08279" FPOGS="140.38354" FPOGD="0.08786" FPOGID="420" FPOGV="1" LPOGX="0.25754" LPOGY="0.01594" LPOGV="1" RPOGX="0.19242" RPOGY="-0.02582" RPOGV="1" BPOGX="0.22498" BPOGY="-0.00494" BPOGV="1" LPCX="0.31911" LPCY="0.65557" LPD="24.41932" LPS="0.85974" LPV="1" RPCX="0.57821" RPCY="0.67049" RPD="21.90454" RPS="0.85974" RPV="1" LEYEX="-0.03994" LEYEY="-0.03020" LEYEZ="0.59390" LPUPILD="0.00471" LPUPILV="1" REYEX="0.01898" REYEY="-0.03381" REYEZ="0.60845" RPUPILD="0.00445" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.15552" FPOGY="-0.07289" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="1" LPOGX="0.29193" LPOGY="0.09446" LPOGV="1" RPOGX="0.25481" RPOGY="0.03708" RPOGV="1" BPOGX="0.27337" BPOGY="0.06577" BPOGV="1" LPCX="0.32029" LPCY="0.65643" LPD="23.70277" LPS="0.85462" LPV="1" RPCX="0.57911" RPCY="0.67116" RPD="21.77599" RPS="0.85462" RPV="1" LEYEX="-0.03994" LEYEY="-0.03020" LEYEZ="0.59390" LPUPILD="0.00505" LPUPILV="1" REYEX="0.01898" REYEY="-0.03381" REYEZ="0.60845" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.17185" FPOGY="-0.04048" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.29193" LPOGY="0.09446" LPOGV="1" RPOGX="0.25481" RPOGY="0.03708" RPOGV="1" BPOGX="0.27337" BPOGY="0.06577" BPOGV="1" LPCX="0.32166" LPCY="0.65732" LPD="23.94443" LPS="0.85462" LPV="1" RPCX="0.58060" RPCY="0.67257" RPD="21.97137" RPS="0.85462" RPV="1" LEYEX="-0.17660" LEYEY="-0.13966" LEYEZ="2.72244" LPUPILD="0.00476" LPUPILV="0" REYEX="0.01942" REYEY="-0.03400" REYEZ="0.60519" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.26325" FPOGY="0.05315" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.39317" LPOGY="0.15629" LPOGV="1" RPOGX="0.31613" RPOGY="0.13725" RPOGV="1" BPOGX="0.35465" BPOGY="0.14677" BPOGV="1" LPCX="0.32352" LPCY="0.65873" LPD="24.28668" LPS="0.85974" LPV="1" RPCX="0.58212" RPCY="0.67381" RPD="21.50969" RPS="0.85974" RPV="1" LEYEX="-0.17660" LEYEY="-0.13966" LEYEZ="2.72244" LPUPILD="0.00474" LPUPILV="0" REYEX="0.01942" REYEY="-0.03400" REYEZ="0.60519" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.31415" FPOGY="0.09511" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.42880" LPOGY="0.19918" LPOGV="1" RPOGX="0.40309" RPOGY="0.15887" RPOGV="1" BPOGX="0.41594" BPOGY="0.17903" BPOGV="1" LPCX="0.32434" LPCY="0.65935" LPD="24.37634" LPS="0.86486" LPV="1" RPCX="0.58300" RPCY="0.67439" RPD="20.43244" RPS="0.86486" RPV="1" LEYEX="-0.17660" LEYEY="-0.13966" LEYEZ="2.72244" LPUPILD="0.00475" LPUPILV="0" REYEX="0.01942" REYEY="-0.03400" REYEZ="0.60519" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.39551" FPOGY="0.16828" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.42880" LPOGY="0.19918" LPOGV="1" RPOGX="0.40309" RPOGY="0.15887" RPOGV="1" BPOGX="0.41594" BPOGY="0.17903" BPOGV="1" LPCX="0.32582" LPCY="0.66027" LPD="23.99729" LPS="0.86486" LPV="1" RPCX="0.58424" RPCY="0.67567" RPD="21.34994" RPS="0.86486" RPV="1" LEYEX="-0.03916" LEYEY="-0.03100" LEYEZ="0.59824" LPUPILD="0.00484" LPUPILV="1" REYEX="0.01953" REYEY="-0.03387" REYEZ="0.59738" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.43258" FPOGY="0.22494" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.50018" LPOGY="0.31428" LPOGV="1" RPOGX="0.43914" RPOGY="0.24894" RPOGV="1" BPOGX="0.46966" BPOGY="0.28161" BPOGV="1" LPCX="0.32733" LPCY="0.66110" LPD="23.71599" LPS="0.85974" LPV="1" RPCX="0.58560" RPCY="0.67674" RPD="21.43928" RPS="0.85974" RPV="1" LEYEX="-0.03916" LEYEY="-0.03100" LEYEZ="0.59824" LPUPILD="0.00486" LPUPILV="1" REYEX="0.01953" REYEY="-0.03387" REYEZ="0.59738" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.46838" FPOGY="0.27310" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.57361" LPOGY="0.36983" LPOGV="1" RPOGX="0.50633" RPOGY="0.36901" RPOGV="1" BPOGX="0.53997" BPOGY="0.36942" BPOGV="1" LPCX="0.32790" LPCY="0.66160" LPD="23.64993" LPS="0.85462" LPV="1" RPCX="0.58631" RPCY="0.67785" RPD="21.10990" RPS="0.85462" RPV="1" LEYEX="-0.03916" LEYEY="-0.03100" LEYEZ="0.59824" LPUPILD="0.00488" LPUPILV="1" REYEX="0.01953" REYEY="-0.03387" REYEZ="0.59738" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.51654" FPOGY="0.34357" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.57479" LPOGY="0.37771" LPOGV="1" RPOGX="0.50517" RPOGY="0.38164" RPOGV="1" BPOGX="0.53998" BPOGY="0.37967" BPOGV="1" LPCX="0.32876" LPCY="0.66247" LPD="23.39077" LPS="0.84485" LPV="1" RPCX="0.58702" RPCY="0.67886" RPD="21.59389" RPS="0.83961" RPV="1" LEYEX="-0.03772" LEYEY="-0.03032" LEYEZ="0.58093" LPUPILD="0.00495" LPUPILV="1" REYEX="0.01965" REYEY="-0.03397" REYEZ="0.59439" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.52289" FPOGY="0.39578" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.55619" LPOGY="0.47134" LPOGV="1" RPOGX="0.50231" RPOGY="0.42463" RPOGV="1" BPOGX="0.52925" BPOGY="0.44799" BPOGV="1" LPCX="0.32908" LPCY="0.66346" LPD="23.74124" LPS="0.83496" LPV="1" RPCX="0.58735" RPCY="0.67981" RPD="21.49245" RPS="0.82972" RPV="1" LEYEX="-0.03772" LEYEY="-0.03032" LEYEZ="0.58093" LPUPILD="0.00486" LPUPILV="1" REYEX="0.01965" REYEY="-0.03397" REYEZ="0.59439" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.52298" FPOGY="0.42200" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.54922" LPOGY="0.48369" LPOGV="1" RPOGX="0.49712" RPOGY="0.46520" RPOGV="1" BPOGX="0.52317" BPOGY="0.47445" BPOGV="1" LPCX="0.32904" LPCY="0.66349" LPD="23.84462" LPS="0.82507" LPV="1" RPCX="0.58753" RPCY="0.67975" RPD="20.70072" RPS="0.81983" RPV="1" LEYEX="-0.03772" LEYEY="-0.03032" LEYEZ="0.58093" LPUPILD="0.00483" LPUPILV="1" REYEX="0.01965" REYEY="-0.03397" REYEZ="0.59439" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.52527" FPOGY="0.46690" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.55003" LPOGY="0.48734" LPOGV="1" RPOGX="0.49675" RPOGY="0.46918" RPOGV="1" BPOGX="0.52339" BPOGY="0.47826" BPOGV="1" LPCX="0.32933" LPCY="0.66389" LPD="24.74143" LPS="0.81983" LPV="1" RPCX="0.58763" RPCY="0.67994" RPD="20.67686" RPS="0.81459" RPV="1" LEYEX="-0.03865" LEYEY="-0.03104" LEYEZ="0.59456" LPUPILD="0.00484" LPUPILV="1" REYEX="0.01965" REYEY="-0.03406" REYEZ="0.59439" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53592" FPOGY="0.46417" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.58513" LPOGY="0.47714" LPOGV="1" RPOGX="0.50801" RPOGY="0.44572" RPOGV="1" BPOGX="0.54657" BPOGY="0.46143" BPOGV="1" LPCX="0.32905" LPCY="0.66385" LPD="24.55282" LPS="0.81924" LPV="1" RPCX="0.58766" RPCY="0.67995" RPD="20.76579" RPS="0.81924" RPV="1" LEYEX="-0.03865" LEYEY="-0.03104" LEYEZ="0.59456" LPUPILD="0.00488" LPUPILV="1" REYEX="0.01965" REYEY="-0.03406" REYEZ="0.59439" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53886" FPOGY="0.46177" FPOGS="140.38354" FPOGD="0.09457" FPOGID="420" FPOGV="0" LPOGX="0.57984" LPOGY="0.48822" LPOGV="1" RPOGX="0.50961" RPOGY="0.42572" RPOGV="1" BPOGX="0.54473" BPOGY="0.45697" BPOGV="1" LPCX="0.32911" LPCY="0.66395" LPD="24.94272" LPS="0.82390" LPV="1" RPCX="0.58772" RPCY="0.67998" RPD="20.80942" RPS="0.82390" RPV="1" LEYEX="-0.03865" LEYEY="-0.03104" LEYEZ="0.59456" LPUPILD="0.00482" LPUPILV="1" REYEX="0.01965" REYEY="-0.03406" REYEZ="0.59439" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.54027" FPOGY="0.46105" FPOGS="140.54485" FPOGD="0.01997" FPOGID="421" FPOGV="1" LPOGX="0.57984" LPOGY="0.48822" LPOGV="1" RPOGX="0.50921" RPOGY="0.42955" RPOGV="1" BPOGX="0.54453" BPOGY="0.45888" BPOGV="1" LPCX="0.32894" LPCY="0.66395" LPD="24.41262" LPS="0.82390" LPV="1" RPCX="0.58770" RPCY="0.67993" RPD="20.87547" RPS="0.81913" RPV="1" LEYEX="-0.03785" LEYEY="-0.03036" LEYEZ="0.58161" LPUPILD="0.00482" LPUPILV="1" REYEX="0.01916" REYEY="-0.03313" REYEZ="0.57813" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.54020" FPOGY="0.46459" FPOGS="140.54485" FPOGD="0.02673" FPOGID="421" FPOGV="1" LPOGX="0.57354" LPOGY="0.49594" LPOGV="1" RPOGX="0.50629" RPOGY="0.46158" RPOGV="1" BPOGX="0.53991" BPOGY="0.47876" BPOGV="1" LPCX="0.32884" LPCY="0.66408" LPD="24.49261" LPS="0.81448" LPV="1" RPCX="0.58766" RPCY="0.67991" RPD="20.92387" RPS="0.80972" RPV="1" LEYEX="-0.03785" LEYEY="-0.03036" LEYEZ="0.58161" LPUPILD="0.00485" LPUPILV="1" REYEX="0.01916" REYEY="-0.03313" REYEZ="0.57813" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53956" FPOGY="0.46538" FPOGS="140.54485" FPOGD="0.03333" FPOGID="421" FPOGV="1" LPOGX="0.56642" LPOGY="0.49783" LPOGV="1" RPOGX="0.50623" RPOGY="0.44081" RPOGV="1" BPOGX="0.53633" BPOGY="0.46932" BPOGV="1" LPCX="0.32878" LPCY="0.66403" LPD="24.64747" LPS="0.80507" LPV="1" RPCX="0.58766" RPCY="0.67991" RPD="20.92387" RPS="0.80030" RPV="1" LEYEX="-0.03785" LEYEY="-0.03036" LEYEZ="0.58161" LPUPILD="0.00485" LPUPILV="1" REYEX="0.01916" REYEY="-0.03313" REYEZ="0.57813" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53911" FPOGY="0.46645" FPOGS="140.54485" FPOGD="0.04037" FPOGID="421" FPOGV="1" LPOGX="0.56708" LPOGY="0.50116" LPOGV="1" RPOGX="0.50584" RPOGY="0.44466" RPOGV="1" BPOGX="0.53646" BPOGY="0.47291" BPOGV="1" LPCX="0.32876" LPCY="0.66407" LPD="24.69364" LPS="0.80030" LPV="1" RPCX="0.58769" RPCY="0.67989" RPD="20.84885" RPS="0.79554" RPV="1" LEYEX="-0.03871" LEYEY="-0.03102" LEYEZ="0.59418" LPUPILD="0.00486" LPUPILV="1" REYEX="0.01916" REYEY="-0.03313" REYEZ="0.57813" RPUPILD="0.00439" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53693" FPOGY="0.46638" FPOGS="140.54485" FPOGD="0.04684" FPOGID="421" FPOGV="1" LPOGX="0.56332" LPOGY="0.48980" LPOGV="1" RPOGX="0.47995" RPOGY="0.44192" RPOGV="1" BPOGX="0.52164" BPOGY="0.46586" BPOGV="1" LPCX="0.32866" LPCY="0.66398" LPD="24.49839" LPS="0.80020" LPV="1" RPCX="0.58766" RPCY="0.67985" RPD="20.90675" RPS="0.80020" RPV="1" LEYEX="-0.03871" LEYEY="-0.03102" LEYEZ="0.59418" LPUPILD="0.00483" LPUPILV="1" REYEX="0.01916" REYEY="-0.03313" REYEZ="0.57813" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53511" FPOGY="0.46616" FPOGS="140.54485" FPOGD="0.05356" FPOGID="421" FPOGV="1" LPOGX="0.55876" LPOGY="0.48775" LPOGV="1" RPOGX="0.48240" RPOGY="0.44102" RPOGV="1" BPOGX="0.52058" BPOGY="0.46438" BPOGV="1" LPCX="0.32858" LPCY="0.66396" LPD="24.50863" LPS="0.80485" LPV="1" RPCX="0.58763" RPCY="0.67990" RPD="21.00692" RPS="0.80485" RPV="1" LEYEX="-0.03871" LEYEY="-0.03102" LEYEZ="0.59418" LPUPILD="0.00484" LPUPILV="1" REYEX="0.01916" REYEY="-0.03313" REYEZ="0.57813" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53365" FPOGY="0.46544" FPOGS="140.54485" FPOGD="0.06021" FPOGID="421" FPOGV="1" LPOGX="0.55807" LPOGY="0.48444" LPOGV="1" RPOGX="0.48291" RPOGY="0.43343" RPOGV="1" BPOGX="0.52049" BPOGY="0.45893" BPOGV="1" LPCX="0.32859" LPCY="0.66396" LPD="24.73941" LPS="0.80950" LPV="1" RPCX="0.58754" RPCY="0.67991" RPD="21.42549" RPS="0.81426" RPV="1" LEYEX="-0.03871" LEYEY="-0.03102" LEYEZ="0.59418" LPUPILD="0.00483" LPUPILV="1" REYEX="0.01975" REYEY="-0.03399" REYEZ="0.59470" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53236" FPOGY="0.46676" FPOGS="140.54485" FPOGD="0.06688" FPOGID="421" FPOGV="1" LPOGX="0.55174" LPOGY="0.47668" LPOGV="1" RPOGX="0.48714" RPOGY="0.48333" RPOGV="1" BPOGX="0.51944" BPOGY="0.48001" BPOGV="1" LPCX="0.32857" LPCY="0.66391" LPD="24.85556" LPS="0.81426" LPV="1" RPCX="0.58755" RPCY="0.67989" RPD="21.20267" RPS="0.81903" RPV="1" LEYEX="-0.03871" LEYEY="-0.03102" LEYEZ="0.59418" LPUPILD="0.00482" LPUPILV="1" REYEX="0.01975" REYEY="-0.03399" REYEZ="0.59470" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53212" FPOGY="0.46779" FPOGS="140.54485" FPOGD="0.07373" FPOGID="421" FPOGV="1" LPOGX="0.57626" LPOGY="0.48000" LPOGV="1" RPOGX="0.48276" RPOGY="0.47820" RPOGV="1" BPOGX="0.52951" BPOGY="0.47910" BPOGV="1" LPCX="0.32828" LPCY="0.66354" LPD="23.67383" LPS="0.81903" LPV="1" RPCX="0.58757" RPCY="0.67986" RPD="21.30433" RPS="0.82379" RPV="1" LEYEX="-0.03871" LEYEY="-0.03102" LEYEZ="0.59418" LPUPILD="0.00489" LPUPILV="1" REYEX="0.01975" REYEY="-0.03399" REYEZ="0.59470" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53192" FPOGY="0.46865" FPOGS="140.54485" FPOGD="0.08029" FPOGID="421" FPOGV="1" LPOGX="0.57625" LPOGY="0.47993" LPOGV="1" RPOGX="0.48277" RPOGY="0.47812" RPOGV="1" BPOGX="0.52951" BPOGY="0.47902" BPOGV="1" LPCX="0.32816" LPCY="0.66351" LPD="23.88050" LPS="0.81913" LPV="1" RPCX="0.58758" RPCY="0.67985" RPD="21.49446" RPS="0.82390" RPV="1" LEYEX="-0.03789" LEYEY="-0.03032" LEYEZ="0.58085" LPUPILD="0.00489" LPUPILV="1" REYEX="0.01975" REYEY="-0.03399" REYEZ="0.59470" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53222" FPOGY="0.46949" FPOGS="140.54485" FPOGD="0.08714" FPOGID="421" FPOGV="1" LPOGX="0.57460" LPOGY="0.47046" LPOGV="1" RPOGX="0.49763" RPOGY="0.49035" RPOGV="1" BPOGX="0.53611" BPOGY="0.48041" BPOGV="1" LPCX="0.32816" LPCY="0.66351" LPD="23.88050" LPS="0.81924" LPV="1" RPCX="0.58764" RPCY="0.67983" RPD="21.52765" RPS="0.81924" RPV="1" LEYEX="-0.03789" LEYEY="-0.03032" LEYEZ="0.58085" LPUPILD="0.00489" LPUPILV="1" REYEX="0.01975" REYEY="-0.03399" REYEZ="0.59470" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
