2025-05-29 10:12:57.726179
LEYEY="-0.02258" LEYEZ="0.67489" LPUPILD="0.00351" LPUPILV="1" REYEX="0.00044" REYEY="-0.02035" REYEZ="0.73319" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.52121" FPOGY="-0.02713" FPOGS="528.97546" FPOGD="0.10657" FPOGID="1772" FPOGV="1" LPOGX="0.64873" LPOGY="0.02029" LPOGV="1" RPOGX="0.33100" RPOGY="-0.07635" RPOGV="1" BPOGX="0.48986" BPOGY="-0.02803" BPOGV="1" LPCX="0.25524" LPCY="0.60078" LPD="17.02834" LPS="1.16700" LPV="1" RPCX="0.50066" RPCY="0.58177" RPD="18.12185" RPS="1.16700" RPV="1" LEYEX="-0.06346" LEYEY="-0.02258" LEYEZ="0.67489" LPUPILD="0.00351" LPUPILV="1" REYEX="0.00044" REYEY="-0.02035" REYEZ="0.73319" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.57037" FPOGY="0.38304" FPOGS="530.40863" FPOGD="0.04089" FPOGID="1778" FPOGV="1" LPOGX="0.73674" LPOGY="0.41843" LPOGV="1" RPOGX="0.43139" RPOGY="0.37163" RPOGV="1" BPOGX="0.58407" BPOGY="0.39503" BPOGV="1" LPCX="0.25979" LPCY="0.60728" LPD="17.48826" LPS="1.12510" LPV="1" RPCX="0.50498" RPCY="0.59020" RPD="20.12105" RPS="1.13558" RPV="1" LEYEX="-0.06431" LEYEY="-0.02403" LEYEZ="0.69503" LPUPILD="0.00370" LPUPILV="1" REYEX="0.00151" REYEY="-0.02103" REYEZ="0.71897" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.57109" FPOGY="0.38229" FPOGS="530.40863" FPOGD="0.04724" FPOGID="1778" FPOGV="1" LPOGX="0.72372" LPOGY="0.39253" LPOGV="1" RPOGX="0.42860" RPOGY="0.36148" RPOGV="1" BPOGX="0.57616" BPOGY="0.37701" BPOGV="1" LPCX="0.25973" LPCY="0.60717" LPD="17.56707" LPS="1.13558" LPV="1" RPCX="0.50491" RPCY="0.59018" RPD="20.51633" RPS="1.14605" RPV="1" LEYEX="-0.06431" LEYEY="-0.02403" LEYEZ="0.69503" LPUPILD="0.00375" LPUPILV="1" REYEX="0.00151" REYEY="-0.02103" REYEZ="0.71897" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.57131" FPOGY="0.38203" FPOGS="530.40863" FPOGD="0.05365" FPOGID="1778" FPOGV="1" LPOGX="0.71567" LPOGY="0.41085" LPOGV="1" RPOGX="0.43033" RPOGY="0.34910" RPOGV="1" BPOGX="0.57300" BPOGY="0.37997" BPOGV="1" LPCX="0.25963" LPCY="0.60727" LPD="17.61887" LPS="1.14605" LPV="1" RPCX="0.50492" RPCY="0.59013" RPD="20.37718" RPS="1.15653" RPV="1" LEYEX="-0.06431" LEYEY="-0.02403" LEYEZ="0.69503" LPUPILD="0.00377" LPUPILV="1" REYEX="0.00151" REYEY="-0.02103" REYEZ="0.71897" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.57149" FPOGY="0.38181" FPOGS="530.40863" FPOGD="0.06055" FPOGID="1778" FPOGV="1" LPOGX="0.71597" LPOGY="0.40471" LPOGV="1" RPOGX="0.43037" RPOGY="0.35499" RPOGV="1" BPOGX="0.57317" BPOGY="0.37985" BPOGV="1" LPCX="0.25975" LPCY="0.60716" LPD="17.11887" LPS="1.15653" LPV="1" RPCX="0.50493" RPCY="0.59015" RPD="20.50946" RPS="1.14736" RPV="1" LEYEX="-0.06431" LEYEY="-0.02408" LEYEZ="0.69503" LPUPILD="0.00381" LPUPILV="1" REYEX="0.00132" REYEY="-0.01977" REYEZ="0.67584" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.57063" FPOGY="0.38267" FPOGS="530.40863" FPOGD="0.06763" FPOGID="1778" FPOGV="1" LPOGX="0.70544" LPOGY="0.39301" LPOGV="1" RPOGX="0.41849" RPOGY="0.38935" RPOGV="1" BPOGX="0.56196" BPOGY="0.39118" BPOGV="1" LPCX="0.25975" LPCY="0.60716" LPD="17.11887" LPS="1.14736" LPV="1" RPCX="0.50486" RPCY="0.59020" RPD="20.31893" RPS="1.12772" RPV="1" LEYEX="-0.06431" LEYEY="-0.02408" LEYEZ="0.69503" LPUPILD="0.00381" LPUPILV="1" REYEX="0.00132" REYEY="-0.01977" REYEZ="0.67584" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56974" FPOGY="0.38390" FPOGS="530.40863" FPOGD="0.07397" FPOGID="1778" FPOGV="1" LPOGX="0.70248" LPOGY="0.40461" LPOGV="1" RPOGX="0.41743" RPOGY="0.39024" RPOGV="1" BPOGX="0.55995" BPOGY="0.39743" BPOGV="1" LPCX="0.25961" LPCY="0.60719" LPD="17.11422" LPS="1.12772" LPV="1" RPCX="0.50489" RPCY="0.59015" RPD="20.55527" RPS="1.10808" RPV="1" LEYEX="-0.06431" LEYEY="-0.02408" LEYEZ="0.69503" LPUPILD="0.00385" LPUPILV="1" REYEX="0.00132" REYEY="-0.01977" REYEZ="0.67584" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56898" FPOGY="0.38544" FPOGS="530.40863" FPOGD="0.08075" FPOGID="1778" FPOGV="1" LPOGX="0.70229" LPOGY="0.41101" LPOGV="1" RPOGX="0.41761" RPOGY="0.39703" RPOGV="1" BPOGX="0.55995" BPOGY="0.40402" BPOGV="1" LPCX="0.25940" LPCY="0.60730" LPD="17.64471" LPS="1.11704" LPV="1" RPCX="0.50482" RPCY="0.59016" RPD="20.64080" RPS="1.09739" RPV="1" LEYEX="-0.06596" LEYEY="-0.02468" LEYEZ="0.71225" LPUPILD="0.00381" LPUPILV="1" REYEX="0.00132" REYEY="-0.01977" REYEZ="0.67584" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56771" FPOGY="0.38714" FPOGS="530.40863" FPOGD="0.08740" FPOGID="1778" FPOGV="1" LPOGX="0.69226" LPOGY="0.42248" LPOGV="1" RPOGX="0.40993" RPOGY="0.39584" RPOGV="1" BPOGX="0.55109" BPOGY="0.40916" BPOGV="1" LPCX="0.25932" LPCY="0.60734" LPD="17.79119" LPS="1.10635" LPV="1" RPCX="0.50476" RPCY="0.59024" RPD="20.48109" RPS="1.10635" RPV="1" LEYEX="-0.06596" LEYEY="-0.02468" LEYEZ="0.71225" LPUPILD="0.00383" LPUPILV="1" REYEX="0.00132" REYEY="-0.01977" REYEZ="0.67584" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56651" FPOGY="0.39057" FPOGS="530.40863" FPOGD="0.09406" FPOGID="1778" FPOGV="1" LPOGX="0.69480" LPOGY="0.41674" LPOGV="1" RPOGX="0.40481" RPOGY="0.46066" RPOGV="1" BPOGX="0.54981" BPOGY="0.43870" BPOGV="1" LPCX="0.25931" LPCY="0.60726" LPD="17.57212" LPS="1.11531" LPV="1" RPCX="0.50467" RPCY="0.59019" RPD="20.38601" RPS="1.11531" RPV="1" LEYEX="-0.06596" LEYEY="-0.02468" LEYEZ="0.71225" LPUPILD="0.00382" LPUPILV="1" REYEX="0.00132" REYEY="-0.01977" REYEZ="0.67584" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56545" FPOGY="0.39272" FPOGS="530.40863" FPOGD="0.10095" FPOGID="1778" FPOGV="1" LPOGX="0.69502" LPOGY="0.40535" LPOGV="1" RPOGX="0.40403" RPOGY="0.44453" RPOGV="1" BPOGX="0.54953" BPOGY="0.42494" BPOGV="1" LPCX="0.25931" LPCY="0.60725" LPD="17.53506" LPS="1.13451" LPV="1" RPCX="0.50466" RPCY="0.59009" RPD="20.64037" RPS="1.14367" RPV="1" LEYEX="-0.06708" LEYEY="-0.02508" LEYEZ="0.72376" LPUPILD="0.00382" LPUPILV="1" REYEX="0.00133" REYEY="-0.02066" REYEZ="0.70801" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56505" FPOGY="0.39119" FPOGS="530.40863" FPOGD="0.10754" FPOGID="1778" FPOGV="1" LPOGX="0.72437" LPOGY="0.39722" LPOGV="1" RPOGX="0.39288" RPOGY="0.33619" RPOGV="1" BPOGX="0.55862" BPOGY="0.36670" BPOGV="1" LPCX="0.25935" LPCY="0.60722" LPD="17.48204" LPS="1.15391" LPV="1" RPCX="0.50457" RPCY="0.59002" RPD="20.70540" RPS="1.16308" RPV="1" LEYEX="-0.06708" LEYEY="-0.02508" LEYEZ="0.72376" LPUPILD="0.00383" LPUPILV="1" REYEX="0.00133" REYEY="-0.02066" REYEZ="0.70801" RPUPILD="0.00439" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56430" FPOGY="0.39155" FPOGS="530.40863" FPOGD="0.11414" FPOGID="1778" FPOGV="1" LPOGX="0.71999" LPOGY="0.38856" LPOGV="1" RPOGX="0.38326" RPOGY="0.40666" RPOGV="1" BPOGX="0.55163" BPOGY="0.39761" BPOGV="1" LPCX="0.25922" LPCY="0.60728" LPD="17.77248" LPS="1.17332" LPV="1" RPCX="0.50454" RPCY="0.58998" RPD="20.88616" RPS="1.18248" RPV="1" LEYEX="-0.06708" LEYEY="-0.02508" LEYEZ="0.72376" LPUPILD="0.00385" LPUPILV="1" REYEX="0.00133" REYEY="-0.02066" REYEZ="0.70801" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56363" FPOGY="0.39158" FPOGS="530.40863" FPOGD="0.12054" FPOGID="1778" FPOGV="1" LPOGX="0.72028" LPOGY="0.38313" LPOGV="1" RPOGX="0.38287" RPOGY="0.40131" RPOGV="1" BPOGX="0.55157" BPOGY="0.39222" BPOGV="1" LPCX="0.25911" LPCY="0.60734" LPD="17.95045" LPS="1.18248" LPV="1" RPCX="0.50450" RPCY="0.59003" RPD="20.75890" RPS="1.19165" RPV="1" LEYEX="-0.06542" LEYEY="-0.02444" LEYEZ="0.70534" LPUPILD="0.00380" LPUPILV="1" REYEX="0.00131" REYEY="-0.02032" REYEZ="0.69823" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56376" FPOGY="0.39125" FPOGS="530.40863" FPOGD="0.12738" FPOGID="1778" FPOGV="1" LPOGX="0.75477" LPOGY="0.38353" LPOGV="1" RPOGX="0.37750" RPOGY="0.38618" RPOGV="1" BPOGX="0.56614" BPOGY="0.38485" BPOGV="1" LPCX="0.25912" LPCY="0.60734" LPD="17.95214" LPS="1.18141" LPV="1" RPCX="0.50431" RPCY="0.58992" RPD="21.04165" RPS="1.18141" RPV="1" LEYEX="-0.06542" LEYEY="-0.02444" LEYEZ="0.70534" LPUPILD="0.00380" LPUPILV="1" REYEX="0.00131" REYEY="-0.02032" REYEZ="0.69823" RPUPILD="0.00445" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56305" FPOGY="0.39134" FPOGS="530.40863" FPOGD="0.13416" FPOGID="1778" FPOGV="1" LPOGX="0.73055" LPOGY="0.38668" LPOGV="1" RPOGX="0.36731" RPOGY="0.39969" RPOGV="1" BPOGX="0.54893" BPOGY="0.39318" BPOGV="1" LPCX="0.25905" LPCY="0.60737" LPD="18.18474" LPS="1.17117" LPV="1" RPCX="0.50432" RPCY="0.58986" RPD="21.00859" RPS="1.17117" RPV="1" LEYEX="-0.06542" LEYEY="-0.02444" LEYEZ="0.70534" LPUPILD="0.00377" LPUPILV="1" REYEX="0.00131" REYEY="-0.02032" REYEZ="0.69823" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56243" FPOGY="0.39207" FPOGS="530.40863" FPOGD="0.14099" FPOGID="1778" FPOGV="1" LPOGX="0.72978" LPOGY="0.39812" LPOGV="1" RPOGX="0.36891" RPOGY="0.41658" RPOGV="1" BPOGX="0.54935" BPOGY="0.40735" BPOGV="1" LPCX="0.25901" LPCY="0.60725" LPD="17.86625" LPS="1.15198" LPV="1" RPCX="0.50432" RPCY="0.58985" RPD="20.99344" RPS="1.14281" RPV="1" LEYEX="-0.06378" LEYEY="-0.02376" LEYEZ="0.68706" LPUPILD="0.00383" LPUPILV="1" REYEX="0.00122" REYEY="-0.01977" REYEZ="0.67747" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56295" FPOGY="0.39316" FPOGS="530.40863" FPOGD="0.14777" FPOGID="1778" FPOGV="1" LPOGX="0.71481" LPOGY="0.41340" LPOGV="1" RPOGX="0.43418" RPOGY="0.42091" RPOGV="1" BPOGX="0.57450" BPOGY="0.41716" BPOGV="1" LPCX="0.25887" LPCY="0.60711" LPD="17.60827" LPS="1.13385" LPV="1" RPCX="0.50423" RPCY="0.58991" RPD="21.04583" RPS="1.12469" RPV="1" LEYEX="-0.06378" LEYEY="-0.02376" LEYEZ="0.68706" LPUPILD="0.00392" LPUPILV="1" REYEX="0.00122" REYEY="-0.01977" REYEZ="0.67747" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56326" FPOGY="0.39393" FPOGS="530.40863" FPOGD="0.15436" FPOGID="1778" FPOGV="1" LPOGX="0.71339" LPOGY="0.41042" LPOGV="1" RPOGX="0.42715" RPOGY="0.41280" RPOGV="1" BPOGX="0.57027" BPOGY="0.41161" BPOGV="1" LPCX="0.25885" LPCY="0.60709" LPD="17.60150" LPS="1.11573" LPV="1" RPCX="0.50413" RPCY="0.58980" RPD="21.10092" RPS="1.10656" RPV="1" LEYEX="-0.06378" LEYEY="-0.02376" LEYEZ="0.68706" LPUPILD="0.00390" LPUPILV="1" REYEX="0.00122" REYEY="-0.01977" REYEZ="0.67747" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56354" FPOGY="0.39486" FPOGS="530.40863" FPOGD="0.16119" FPOGID="1778" FPOGV="1" LPOGX="0.71314" LPOGY="0.41593" LPOGV="1" RPOGX="0.42722" RPOGY="0.41844" RPOGV="1" BPOGX="0.57018" BPOGY="0.41719" BPOGV="1" LPCX="0.25868" LPCY="0.60740" LPD="18.31249" LPS="1.10656" LPV="1" RPCX="0.50406" RPCY="0.58980" RPD="21.23934" RPS="1.09739" RPV="1" LEYEX="-0.06565" LEYEY="-0.02449" LEYEZ="0.70667" LPUPILD="0.00389" LPUPILV="1" REYEX="0.00122" REYEY="-0.01977" REYEZ="0.67951" RPUPILD="0.00445" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56329" FPOGY="0.39590" FPOGS="530.40863" FPOGD="0.16772" FPOGID="1778" FPOGV="1" LPOGX="0.69973" LPOGY="0.43211" LPOGV="1" RPOGX="0.41481" RPOGY="0.41167" RPOGV="1" BPOGX="0.55727" BPOGY="0.42189" BPOGV="1" LPCX="0.25867" LPCY="0.60741" LPD="18.31259" LPS="1.10635" LPV="1" RPCX="0.50399" RPCY="0.58981" RPD="21.25321" RPS="1.10635" RPV="1" LEYEX="-0.06565" LEYEY="-0.02449" LEYEZ="0.70667" LPUPILD="0.00390" LPUPILV="1" REYEX="0.00122" REYEY="-0.01977" REYEZ="0.67951" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56285" FPOGY="0.39770" FPOGS="530.40863" FPOGD="0.17499" FPOGID="1778" FPOGV="1" LPOGX="0.69167" LPOGY="0.43159" LPOGV="1" RPOGX="0.41072" RPOGY="0.45745" RPOGV="1" BPOGX="0.55120" BPOGY="0.44452" BPOGV="1" LPCX="0.25873" LPCY="0.60724" LPD="17.94066" LPS="1.11531" LPV="1" RPCX="0.50399" RPCY="0.58977" RPD="21.16308" RPS="1.11531" RPV="1" LEYEX="-0.06565" LEYEY="-0.02449" LEYEZ="0.70667" LPUPILD="0.00393" LPUPILV="1" REYEX="0.00122" REYEY="-0.01977" REYEZ="0.67951" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56242" FPOGY="0.39909" FPOGS="530.40863" FPOGD="0.18109" FPOGID="1778" FPOGV="1" LPOGX="0.69175" LPOGY="0.42640" LPOGV="1" RPOGX="0.41032" RPOGY="0.44710" RPOGV="1" BPOGX="0.55104" BPOGY="0.43675" BPOGV="1" LPCX="0.25864" LPCY="0.60738" LPD="18.25587" LPS="1.12427" LPV="1" RPCX="0.50399" RPCY="0.58977" RPD="21.16308" RPS="1.13344" RPV="1" LEYEX="-0.06565" LEYEY="-0.02449" LEYEZ="0.70667" LPUPILD="0.00393" LPUPILV="1" REYEX="0.00110" REYEY="-0.02029" REYEZ="0.69724" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56231" FPOGY="0.39989" FPOGS="530.40863" FPOGD="0.18762" FPOGID="1778" FPOGV="1" LPOGX="0.71784" LPOGY="0.40729" LPOGV="1" RPOGX="0.40042" RPOGY="0.43719" RPOGV="1" BPOGX="0.55913" BPOGY="0.42224" BPOGV="1" LPCX="0.25855" LPCY="0.60739" LPD="18.56155" LPS="1.13344" LPV="1" RPCX="0.50394" RPCY="0.58977" RPD="21.25365" RPS="1.14260" RPV="1" LEYEX="-0.06565" LEYEY="-0.02449" LEYEZ="0.70667" LPUPILD="0.00384" LPUPILV="1" REYEX="0.00110" REYEY="-0.02029" REYEZ="0.69724" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56218" FPOGY="0.40105" FPOGS="530.40863" FPOGD="0.19458" FPOGID="1778" FPOGV="1" LPOGX="0.71609" LPOGY="0.41125" LPOGV="1" RPOGX="0.40048" RPOGY="0.45788" RPOGV="1" BPOGX="0.55828" BPOGY="0.43456" BPOGV="1" LPCX="0.25853" LPCY="0.60737" LPD="18.55191" LPS="1.14260" LPV="1" RPCX="0.50392" RPCY="0.58978" RPD="21.19019" RPS="1.15177" RPV="1" LEYEX="-0.06565" LEYEY="-0.02449" LEYEZ="0.70667" LPUPILD="0.00384" LPUPILV="1" REYEX="0.00110" REYEY="-0.02029" REYEZ="0.69724" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56205" FPOGY="0.40196" FPOGS="530.40863" FPOGD="0.20123" FPOGID="1778" FPOGV="1" LPOGX="0.71635" LPOGY="0.40586" LPOGV="1" RPOGX="0.40020" RPOGY="0.45281" RPOGV="1" BPOGX="0.55828" BPOGY="0.42934" BPOGV="1" LPCX="0.25845" LPCY="0.60743" LPD="18.60325" LPS="1.15177" LPV="1" RPCX="0.50390" RPCY="0.58974" RPD="21.18651" RPS="1.16094" RPV="1" LEYEX="-0.06627" LEYEY="-0.02467" LEYEZ="0.71210" LPUPILD="0.00382" LPUPILV="1" REYEX="0.00110" REYEY="-0.02029" REYEZ="0.69724" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56228" FPOGY="0.40224" FPOGS="530.40863" FPOGD="0.20789" FPOGID="1778" FPOGV="1" LPOGX="0.74868" LPOGY="0.38982" LPOGV="1" RPOGX="0.38996" RPOGY="0.43214" RPOGV="1" BPOGX="0.56932" BPOGY="0.41098" BPOGV="1" LPCX="0.25847" LPCY="0.60736" LPD="18.20714" LPS="1.16094" LPV="1" RPCX="0.50378" RPCY="0.58978" RPD="21.47788" RPS="1.16094" RPV="1" LEYEX="-0.06627" LEYEY="-0.02467" LEYEZ="0.71210" LPUPILD="0.00388" LPUPILV="1" REYEX="0.00110" REYEY="-0.02029" REYEZ="0.69724" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56236" FPOGY="0.40302" FPOGS="530.40863" FPOGD="0.21436" FPOGID="1778" FPOGV="1" LPOGX="0.74219" LPOGY="0.42285" LPOGV="1" RPOGX="0.38793" RPOGY="0.43279" RPOGV="1" BPOGX="0.56506" BPOGY="0.42782" BPOGV="1" LPCX="0.25833" LPCY="0.60739" LPD="18.50985" LPS="1.16094" LPV="1" RPCX="0.50378" RPCY="0.58973" RPD="21.38137" RPS="1.16094" RPV="1" LEYEX="-0.06627" LEYEY="-0.02467" LEYEZ="0.71210" LPUPILD="0.00390" LPUPILV="1" REYEX="0.00110" REYEY="-0.02029" REYEZ="0.69724" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56244" FPOGY="0.40390" FPOGS="530.40863" FPOGD="0.22144" FPOGID="1778" FPOGV="1" LPOGX="0.74174" LPOGY="0.42797" LPOGV="1" RPOGX="0.38828" RPOGY="0.43791" RPOGV="1" BPOGX="0.56501" BPOGY="0.43294" BPOGV="1" LPCX="0.25825" LPCY="0.60737" LPD="18.44556" LPS="1.15198" LPV="1" RPCX="0.50378" RPCY="0.58974" RPD="21.38374" RPS="1.15198" RPV="1" LEYEX="-0.06349" LEYEY="-0.02352" LEYEZ="0.68173" LPUPILD="0.00393" LPUPILV="1" REYEX="0.00112" REYEY="-0.02070" REYEZ="0.71333" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56215" FPOGY="0.40448" FPOGS="530.40863" FPOGD="0.22766" FPOGID="1778" FPOGV="1" LPOGX="0.72867" LPOGY="0.42277" LPOGV="1" RPOGX="0.37607" RPOGY="0.42564" RPOGV="1" BPOGX="0.55237" BPOGY="0.42420" BPOGV="1" LPCX="0.25818" LPCY="0.60740" LPD="18.53156" LPS="1.14302" LPV="1" RPCX="0.50372" RPCY="0.58969" RPD="21.49336" RPS="1.14302" RPV="1" LEYEX="-0.06349" LEYEY="-0.02352" LEYEZ="0.68173" LPUPILD="0.00395" LPUPILV="1" REYEX="0.00112" REYEY="-0.02070" REYEZ="0.71333" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56193" FPOGY="0.40483" FPOGS="530.40863" FPOGD="0.23462" FPOGID="1778" FPOGV="1" LPOGX="0.72967" LPOGY="0.40765" LPOGV="1" RPOGX="0.37835" RPOGY="0.42676" RPOGV="1" BPOGX="0.55401" BPOGY="0.41720" BPOGV="1" LPCX="0.25819" LPCY="0.60739" LPD="18.46177" LPS="1.13406" LPV="1" RPCX="0.50364" RPCY="0.58957" RPD="21.38956" RPS="1.13406" RPV="1" LEYEX="-0.06349" LEYEY="-0.02352" LEYEZ="0.68173" LPUPILD="0.00396" LPUPILV="1" REYEX="0.00112" REYEY="-0.02070" REYEZ="0.71333" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56171" FPOGY="0.40531" FPOGS="530.40863" FPOGD="0.24152" FPOGID="1778" FPOGV="1" LPOGX="0.72931" LPOGY="0.41299" LPOGV="1" RPOGX="0.37879" RPOGY="0.43205" RPOGV="1" BPOGX="0.55405" BPOGY="0.42252" BPOGV="1" LPCX="0.25821" LPCY="0.60740" LPD="18.20912" LPS="1.12510" LPV="1" RPCX="0.50359" RPCY="0.58956" RPD="21.51023" RPS="1.12510" RPV="1" LEYEX="-0.06349" LEYEY="-0.02352" LEYEZ="0.68173" LPUPILD="0.00398" LPUPILV="1" REYEX="0.00112" REYEY="-0.02070" REYEZ="0.71333" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56178" FPOGY="0.40626" FPOGS="530.40863" FPOGD="0.24792" FPOGID="1778" FPOGV="1" LPOGX="0.72255" LPOGY="0.45987" LPOGV="1" RPOGX="0.40597" RPOGY="0.42315" RPOGV="1" BPOGX="0.56426" BPOGY="0.44151" BPOGV="1" LPCX="0.25813" LPCY="0.60721" LPD="18.49549" LPS="1.12510" LPV="1" RPCX="0.50352" RPCY="0.58954" RPD="21.64759" RPS="1.12510" RPV="1" LEYEX="-0.06349" LEYEY="-0.02352" LEYEZ="0.68173" LPUPILD="0.00401" LPUPILV="1" REYEX="0.00112" REYEY="-0.02070" REYEZ="0.71333" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56187" FPOGY="0.40709" FPOGS="530.40863" FPOGD="0.25482" FPOGID="1778" FPOGV="1" LPOGX="0.69505" LPOGY="0.46251" LPOGV="1" RPOGX="0.43581" RPOGY="0.41494" RPOGV="1" BPOGX="0.56543" BPOGY="0.43872" BPOGV="1" LPCX="0.25811" LPCY="0.60724" LPD="18.45351" LPS="1.12510" LPV="1" RPCX="0.50344" RPCY="0.58955" RPD="21.70971" RPS="1.12510" RPV="1" LEYEX="-0.06349" LEYEY="-0.02352" LEYEZ="0.68173" LPUPILD="0.00394" LPUPILV="1" REYEX="0.00112" REYEY="-0.02070" REYEZ="0.71333" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56196" FPOGY="0.40781" FPOGS="530.40863" FPOGD="0.26147" FPOGID="1778" FPOGV="1" LPOGX="0.69505" LPOGY="0.46251" LPOGV="1" RPOGX="0.43580" RPOGY="0.40863" RPOGV="1" BPOGX="0.56543" BPOGY="0.43557" BPOGV="1" LPCX="0.25818" LPCY="0.60708" LPD="18.27193" LPS="1.12510" LPV="1" RPCX="0.50342" RPCY="0.58942" RPD="21.83189" RPS="1.13558" RPV="1" LEYEX="-0.06349" LEYEY="-0.02352" LEYEZ="0.68173" LPUPILD="0.00394" LPUPILV="1" REYEX="0.00103" REYEY="-0.01986" REYEZ="0.68600" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.56184" FPOGY="0.40816" FPOGS="530.40863" FPOGD="0.27246" FPOGID="1778" FPOGV="1" LPOGX="0.70451" LPOGY="0.45347" LPOGV="1" RPOGX="0.40961" RPOGY="0.39118" RPOGV="1" BPOGX="0.55706" BPOGY="0.42233" BPOGV="1" LPCX="0.25817" LPCY="0.60704" LPD="18.25220" LPS="1.13558" LPV="1" RPCX="0.50347" RPCY="0.58936" RPD="21.89225" RPS="1.14605" RPV="1" LEYEX="-0.06349" LEYEY="-0.02352" LEYEZ="0.68173" LPUPILD="0.00398" LPUPILV="1" REYEX="0.00103" REYEY="-0.01986" REYEZ="0.68600" RPUPILD="0.00461" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
