2025-05-27 15:01:01.465699
="-0.06821" LEYEY="-0.01524" LEYEZ="0.63703" LPUPILD="0.00413" LPUPILV="1" REYEX="-0.01073" REYEY="-0.01953" REYEZ="0.65918" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.58030" FPOGY="0.26320" FPOGS="4973.45947" FPOGD="0.26172" FPOGID="11910" FPOGV="1" LPOGX="0.63795" LPOGY="0.33620" LPOGV="1" RPOGX="0.49427" RPOGY="0.24628" RPOGV="1" BPOGX="0.56611" BPOGY="0.29124" BPOGV="1" LPCX="0.20183" LPCY="0.58042" LPD="18.72423" LPS="0.98939" LPV="1" RPCX="0.44032" RPCY="0.59821" RPD="18.96827" RPS="0.98220" RPV="1" LEYEX="-0.07434" LEYEY="-0.01737" LEYEZ="0.65058" LPUPILD="0.00395" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57995" FPOGY="0.26416" FPOGS="4973.45947" FPOGD="0.26807" FPOGID="11910" FPOGV="1" LPOGX="0.63855" LPOGY="0.34674" LPOGV="1" RPOGX="0.49348" RPOGY="0.25847" RPOGV="1" BPOGX="0.56602" BPOGY="0.30260" BPOGV="1" LPCX="0.20189" LPCY="0.58029" LPD="18.45087" LPS="0.97517" LPV="1" RPCX="0.44033" RPCY="0.59818" RPD="19.04395" RPS="0.96798" RPV="1" LEYEX="-0.07434" LEYEY="-0.01737" LEYEZ="0.65058" LPUPILD="0.00402" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57952" FPOGY="0.26546" FPOGS="4973.45947" FPOGD="0.27490" FPOGID="11910" FPOGV="1" LPOGX="0.64216" LPOGY="0.36309" LPOGV="1" RPOGX="0.48156" RPOGY="0.27425" RPOGV="1" BPOGX="0.56186" BPOGY="0.31867" BPOGV="1" LPCX="0.20191" LPCY="0.58034" LPD="18.53546" LPS="0.96798" LPV="1" RPCX="0.44040" RPCY="0.59822" RPD="18.95843" RPS="0.96798" RPV="1" LEYEX="-0.07434" LEYEY="-0.01737" LEYEZ="0.65058" LPUPILD="0.00398" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57929" FPOGY="0.26648" FPOGS="4973.45947" FPOGD="0.28125" FPOGID="11910" FPOGV="1" LPOGX="0.64575" LPOGY="0.36815" LPOGV="1" RPOGX="0.49366" RPOGY="0.25070" RPOGV="1" BPOGX="0.56970" BPOGY="0.30943" BPOGV="1" LPCX="0.20198" LPCY="0.58045" LPD="18.43296" LPS="0.96798" LPV="1" RPCX="0.44029" RPCY="0.59818" RPD="18.99675" RPS="0.96798" RPV="1" LEYEX="-0.07434" LEYEY="-0.01737" LEYEZ="0.65058" LPUPILD="0.00403" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57907" FPOGY="0.26763" FPOGS="4973.45947" FPOGD="0.28809" FPOGID="11910" FPOGV="1" LPOGX="0.64597" LPOGY="0.37272" LPOGV="1" RPOGX="0.49295" RPOGY="0.26170" RPOGV="1" BPOGX="0.56946" BPOGY="0.31721" BPOGV="1" LPCX="0.20190" LPCY="0.58061" LPD="18.68546" LPS="0.96170" LPV="1" RPCX="0.44034" RPCY="0.59825" RPD="19.01017" RPS="0.95527" RPV="1" LEYEX="-0.07069" LEYEY="-0.01646" LEYEZ="0.61828" LPUPILD="0.00390" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57883" FPOGY="0.26964" FPOGS="4973.45947" FPOGD="0.29541" FPOGID="11910" FPOGV="1" LPOGX="0.64632" LPOGY="0.37700" LPOGV="1" RPOGX="0.49075" RPOGY="0.33947" RPOGV="1" BPOGX="0.56854" BPOGY="0.35824" BPOGV="1" LPCX="0.20209" LPCY="0.58065" LPD="18.57661" LPS="0.94898" LPV="1" RPCX="0.44034" RPCY="0.59824" RPD="19.04815" RPS="0.94255" RPV="1" LEYEX="-0.07069" LEYEY="-0.01646" LEYEZ="0.61828" LPUPILD="0.00399" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56907" FPOGY="0.30189" FPOGS="4973.45947" FPOGD="0.29541" FPOGID="11910" FPOGV="0" LPOGX="0.65491" LPOGY="0.44567" LPOGV="1" RPOGX="0.48341" RPOGY="0.35725" RPOGV="1" BPOGX="0.56916" BPOGY="0.40146" BPOGV="1" LPCX="0.20213" LPCY="0.58068" LPD="18.52715" LPS="0.93626" LPV="1" RPCX="0.44037" RPCY="0.59818" RPD="18.89676" RPS="0.92983" RPV="1" LEYEX="-0.07069" LEYEY="-0.01646" LEYEZ="0.61828" LPUPILD="0.00400" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56928" FPOGY="0.34878" FPOGS="4973.45947" FPOGD="0.29541" FPOGID="11910" FPOGV="0" LPOGX="0.65489" LPOGY="0.44527" LPOGV="1" RPOGX="0.48409" RPOGY="0.34606" RPOGV="1" BPOGX="0.56949" BPOGY="0.39567" BPOGV="1" LPCX="0.20209" LPCY="0.58062" LPD="18.50867" LPS="0.93685" LPV="1" RPCX="0.44042" RPCY="0.59812" RPD="18.89629" RPS="0.94404" RPV="1" LEYEX="-0.07539" LEYEY="-0.01758" LEYEZ="0.66019" LPUPILD="0.00398" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56797" FPOGY="0.35715" FPOGS="4973.45947" FPOGD="0.29541" FPOGID="11910" FPOGV="0" LPOGX="0.63311" LPOGY="0.44047" LPOGV="1" RPOGX="0.49758" RPOGY="0.30733" RPOGV="1" BPOGX="0.56534" BPOGY="0.37390" BPOGV="1" LPCX="0.20214" LPCY="0.58062" LPD="18.46571" LPS="0.95736" LPV="1" RPCX="0.44039" RPCY="0.59819" RPD="19.04406" RPS="0.97098" RPV="1" LEYEX="-0.07539" LEYEY="-0.01758" LEYEZ="0.66019" LPUPILD="0.00404" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56819" FPOGY="0.35560" FPOGS="4973.76123" FPOGD="0.01953" FPOGID="11911" FPOGV="1" LPOGX="0.63591" LPOGY="0.41147" LPOGV="1" RPOGX="0.50182" RPOGY="0.29043" RPOGV="1" BPOGX="0.56887" BPOGY="0.35095" BPOGV="1" LPCX="0.20221" LPCY="0.58066" LPD="18.70830" LPS="0.98429" LPV="1" RPCX="0.44035" RPCY="0.59836" RPD="19.35551" RPS="0.99791" RPV="1" LEYEX="-0.07539" LEYEY="-0.01758" LEYEZ="0.66019" LPUPILD="0.00399" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56832" FPOGY="0.35233" FPOGS="4973.76123" FPOGD="0.02637" FPOGID="11911" FPOGV="1" LPOGX="0.63503" LPOGY="0.39816" LPOGV="1" RPOGX="0.50260" RPOGY="0.28027" RPOGV="1" BPOGX="0.56882" BPOGY="0.33922" BPOGV="1" LPCX="0.20218" LPCY="0.58068" LPD="18.82893" LPS="1.00420" LPV="1" RPCX="0.44039" RPCY="0.59831" RPD="19.41805" RPS="1.01063" RPV="1" LEYEX="-0.07300" LEYEY="-0.01708" LEYEZ="0.63970" LPUPILD="0.00400" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57094" FPOGY="0.34937" FPOGS="4973.76123" FPOGD="0.03320" FPOGID="11911" FPOGV="1" LPOGX="0.64666" LPOGY="0.38330" LPOGV="1" RPOGX="0.52140" RPOGY="0.28584" RPOGV="1" BPOGX="0.58403" BPOGY="0.33457" BPOGV="1" LPCX="0.20234" LPCY="0.58060" LPD="18.74371" LPS="1.00361" LPV="1" RPCX="0.44048" RPCY="0.59829" RPD="19.68804" RPS="0.99642" RPV="1" LEYEX="-0.07300" LEYEY="-0.01708" LEYEZ="0.63970" LPUPILD="0.00400" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57125" FPOGY="0.34933" FPOGS="4973.76123" FPOGD="0.04004" FPOGID="11911" FPOGV="1" LPOGX="0.65266" LPOGY="0.41537" LPOGV="1" RPOGX="0.49359" RPOGY="0.28287" RPOGV="1" BPOGX="0.57312" BPOGY="0.34912" BPOGV="1" LPCX="0.20241" LPCY="0.58058" LPD="19.10443" LPS="0.98939" LPV="1" RPCX="0.44057" RPCY="0.59827" RPD="19.71116" RPS="0.98220" RPV="1" LEYEX="-0.07300" LEYEY="-0.01708" LEYEZ="0.63970" LPUPILD="0.00403" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57146" FPOGY="0.35062" FPOGS="4973.76123" FPOGD="0.04590" FPOGID="11911" FPOGV="1" LPOGX="0.65306" LPOGY="0.42481" LPOGV="1" RPOGX="0.49281" RPOGY="0.29452" RPOGV="1" BPOGX="0.57293" BPOGY="0.35967" BPOGV="1" LPCX="0.20260" LPCY="0.58062" LPD="18.91550" LPS="0.97517" LPV="1" RPCX="0.44059" RPCY="0.59817" RPD="19.47464" RPS="0.96798" RPV="1" LEYEX="-0.07300" LEYEY="-0.01708" LEYEZ="0.63970" LPUPILD="0.00408" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57260" FPOGY="0.35092" FPOGS="4973.76123" FPOGD="0.05322" FPOGID="11911" FPOGV="1" LPOGX="0.64761" LPOGY="0.42201" LPOGV="1" RPOGX="0.51593" RPOGY="0.28466" RPOGV="1" BPOGX="0.58177" BPOGY="0.35334" BPOGV="1" LPCX="0.20280" LPCY="0.58047" LPD="18.12272" LPS="0.96798" LPV="1" RPCX="0.44088" RPCY="0.59808" RPD="19.40264" RPS="0.96798" RPV="1" LEYEX="-0.07300" LEYEY="-0.01708" LEYEZ="0.63970" LPUPILD="0.00407" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57308" FPOGY="0.35054" FPOGS="4973.76123" FPOGD="0.05957" FPOGID="11911" FPOGV="1" LPOGX="0.66365" LPOGY="0.41343" LPOGV="1" RPOGX="0.49111" RPOGY="0.28067" RPOGV="1" BPOGX="0.57738" BPOGY="0.34705" BPOGV="1" LPCX="0.20280" LPCY="0.58057" LPD="18.36492" LPS="0.96798" LPV="1" RPCX="0.44097" RPCY="0.59805" RPD="19.26084" RPS="0.96798" RPV="1" LEYEX="-0.07300" LEYEY="-0.01708" LEYEZ="0.63970" LPUPILD="0.00400" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57347" FPOGY="0.35022" FPOGS="4973.76123" FPOGD="0.06641" FPOGID="11911" FPOGV="1" LPOGX="0.66365" LPOGY="0.41343" LPOGV="1" RPOGX="0.49111" RPOGY="0.28067" RPOGV="1" BPOGX="0.57738" BPOGY="0.34705" BPOGV="1" LPCX="0.20285" LPCY="0.58063" LPD="18.76920" LPS="0.96798" LPV="1" RPCX="0.44109" RPCY="0.59795" RPD="19.37267" RPS="0.96798" RPV="1" LEYEX="-0.07205" LEYEY="-0.01685" LEYEZ="0.63303" LPUPILD="0.00398" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57436" FPOGY="0.34889" FPOGS="4973.76123" FPOGD="0.07324" FPOGID="11911" FPOGV="1" LPOGX="0.65349" LPOGY="0.41338" LPOGV="1" RPOGX="0.51482" RPOGY="0.25518" RPOGV="1" BPOGX="0.58415" BPOGY="0.33428" BPOGV="1" LPCX="0.20323" LPCY="0.58064" LPD="18.81091" LPS="0.96798" LPV="1" RPCX="0.44111" RPCY="0.59810" RPD="19.67365" RPS="0.96798" RPV="1" LEYEX="-0.07205" LEYEY="-0.01685" LEYEZ="0.63303" LPUPILD="0.00401" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57581" FPOGY="0.34659" FPOGS="4973.76123" FPOGD="0.08057" FPOGID="11911" FPOGV="1" LPOGX="0.66179" LPOGY="0.37144" LPOGV="1" RPOGX="0.52456" RPOGY="0.26656" RPOGV="1" BPOGX="0.59317" BPOGY="0.31900" BPOGV="1" LPCX="0.20330" LPCY="0.58063" LPD="18.78451" LPS="0.96798" LPV="1" RPCX="0.44127" RPCY="0.59797" RPD="19.39680" RPS="0.96798" RPV="1" LEYEX="-0.07205" LEYEY="-0.01685" LEYEZ="0.63303" LPUPILD="0.00403" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57709" FPOGY="0.34401" FPOGS="4973.76123" FPOGD="0.08838" FPOGID="11911" FPOGV="1" LPOGX="0.66165" LPOGY="0.36635" LPOGV="1" RPOGX="0.52577" RPOGY="0.25453" RPOGV="1" BPOGX="0.59371" BPOGY="0.31044" BPOGV="1" LPCX="0.20347" LPCY="0.58057" LPD="19.06700" LPS="0.97501" LPV="1" RPCX="0.44160" RPCY="0.59788" RPD="19.32329" RPS="0.98220" RPV="1" LEYEX="-0.09545" LEYEY="-0.02234" LEYEZ="0.83908" LPUPILD="0.00395" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57577" FPOGY="0.34267" FPOGS="4973.76123" FPOGD="0.09375" FPOGID="11911" FPOGV="1" LPOGX="0.62929" LPOGY="0.35870" LPOGV="1" RPOGX="0.48522" RPOGY="0.28909" RPOGV="1" BPOGX="0.55725" BPOGY="0.32389" BPOGV="1" LPCX="0.20390" LPCY="0.58042" LPD="18.46032" LPS="0.98923" LPV="1" RPCX="0.44167" RPCY="0.59779" RPD="19.50911" RPS="0.99642" RPV="1" LEYEX="-0.09545" LEYEY="-0.02234" LEYEZ="0.83908" LPUPILD="0.00409" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57578" FPOGY="0.34077" FPOGS="4973.76123" FPOGD="0.10059" FPOGID="11911" FPOGV="1" LPOGX="0.64932" LPOGY="0.36303" LPOGV="1" RPOGX="0.50249" RPOGY="0.26149" RPOGV="1" BPOGX="0.57591" BPOGY="0.31226" BPOGV="1" LPCX="0.20398" LPCY="0.58044" LPD="18.46718" LPS="1.00344" LPV="1" RPCX="0.44193" RPCY="0.59775" RPD="19.09243" RPS="1.01063" RPV="1" LEYEX="-0.09545" LEYEY="-0.02234" LEYEZ="0.83908" LPUPILD="0.00412" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57580" FPOGY="0.33845" FPOGS="4973.76123" FPOGD="0.10693" FPOGID="11911" FPOGV="1" LPOGX="0.64888" LPOGY="0.35300" LPOGV="1" RPOGX="0.50337" RPOGY="0.24988" RPOGV="1" BPOGX="0.57613" BPOGY="0.30144" BPOGV="1" LPCX="0.20395" LPCY="0.58029" LPD="18.83850" LPS="1.01766" LPV="1" RPCX="0.44197" RPCY="0.59773" RPD="19.27213" RPS="1.02485" RPV="1" LEYEX="-0.07887" LEYEY="-0.01851" LEYEZ="0.69520" LPUPILD="0.00402" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57499" FPOGY="0.33734" FPOGS="4973.76123" FPOGD="0.11523" FPOGID="11911" FPOGV="1" LPOGX="0.65156" LPOGY="0.37842" LPOGV="1" RPOGX="0.47109" RPOGY="0.25845" RPOGV="1" BPOGX="0.56132" BPOGY="0.31844" BPOGV="1" LPCX="0.20449" LPCY="0.58009" LPD="18.62252" LPS="1.02485" LPV="1" RPCX="0.44236" RPCY="0.59773" RPD="19.49191" RPS="1.02485" RPV="1" LEYEX="-0.07887" LEYEY="-0.01851" LEYEZ="0.69520" LPUPILD="0.00400" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57440" FPOGY="0.33684" FPOGS="4973.76123" FPOGD="0.12012" FPOGID="11911" FPOGV="1" LPOGX="0.64442" LPOGY="0.35640" LPOGV="1" RPOGX="0.48313" RPOGY="0.29931" RPOGV="1" BPOGX="0.56378" BPOGY="0.32786" BPOGV="1" LPCX="0.20455" LPCY="0.57999" LPD="18.04396" LPS="1.02485" LPV="1" RPCX="0.44247" RPCY="0.59760" RPD="19.03095" RPS="1.02485" RPV="1" LEYEX="-0.07887" LEYEY="-0.01851" LEYEZ="0.69520" LPUPILD="0.00405" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57387" FPOGY="0.33639" FPOGS="4973.76123" FPOGD="0.12695" FPOGID="11911" FPOGV="1" LPOGX="0.64442" LPOGY="0.35640" LPOGV="1" RPOGX="0.48313" RPOGY="0.29931" RPOGV="1" BPOGX="0.56378" BPOGY="0.32786" BPOGV="1" LPCX="0.20468" LPCY="0.57995" LPD="18.25279" LPS="1.02485" LPV="1" RPCX="0.44271" RPCY="0.59761" RPD="19.09645" RPS="1.02485" RPV="1" LEYEX="-0.07306" LEYEY="-0.01710" LEYEZ="0.64575" LPUPILD="0.00404" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57492" FPOGY="0.33757" FPOGS="4973.76123" FPOGD="0.13477" FPOGID="11911" FPOGV="1" LPOGX="0.65128" LPOGY="0.40808" LPOGV="1" RPOGX="0.54051" RPOGY="0.31411" RPOGV="1" BPOGX="0.59590" BPOGY="0.36110" BPOGV="1" LPCX="0.20502" LPCY="0.57973" LPD="18.48500" LPS="1.02485" LPV="1" RPCX="0.44290" RPCY="0.59742" RPD="19.18283" RPS="1.02485" RPV="1" LEYEX="-0.07306" LEYEY="-0.01710" LEYEZ="0.64575" LPUPILD="0.00396" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57443" FPOGY="0.33823" FPOGS="4973.76123" FPOGD="0.14062" FPOGID="11911" FPOGV="1" LPOGX="0.64251" LPOGY="0.40578" LPOGV="1" RPOGX="0.48584" RPOGY="0.29819" RPOGV="1" BPOGX="0.56417" BPOGY="0.35199" BPOGV="1" LPCX="0.20534" LPCY="0.57953" LPD="18.14053" LPS="1.02485" LPV="1" RPCX="0.44316" RPCY="0.59746" RPD="19.12776" RPS="1.02485" RPV="1" LEYEX="-0.07306" LEYEY="-0.01710" LEYEZ="0.64575" LPUPILD="0.00399" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57398" FPOGY="0.33882" FPOGS="4973.76123" FPOGD="0.14697" FPOGID="11911" FPOGV="1" LPOGX="0.64251" LPOGY="0.40578" LPOGV="1" RPOGX="0.48584" RPOGY="0.29819" RPOGV="1" BPOGX="0.56417" BPOGY="0.35199" BPOGV="1" LPCX="0.20541" LPCY="0.57952" LPD="18.84485" LPS="1.02485" LPV="1" RPCX="0.44341" RPCY="0.59729" RPD="18.83510" RPS="1.02485" RPV="1" LEYEX="-0.07470" LEYEY="-0.01748" LEYEZ="0.66197" LPUPILD="0.00397" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57486" FPOGY="0.33879" FPOGS="4973.76123" FPOGD="0.15381" FPOGID="11911" FPOGV="1" LPOGX="0.65661" LPOGY="0.41707" LPOGV="1" RPOGX="0.53360" RPOGY="0.25877" RPOGV="1" BPOGX="0.59510" BPOGY="0.33792" BPOGV="1" LPCX="0.20595" LPCY="0.57959" LPD="18.70198" LPS="1.02485" LPV="1" RPCX="0.44369" RPCY="0.59745" RPD="19.30790" RPS="1.02485" RPV="1" LEYEX="-0.07470" LEYEY="-0.01748" LEYEZ="0.66197" LPUPILD="0.00406" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57436" FPOGY="0.33861" FPOGS="4973.76123" FPOGD="0.16016" FPOGID="11911" FPOGV="1" LPOGX="0.63841" LPOGY="0.39967" LPOGV="1" RPOGX="0.48595" RPOGY="0.26893" RPOGV="1" BPOGX="0.56218" BPOGY="0.33430" BPOGV="1" LPCX="0.20618" LPCY="0.57954" LPD="18.91392" LPS="1.02485" LPV="1" RPCX="0.44393" RPCY="0.59734" RPD="19.24969" RPS="1.02485" RPV="1" LEYEX="-0.07470" LEYEY="-0.01748" LEYEZ="0.66197" LPUPILD="0.00399" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57389" FPOGY="0.33844" FPOGS="4973.76123" FPOGD="0.16699" FPOGID="11911" FPOGV="1" LPOGX="0.63841" LPOGY="0.39967" LPOGV="1" RPOGX="0.48595" RPOGY="0.26893" RPOGV="1" BPOGX="0.56218" BPOGY="0.33430" BPOGV="1" LPCX="0.20627" LPCY="0.57928" LPD="18.65779" LPS="1.02485" LPV="1" RPCX="0.44422" RPCY="0.59721" RPD="19.10319" RPS="1.02485" RPV="1" LEYEX="-0.07383" LEYEY="-0.01727" LEYEZ="0.65598" LPUPILD="0.00394" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57425" FPOGY="0.33841" FPOGS="4973.76123" FPOGD="0.17383" FPOGID="11911" FPOGV="1" LPOGX="0.63500" LPOGY="0.41374" LPOGV="1" RPOGX="0.53244" RPOGY="0.26147" RPOGV="1" BPOGX="0.58372" BPOGY="0.33760" BPOGV="1" LPCX="0.20672" LPCY="0.57898" LPD="18.31662" LPS="1.02485" LPV="1" RPCX="0.44448" RPCY="0.59728" RPD="19.52919" RPS="1.02485" RPV="1" LEYEX="-0.07383" LEYEY="-0.01727" LEYEZ="0.65598" LPUPILD="0.00399" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57368" FPOGY="0.33686" FPOGS="4973.76123" FPOGD="0.18066" FPOGID="11911" FPOGV="1" LPOGX="0.62784" LPOGY="0.35405" LPOGV="1" RPOGX="0.48885" RPOGY="0.23584" RPOGV="1" BPOGX="0.55834" BPOGY="0.29495" BPOGV="1" LPCX="0.20712" LPCY="0.57895" LPD="18.04681" LPS="1.02485" LPV="1" RPCX="0.44478" RPCY="0.59717" RPD="19.33899" RPS="1.02485" RPV="1" LEYEX="-0.07383" LEYEY="-0.01727" LEYEZ="0.65598" LPUPILD="0.00407" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57315" FPOGY="0.33570" FPOGS="4973.76123" FPOGD="0.18701" FPOGID="11911" FPOGV="1" LPOGX="0.62819" LPOGY="0.35895" LPOGV="1" RPOGX="0.48816" RPOGY="0.24767" RPOGV="1" BPOGX="0.55818" BPOGY="0.30331" BPOGV="1" LPCX="0.20719" LPCY="0.57890" LPD="18.43769" LPS="1.01782" LPV="1" RPCX="0.44494" RPCY="0.59717" RPD="19.44186" RPS="1.01063" RPV="1" LEYEX="-0.07187" LEYEY="-0.01677" LEYEZ="0.64070" LPUPILD="0.00402" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57254" FPOGY="0.33555" FPOGS="4973.76123" FPOGD="0.19385" FPOGID="11911" FPOGV="1" LPOGX="0.64414" LPOGY="0.39078" LPOGV="1" RPOGX="0.46576" RPOGY="0.27164" RPOGV="1" BPOGX="0.55495" BPOGY="0.33121" BPOGV="1" LPCX="0.20768" LPCY="0.57880" LPD="18.37787" LPS="1.00361" LPV="1" RPCX="0.44543" RPCY="0.59710" RPD="19.23078" RPS="0.99642" RPV="1" LEYEX="-0.07187" LEYEY="-0.01677" LEYEZ="0.64070" LPUPILD="0.00409" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
