2025-05-29 11:42:27.897056
X="-0.02938" LEYEY="-0.04784" LEYEZ="0.67783" LPUPILD="0.00368" LPUPILV="1" REYEX="0.03047" REYEY="-0.04706" REYEZ="0.67395" RPUPILD="0.00348" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.09635" FPOGY="0.37181" FPOGS="5909.81689" FPOGD="0.20068" FPOGID="14543" FPOGV="1" LPOGX="0.08144" LPOGY="0.35676" LPOGV="1" RPOGX="0.11079" RPOGY="0.38496" RPOGV="1" BPOGX="0.09611" BPOGY="0.37086" BPOGV="1" LPCX="0.35423" LPCY="0.73435" LPD="21.17918" LPS="1.11027" LPV="1" RPCX="0.59961" RPCY="0.72938" RPD="19.06718" RPS="1.09979" RPV="1" LEYEX="-0.03815" LEYEY="-0.05232" LEYEZ="0.71252" LPUPILD="0.00434" LPUPILV="1" REYEX="0.02613" REYEY="-0.04740" REYEZ="0.65632" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.09611" FPOGY="0.37135" FPOGS="5909.81689" FPOGD="0.20752" FPOGID="14543" FPOGV="1" LPOGX="0.07883" LPOGY="0.35010" LPOGV="1" RPOGX="0.09849" RPOGY="0.36425" RPOGV="1" BPOGX="0.08866" BPOGY="0.35717" BPOGV="1" LPCX="0.35416" LPCY="0.73428" LPD="21.03685" LPS="1.09979" LPV="1" RPCX="0.59963" RPCY="0.72938" RPD="19.35748" RPS="1.10896" RPV="1" LEYEX="-0.03815" LEYEY="-0.05232" LEYEZ="0.71252" LPUPILD="0.00437" LPUPILV="1" REYEX="0.02613" REYEY="-0.04740" REYEZ="0.65632" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.09559" FPOGY="0.37083" FPOGS="5909.81689" FPOGD="0.21436" FPOGID="14543" FPOGV="1" LPOGX="0.06466" LPOGY="0.38743" LPOGV="1" RPOGX="0.09317" RPOGY="0.32047" RPOGV="1" BPOGX="0.07891" BPOGY="0.35395" BPOGV="1" LPCX="0.35407" LPCY="0.73431" LPD="21.14386" LPS="1.10896" LPV="1" RPCX="0.59968" RPCY="0.72929" RPD="19.66785" RPS="1.11812" RPV="1" LEYEX="-0.03815" LEYEY="-0.05232" LEYEZ="0.71252" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02613" REYEY="-0.04740" REYEZ="0.65632" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.09499" FPOGY="0.37016" FPOGS="5909.81689" FPOGD="0.22168" FPOGID="14543" FPOGV="1" LPOGX="0.05975" LPOGY="0.38245" LPOGV="1" RPOGX="0.09051" RPOGY="0.31391" RPOGV="1" BPOGX="0.07513" BPOGY="0.34818" BPOGV="1" LPCX="0.35409" LPCY="0.73432" LPD="21.07363" LPS="1.11812" LPV="1" RPCX="0.59953" RPCY="0.72909" RPD="19.02028" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02971" REYEY="-0.05383" REYEZ="0.74605" RPUPILD="0.00413" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.09404" FPOGY="0.36954" FPOGS="5909.81689" FPOGD="0.22705" FPOGID="14543" FPOGV="1" LPOGX="0.04061" LPOGY="0.37415" LPOGV="1" RPOGX="0.08327" RPOGY="0.32245" RPOGV="1" BPOGX="0.06194" BPOGY="0.34830" BPOGV="1" LPCX="0.35404" LPCY="0.73428" LPD="21.02171" LPS="1.12729" LPV="1" RPCX="0.59947" RPCY="0.72904" RPD="19.02873" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02971" REYEY="-0.05383" REYEZ="0.74605" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.09311" FPOGY="0.36871" FPOGS="5909.81689" FPOGD="0.23438" FPOGID="14543" FPOGV="1" LPOGX="0.04317" LPOGY="0.36262" LPOGV="1" RPOGX="0.07767" RPOGY="0.31697" RPOGV="1" BPOGX="0.06042" BPOGY="0.33980" BPOGV="1" LPCX="0.35401" LPCY="0.73416" LPD="20.71716" LPS="1.12729" LPV="1" RPCX="0.59947" RPCY="0.72904" RPD="19.02971" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02971" REYEY="-0.05383" REYEZ="0.74605" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.09222" FPOGY="0.36793" FPOGS="5909.81689" FPOGD="0.24121" FPOGID="14543" FPOGV="1" LPOGX="0.04317" LPOGY="0.36262" LPOGV="1" RPOGX="0.07767" RPOGY="0.31697" RPOGV="1" BPOGX="0.06042" BPOGY="0.33980" BPOGV="1" LPCX="0.35402" LPCY="0.73418" LPD="20.79881" LPS="1.12729" LPV="1" RPCX="0.59934" RPCY="0.72907" RPD="18.76441" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00413" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.09139" FPOGY="0.36684" FPOGS="5909.81689" FPOGD="0.24756" FPOGID="14543" FPOGV="1" LPOGX="0.04463" LPOGY="0.35174" LPOGV="1" RPOGX="0.07601" RPOGY="0.30125" RPOGV="1" BPOGX="0.06032" BPOGY="0.32650" BPOGV="1" LPCX="0.35391" LPCY="0.73398" LPD="20.77229" LPS="1.12729" LPV="1" RPCX="0.59921" RPCY="0.72917" RPD="18.93259" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00421" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.09066" FPOGY="0.36541" FPOGS="5909.81689" FPOGD="0.25391" FPOGID="14543" FPOGV="1" LPOGX="0.03670" LPOGY="0.32827" LPOGV="1" RPOGX="0.08949" RPOGY="0.29406" RPOGV="1" BPOGX="0.06309" BPOGY="0.31117" BPOGV="1" LPCX="0.35388" LPCY="0.73401" LPD="20.74528" LPS="1.12729" LPV="1" RPCX="0.59937" RPCY="0.72896" RPD="19.15867" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.07373" FPOGY="0.34434" FPOGS="5909.81689" FPOGD="0.25391" FPOGID="14543" FPOGV="0" LPOGX="0.03670" LPOGY="0.32827" LPOGV="1" RPOGX="0.08949" RPOGY="0.29406" RPOGV="1" BPOGX="0.06309" BPOGY="0.31117" BPOGV="1" LPCX="0.35387" LPCY="0.73386" LPD="20.98559" LPS="1.12729" LPV="1" RPCX="0.59942" RPCY="0.72898" RPD="19.28808" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02971" REYEY="-0.05372" REYEZ="0.74605" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06893" FPOGY="0.33361" FPOGS="5909.81689" FPOGD="0.25391" FPOGID="14543" FPOGV="0" LPOGX="0.04199" LPOGY="0.32482" LPOGV="1" RPOGX="0.08625" RPOGY="0.32092" RPOGV="1" BPOGX="0.06412" BPOGY="0.32287" BPOGV="1" LPCX="0.35388" LPCY="0.73388" LPD="21.06004" LPS="1.12729" LPV="1" RPCX="0.59937" RPCY="0.72898" RPD="18.99509" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02971" REYEY="-0.05372" REYEZ="0.74605" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06779" FPOGY="0.33319" FPOGS="5909.81689" FPOGD="0.25391" FPOGID="14543" FPOGV="0" LPOGX="0.03563" LPOGY="0.37944" LPOGV="1" RPOGX="0.09544" RPOGY="0.28526" RPOGV="1" BPOGX="0.06553" BPOGY="0.33235" BPOGV="1" LPCX="0.35389" LPCY="0.73386" LPD="21.04782" LPS="1.12729" LPV="1" RPCX="0.59931" RPCY="0.72892" RPD="19.08957" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02971" REYEY="-0.05372" REYEZ="0.74605" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06756" FPOGY="0.33383" FPOGS="5910.07764" FPOGD="0.02002" FPOGID="14544" FPOGV="1" LPOGX="0.03563" LPOGY="0.37944" LPOGV="1" RPOGX="0.09805" RPOGY="0.29205" RPOGV="1" BPOGX="0.06684" BPOGY="0.33575" BPOGV="1" LPCX="0.35385" LPCY="0.73376" LPD="20.76694" LPS="1.12729" LPV="1" RPCX="0.59938" RPCY="0.72889" RPD="19.02513" RPS="1.11812" RPV="1" LEYEX="-0.03684" LEYEY="-0.05042" LEYEZ="0.68814" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02688" REYEY="-0.04876" REYEZ="0.67651" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06719" FPOGY="0.33651" FPOGS="5910.07764" FPOGD="0.02637" FPOGID="14544" FPOGV="1" LPOGX="0.03989" LPOGY="0.37690" LPOGV="1" RPOGX="0.09153" RPOGY="0.31761" RPOGV="1" BPOGX="0.06571" BPOGY="0.34726" BPOGV="1" LPCX="0.35384" LPCY="0.73379" LPD="20.73870" LPS="1.11812" LPV="1" RPCX="0.59938" RPCY="0.72889" RPD="19.02513" RPS="1.10896" RPV="1" LEYEX="-0.03684" LEYEY="-0.05042" LEYEZ="0.68814" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02688" REYEY="-0.04876" REYEZ="0.67651" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06578" FPOGY="0.34260" FPOGS="5910.07764" FPOGD="0.03320" FPOGID="14544" FPOGV="1" LPOGX="0.03355" LPOGY="0.37076" LPOGV="1" RPOGX="0.08400" RPOGY="0.37527" RPOGV="1" BPOGX="0.05877" BPOGY="0.37301" BPOGV="1" LPCX="0.35385" LPCY="0.73373" LPD="20.71473" LPS="1.10896" LPV="1" RPCX="0.59939" RPCY="0.72895" RPD="19.03537" RPS="1.09979" RPV="1" LEYEX="-0.03684" LEYEY="-0.05042" LEYEZ="0.68814" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02688" REYEY="-0.04876" REYEZ="0.67651" RPUPILD="0.00405" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06535" FPOGY="0.34775" FPOGS="5910.07764" FPOGD="0.04053" FPOGID="14544" FPOGV="1" LPOGX="0.03871" LPOGY="0.37583" LPOGV="1" RPOGX="0.08679" RPOGY="0.38146" RPOGV="1" BPOGX="0.06275" BPOGY="0.37864" BPOGV="1" LPCX="0.35391" LPCY="0.73376" LPD="21.01161" LPS="1.09979" LPV="1" RPCX="0.59944" RPCY="0.72894" RPD="19.18859" RPS="1.09062" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02704" REYEY="-0.04881" REYEZ="0.67796" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06619" FPOGY="0.34888" FPOGS="5910.07764" FPOGD="0.04736" FPOGID="14544" FPOGV="1" LPOGX="0.05480" LPOGY="0.39250" LPOGV="1" RPOGX="0.08926" RPOGY="0.32112" RPOGV="1" BPOGX="0.07203" BPOGY="0.35681" BPOGV="1" LPCX="0.35385" LPCY="0.73377" LPD="20.70010" LPS="1.09062" LPV="1" RPCX="0.59945" RPCY="0.72894" RPD="19.20588" RPS="1.09062" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02704" REYEY="-0.04881" REYEZ="0.67796" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06755" FPOGY="0.34958" FPOGS="5910.07764" FPOGD="0.05420" FPOGID="14544" FPOGV="1" LPOGX="0.05458" LPOGY="0.39519" LPOGV="1" RPOGX="0.10232" RPOGY="0.31513" RPOGV="1" BPOGX="0.07845" BPOGY="0.35516" BPOGV="1" LPCX="0.35390" LPCY="0.73380" LPD="21.05244" LPS="1.09062" LPV="1" RPCX="0.59942" RPCY="0.72899" RPD="18.95602" RPS="1.09062" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02704" REYEY="-0.04881" REYEZ="0.67796" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06851" FPOGY="0.34980" FPOGS="5910.07764" FPOGD="0.06006" FPOGID="14544" FPOGV="1" LPOGX="0.05458" LPOGY="0.39519" LPOGV="1" RPOGX="0.09967" RPOGY="0.30837" RPOGV="1" BPOGX="0.07713" BPOGY="0.35178" BPOGV="1" LPCX="0.35383" LPCY="0.73378" LPD="20.75410" LPS="1.09062" LPV="1" RPCX="0.59944" RPCY="0.72899" RPD="19.03172" RPS="1.09979" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06822" FPOGY="0.35041" FPOGS="5910.07764" FPOGD="0.06689" FPOGID="14544" FPOGV="1" LPOGX="0.04895" LPOGY="0.38787" LPOGV="1" RPOGX="0.08170" RPOGY="0.32517" RPOGV="1" BPOGX="0.06533" BPOGY="0.35652" BPOGV="1" LPCX="0.35383" LPCY="0.73378" LPD="20.71635" LPS="1.09979" LPV="1" RPCX="0.59949" RPCY="0.72903" RPD="19.20428" RPS="1.10896" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00402" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06734" FPOGY="0.35099" FPOGS="5910.07764" FPOGD="0.07422" FPOGID="14544" FPOGV="1" LPOGX="0.03159" LPOGY="0.38737" LPOGV="1" RPOGX="0.08379" RPOGY="0.32745" RPOGV="1" BPOGX="0.05769" BPOGY="0.35741" BPOGV="1" LPCX="0.35383" LPCY="0.73378" LPD="20.71635" LPS="1.10896" LPV="1" RPCX="0.59947" RPCY="0.72894" RPD="19.22913" RPS="1.11812" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00405" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06629" FPOGY="0.35105" FPOGS="5910.07764" FPOGD="0.08008" FPOGID="14544" FPOGV="1" LPOGX="0.02642" LPOGY="0.38242" LPOGV="1" RPOGX="0.08105" RPOGY="0.32095" RPOGV="1" BPOGX="0.05374" BPOGY="0.35169" BPOGV="1" LPCX="0.35378" LPCY="0.73381" LPD="20.77281" LPS="1.11812" LPV="1" RPCX="0.59943" RPCY="0.72902" RPD="19.05333" RPS="1.12729" RPV="1" LEYEX="-0.03684" LEYEY="-0.05042" LEYEZ="0.68814" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06506" FPOGY="0.34918" FPOGS="5910.07764" FPOGD="0.08740" FPOGID="14544" FPOGV="1" LPOGX="0.02408" LPOGY="0.33105" LPOGV="1" RPOGX="0.07403" RPOGY="0.31870" RPOGV="1" BPOGX="0.04905" BPOGY="0.32488" BPOGV="1" LPCX="0.35371" LPCY="0.73381" LPD="20.58600" LPS="1.12729" LPV="1" RPCX="0.59923" RPCY="0.72927" RPD="19.02332" RPS="1.12729" RPV="1" LEYEX="-0.03684" LEYEY="-0.05042" LEYEZ="0.68814" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06321" FPOGY="0.34744" FPOGS="5910.07764" FPOGD="0.09375" FPOGID="14544" FPOGV="1" LPOGX="0.01089" LPOGY="0.32066" LPOGV="1" RPOGX="0.06377" RPOGY="0.32574" RPOGV="1" BPOGX="0.03733" BPOGY="0.32320" BPOGV="1" LPCX="0.35366" LPCY="0.73384" LPD="20.75884" LPS="1.12729" LPV="1" RPCX="0.59919" RPCY="0.72922" RPD="19.01366" RPS="1.12729" RPV="1" LEYEX="-0.03684" LEYEY="-0.05042" LEYEZ="0.68814" LPUPILD="0.00422" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.06160" FPOGY="0.34593" FPOGS="5910.07764" FPOGD="0.10107" FPOGID="14544" FPOGV="1" LPOGX="0.01089" LPOGY="0.32066" LPOGV="1" RPOGX="0.06377" RPOGY="0.32574" RPOGV="1" BPOGX="0.03733" BPOGY="0.32320" BPOGV="1" LPCX="0.35363" LPCY="0.73391" LPD="20.70677" LPS="1.12729" LPV="1" RPCX="0.59926" RPCY="0.72920" RPD="19.17002" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00421" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00409" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05969" FPOGY="0.34547" FPOGS="5910.07764" FPOGD="0.10791" FPOGID="14544" FPOGV="1" LPOGX="0.01051" LPOGY="0.33914" LPOGV="1" RPOGX="0.04796" RPOGY="0.33706" RPOGV="1" BPOGX="0.02924" BPOGY="0.33810" BPOGV="1" LPCX="0.35368" LPCY="0.73397" LPD="20.76623" LPS="1.12729" LPV="1" RPCX="0.59922" RPCY="0.72915" RPD="19.32453" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00402" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05911" FPOGY="0.34523" FPOGS="5910.07764" FPOGD="0.11426" FPOGID="14544" FPOGV="1" LPOGX="0.05143" LPOGY="0.36285" LPOGV="1" RPOGX="0.04697" RPOGY="0.31952" RPOGV="1" BPOGX="0.04920" BPOGY="0.34119" BPOGV="1" LPCX="0.35368" LPCY="0.73401" LPD="20.63401" LPS="1.12729" LPV="1" RPCX="0.59924" RPCY="0.72924" RPD="19.17020" RPS="1.12729" RPV="1" LEYEX="-0.03650" LEYEY="-0.05001" LEYEZ="0.68177" LPUPILD="0.00426" LPUPILV="1" REYEX="0.02724" REYEY="-0.04931" REYEZ="0.68409" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05838" FPOGY="0.34472" FPOGS="5910.07764" FPOGD="0.12109" FPOGID="14544" FPOGV="1" LPOGX="0.04662" LPOGY="0.35792" LPOGV="1" RPOGX="0.04404" RPOGY="0.31313" RPOGV="1" BPOGX="0.04533" BPOGY="0.33552" BPOGV="1" LPCX="0.35367" LPCY="0.73408" LPD="20.70009" LPS="1.13625" LPV="1" RPCX="0.59909" RPCY="0.72921" RPD="19.05685" RPS="1.13625" RPV="1" LEYEX="-0.03788" LEYEY="-0.05183" LEYEZ="0.70661" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02836" REYEY="-0.05153" REYEZ="0.71497" RPUPILD="0.00400" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05658" FPOGY="0.34470" FPOGS="5910.07764" FPOGD="0.12793" FPOGID="14544" FPOGV="1" LPOGX="0.01570" LPOGY="0.36080" LPOGV="1" RPOGX="0.02877" RPOGY="0.32765" RPOGV="1" BPOGX="0.02224" BPOGY="0.34423" BPOGV="1" LPCX="0.35362" LPCY="0.73419" LPD="20.59825" LPS="1.14521" LPV="1" RPCX="0.59913" RPCY="0.72929" RPD="19.27156" RPS="1.14521" RPV="1" LEYEX="-0.03788" LEYEY="-0.05183" LEYEZ="0.70661" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02836" REYEY="-0.05153" REYEZ="0.71497" RPUPILD="0.00399" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05485" FPOGY="0.34494" FPOGS="5910.07764" FPOGD="0.13477" FPOGID="14544" FPOGV="1" LPOGX="0.01504" LPOGY="0.36534" LPOGV="1" RPOGX="0.02551" RPOGY="0.33441" RPOGV="1" BPOGX="0.02028" BPOGY="0.34987" BPOGV="1" LPCX="0.35354" LPCY="0.73418" LPD="20.58221" LPS="1.15417" LPV="1" RPCX="0.59910" RPCY="0.72922" RPD="19.41793" RPS="1.15417" RPV="1" LEYEX="-0.03788" LEYEY="-0.05183" LEYEZ="0.70661" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02836" REYEY="-0.05153" REYEZ="0.71497" RPUPILD="0.00397" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05317" FPOGY="0.34506" FPOGS="5910.07764" FPOGD="0.14111" FPOGID="14544" FPOGV="1" LPOGX="0.01007" LPOGY="0.36057" LPOGV="1" RPOGX="0.02558" RPOGY="0.33456" RPOGV="1" BPOGX="0.01783" BPOGY="0.34756" BPOGV="1" LPCX="0.35356" LPCY="0.73430" LPD="20.70676" LPS="1.16312" LPV="1" RPCX="0.59908" RPCY="0.72926" RPD="19.06447" RPS="1.15396" RPV="1" LEYEX="-0.03788" LEYEY="-0.05183" LEYEZ="0.70661" LPUPILD="0.00426" LPUPILV="1" REYEX="0.02697" REYEY="-0.04897" REYEZ="0.67866" RPUPILD="0.00400" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05313" FPOGY="0.34534" FPOGS="5910.07764" FPOGD="0.14795" FPOGID="14544" FPOGV="1" LPOGX="0.03246" LPOGY="0.36672" LPOGV="1" RPOGX="0.07237" RPOGY="0.33604" RPOGV="1" BPOGX="0.05242" BPOGY="0.35138" BPOGV="1" LPCX="0.35369" LPCY="0.73424" LPD="20.75097" LPS="1.15396" LPV="1" RPCX="0.59923" RPCY="0.72925" RPD="19.00519" RPS="1.14479" RPV="1" LEYEX="-0.03788" LEYEY="-0.05183" LEYEZ="0.70661" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02697" REYEY="-0.04897" REYEZ="0.67866" RPUPILD="0.00402" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05261" FPOGY="0.34517" FPOGS="5910.07764" FPOGD="0.15430" FPOGID="14544" FPOGV="1" LPOGX="0.02697" LPOGY="0.36448" LPOGV="1" RPOGX="0.05438" RPOGY="0.31847" RPOGV="1" BPOGX="0.04068" BPOGY="0.34148" BPOGV="1" LPCX="0.35371" LPCY="0.73425" LPD="20.73845" LPS="1.14479" LPV="1" RPCX="0.59917" RPCY="0.72930" RPD="19.08800" RPS="1.13562" RPV="1" LEYEX="-0.03788" LEYEY="-0.05183" LEYEZ="0.70661" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02697" REYEY="-0.04897" REYEZ="0.67866" RPUPILD="0.00399" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05235" FPOGY="0.34537" FPOGS="5910.07764" FPOGD="0.16113" FPOGID="14544" FPOGV="1" LPOGX="0.03201" LPOGY="0.36943" LPOGV="1" RPOGX="0.05988" RPOGY="0.33068" RPOGV="1" BPOGX="0.04595" BPOGY="0.35006" BPOGV="1" LPCX="0.35376" LPCY="0.73423" LPD="20.66619" LPS="1.13562" LPV="1" RPCX="0.59911" RPCY="0.72938" RPD="19.11375" RPS="1.11837" RPV="1" LEYEX="-0.03788" LEYEY="-0.05183" LEYEZ="0.70661" LPUPILD="0.00436" LPUPILV="1" REYEX="0.02636" REYEY="-0.04795" REYEZ="0.66454" RPUPILD="0.00396" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05216" FPOGY="0.34611" FPOGS="5910.07764" FPOGD="0.16797" FPOGID="14544" FPOGV="1" LPOGX="0.01910" LPOGY="0.34358" LPOGV="1" RPOGX="0.07586" RPOGY="0.38556" RPOGV="1" BPOGX="0.04748" BPOGY="0.36457" BPOGV="1" LPCX="0.35351" LPCY="0.73452" LPD="20.67359" LPS="1.11837" LPV="1" RPCX="0.59898" RPCY="0.72942" RPD="19.12591" RPS="1.11028" RPV="1" LEYEX="-0.03788" LEYEY="-0.05183" LEYEZ="0.70661" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02636" REYEY="-0.04795" REYEZ="0.66454" RPUPILD="0.00395" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.05197" FPOGY="0.34660" FPOGS="5910.07764" FPOGD="0.17480" FPOGID="14544" FPOGV="1" LPOGX="0.02790" LPOGY="0.34249" LPOGV="1" RPOGX="0.06591" RPOGY="0.37621" RPOGV="1" BPOGX="0.04691" BPOGY="0.35935" BPOGV="1" LPCX="0.35345" LPCY="0.73450" LPD="20.65254" LPS="1.11028" LPV="1" RPCX="0.59898" RPCY="0.72940" RPD="19.11303" RPS="1.10219" RPV="1" LEYEX="-0.03788" LEYEY="-0.05183" LEYEZ="0.70661" LPUPILD="0.00424" LPUPILV="1" REYEX="0.02636" REYEY="-0.04795" REYEZ="0.66454" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
