2025-05-28 12:10:48.375590
="-0.07239" LEYEY="-0.00630" LEYEZ="0.67228" LPUPILD="0.00385" LPUPILV="1" REYEX="-0.00494" REYEY="-0.00738" REYEZ="0.66505" RPUPILD="0.00310" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57397" FPOGY="0.12193" FPOGS="1236.04968" FPOGD="0.04675" FPOGID="1803" FPOGV="1" LPOGX="0.66838" LPOGY="0.18542" LPOGV="1" RPOGX="0.47484" RPOGY="0.12356" RPOGV="1" BPOGX="0.57161" BPOGY="0.15449" BPOGV="1" LPCX="0.21634" LPCY="0.53074" LPD="17.98111" LPS="1.05537" LPV="1" RPCX="0.47762" RPCY="0.53615" RPD="16.61967" RPS="1.05537" RPV="1" LEYEX="-0.07516" LEYEY="-0.00802" LEYEZ="0.69030" LPUPILD="0.00363" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00887" REYEZ="0.66409" RPUPILD="0.00326" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57372" FPOGY="0.12514" FPOGS="1236.04968" FPOGD="0.05359" FPOGID="1803" FPOGV="1" LPOGX="0.66838" LPOGY="0.18542" LPOGV="1" RPOGX="0.47512" RPOGY="0.11616" RPOGV="1" BPOGX="0.57175" BPOGY="0.15079" BPOGV="1" LPCX="0.21627" LPCY="0.53120" LPD="17.41329" LPS="1.05537" LPV="1" RPCX="0.47759" RPCY="0.53670" RPD="16.70054" RPS="1.06346" RPV="1" LEYEX="-0.07367" LEYEY="-0.00802" LEYEZ="0.67664" LPUPILD="0.00370" LPUPILV="1" REYEX="-0.00595" REYEY="-0.00934" REYEZ="0.68393" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57226" FPOGY="0.13317" FPOGS="1236.04968" FPOGD="0.06042" FPOGID="1803" FPOGV="1" LPOGX="0.67578" LPOGY="0.24287" LPOGV="1" RPOGX="0.44252" RPOGY="0.16793" RPOGV="1" BPOGX="0.55915" BPOGY="0.20540" BPOGV="1" LPCX="0.21637" LPCY="0.53204" LPD="17.44426" LPS="1.06346" LPV="1" RPCX="0.47732" RPCY="0.53747" RPD="16.83576" RPS="1.07154" RPV="1" LEYEX="-0.07367" LEYEY="-0.00802" LEYEZ="0.67664" LPUPILD="0.00362" LPUPILV="1" REYEX="-0.00595" REYEY="-0.00934" REYEZ="0.68393" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57076" FPOGY="0.14167" FPOGS="1236.04968" FPOGD="0.06689" FPOGID="1803" FPOGV="1" LPOGX="0.66821" LPOGY="0.26806" LPOGV="1" RPOGX="0.44319" RPOGY="0.18533" RPOGV="1" BPOGX="0.55570" BPOGY="0.22669" BPOGV="1" LPCX="0.21633" LPCY="0.53218" LPD="17.50761" LPS="1.07154" LPV="1" RPCX="0.47743" RPCY="0.53752" RPD="17.17335" RPS="1.07963" RPV="1" LEYEX="-0.07367" LEYEY="-0.00802" LEYEZ="0.67664" LPUPILD="0.00362" LPUPILV="1" REYEX="-0.00595" REYEY="-0.00934" REYEZ="0.68393" RPUPILD="0.00328" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56950" FPOGY="0.14822" FPOGS="1236.04968" FPOGD="0.07410" FPOGID="1803" FPOGV="1" LPOGX="0.66811" LPOGY="0.26198" LPOGV="1" RPOGX="0.44324" RPOGY="0.17853" RPOGV="1" BPOGX="0.55567" BPOGY="0.22025" BPOGV="1" LPCX="0.21632" LPCY="0.53242" LPD="17.54832" LPS="1.07963" LPV="1" RPCX="0.47733" RPCY="0.53782" RPD="16.39289" RPS="1.08772" RPV="1" LEYEX="-0.07367" LEYEY="-0.00822" LEYEZ="0.67664" LPUPILD="0.00365" LPUPILV="1" REYEX="-0.00595" REYEY="-0.00944" REYEZ="0.68393" RPUPILD="0.00333" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56863" FPOGY="0.15415" FPOGS="1236.04968" FPOGD="0.08032" FPOGID="1803" FPOGV="1" LPOGX="0.65914" LPOGY="0.27666" LPOGV="1" RPOGX="0.45735" RPOGY="0.17398" RPOGV="1" BPOGX="0.55825" BPOGY="0.22532" BPOGV="1" LPCX="0.21608" LPCY="0.53271" LPD="18.32914" LPS="1.08772" LPV="1" RPCX="0.47732" RPCY="0.53779" RPD="16.31130" RPS="1.08772" RPV="1" LEYEX="-0.07367" LEYEY="-0.00822" LEYEZ="0.67664" LPUPILD="0.00361" LPUPILV="1" REYEX="-0.00595" REYEY="-0.00944" REYEZ="0.68393" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56709" FPOGY="0.15759" FPOGS="1236.04968" FPOGD="0.08704" FPOGID="1803" FPOGV="1" LPOGX="0.63759" LPOGY="0.23727" LPOGV="1" RPOGX="0.45654" RPOGY="0.16743" RPOGV="1" BPOGX="0.54707" BPOGY="0.20235" BPOGV="1" LPCX="0.21596" LPCY="0.53274" LPD="18.29706" LPS="1.08772" LPV="1" RPCX="0.47732" RPCY="0.53779" RPD="16.31130" RPS="1.08772" RPV="1" LEYEX="-0.07367" LEYEY="-0.00822" LEYEZ="0.67664" LPUPILD="0.00361" LPUPILV="1" REYEX="-0.00595" REYEY="-0.00944" REYEZ="0.68393" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56576" FPOGY="0.16100" FPOGS="1236.04968" FPOGD="0.09375" FPOGID="1803" FPOGV="1" LPOGX="0.63789" LPOGY="0.24331" LPOGV="1" RPOGX="0.45641" RPOGY="0.17415" RPOGV="1" BPOGX="0.54715" BPOGY="0.20873" BPOGV="1" LPCX="0.21600" LPCY="0.53281" LPD="18.21448" LPS="1.07982" LPV="1" RPCX="0.47733" RPCY="0.53782" RPD="16.39289" RPS="1.07982" RPV="1" LEYEX="-0.07206" LEYEY="-0.00804" LEYEZ="0.66139" LPUPILD="0.00363" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00937" REYEZ="0.67538" RPUPILD="0.00333" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56390" FPOGY="0.16626" FPOGS="1236.04968" FPOGD="0.10046" FPOGID="1803" FPOGV="1" LPOGX="0.63333" LPOGY="0.27683" LPOGV="1" RPOGX="0.43842" RPOGY="0.21346" RPOGV="1" BPOGX="0.53587" BPOGY="0.24514" BPOGV="1" LPCX="0.21593" LPCY="0.53296" LPD="18.63013" LPS="1.07191" LPV="1" RPCX="0.47730" RPCY="0.53782" RPD="16.32268" RPS="1.07191" RPV="1" LEYEX="-0.07206" LEYEY="-0.00804" LEYEZ="0.66139" LPUPILD="0.00362" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00937" REYEZ="0.67538" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56328" FPOGY="0.17136" FPOGS="1236.04968" FPOGD="0.10693" FPOGID="1803" FPOGV="1" LPOGX="0.66460" LPOGY="0.27878" LPOGV="1" RPOGX="0.44217" RPOGY="0.22732" RPOGV="1" BPOGX="0.55339" BPOGY="0.25305" BPOGV="1" LPCX="0.21610" LPCY="0.53287" LPD="18.18446" LPS="1.06401" LPV="1" RPCX="0.47727" RPCY="0.53781" RPD="16.32384" RPS="1.06401" RPV="1" LEYEX="-0.07206" LEYEY="-0.00804" LEYEZ="0.66139" LPUPILD="0.00364" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00937" REYEZ="0.67538" RPUPILD="0.00335" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55750" FPOGY="0.20500" FPOGS="1236.04968" FPOGD="0.10693" FPOGID="1803" FPOGV="0" LPOGX="0.66472" LPOGY="0.28468" LPOGV="1" RPOGX="0.44209" RPOGY="0.24032" RPOGV="1" BPOGX="0.55341" BPOGY="0.26250" BPOGV="1" LPCX="0.21603" LPCY="0.53284" LPD="18.02051" LPS="1.05610" LPV="1" RPCX="0.47725" RPCY="0.53782" RPD="16.34719" RPS="1.04801" RPV="1" LEYEX="-0.07225" LEYEY="-0.00805" LEYEZ="0.66229" LPUPILD="0.00371" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55077" FPOGY="0.24243" FPOGS="1236.04968" FPOGD="0.10693" FPOGID="1803" FPOGV="0" LPOGX="0.65198" LPOGY="0.32474" LPOGV="1" RPOGX="0.43611" RPOGY="0.23497" RPOGV="1" BPOGX="0.54404" BPOGY="0.27985" BPOGV="1" LPCX="0.21583" LPCY="0.53279" LPD="17.83253" LPS="1.04801" LPV="1" RPCX="0.47727" RPCY="0.53781" RPD="16.32384" RPS="1.03993" RPV="1" LEYEX="-0.07225" LEYEY="-0.00805" LEYEZ="0.66229" LPUPILD="0.00372" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00335" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55326" FPOGY="0.25857" FPOGS="1236.04968" FPOGD="0.10693" FPOGID="1803" FPOGV="0" LPOGX="0.68304" LPOGY="0.33686" LPOGV="1" RPOGX="0.43340" RPOGY="0.24483" RPOGV="1" BPOGX="0.55822" BPOGY="0.29084" BPOGV="1" LPCX="0.21586" LPCY="0.53278" LPD="17.87583" LPS="1.03993" LPV="1" RPCX="0.47721" RPCY="0.53784" RPD="16.38383" RPS="1.03184" RPV="1" LEYEX="-0.07225" LEYEY="-0.00805" LEYEZ="0.66229" LPUPILD="0.00369" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00330" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55450" FPOGY="0.26667" FPOGS="1236.16357" FPOGD="0.02039" FPOGID="1804" FPOGV="1" LPOGX="0.68304" LPOGY="0.33699" LPOGV="1" RPOGX="0.43340" RPOGY="0.24498" RPOGV="1" BPOGX="0.55822" BPOGY="0.29098" BPOGV="1" LPCX="0.21569" LPCY="0.53283" LPD="17.99708" LPS="1.03974" LPV="1" RPCX="0.47721" RPCY="0.53782" RPD="16.15761" RPS="1.03165" RPV="1" LEYEX="-0.07425" LEYEY="-0.00826" LEYEZ="0.68009" LPUPILD="0.00368" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00338" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55360" FPOGY="0.26868" FPOGS="1236.16357" FPOGD="0.02673" FPOGID="1804" FPOGV="1" LPOGX="0.67377" LPOGY="0.33776" LPOGV="1" RPOGX="0.42626" RPOGY="0.21569" RPOGV="1" BPOGX="0.55002" BPOGY="0.27673" BPOGV="1" LPCX="0.21554" LPCY="0.53284" LPD="17.87223" LPS="1.03956" LPV="1" RPCX="0.47716" RPCY="0.53771" RPD="15.98361" RPS="1.03956" RPV="1" LEYEX="-0.07425" LEYEY="-0.00826" LEYEZ="0.68009" LPUPILD="0.00372" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00341" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55149" FPOGY="0.26850" FPOGS="1236.16357" FPOGD="0.03430" FPOGID="1804" FPOGV="1" LPOGX="0.66363" LPOGY="0.31724" LPOGV="1" RPOGX="0.41820" RPOGY="0.21792" RPOGV="1" BPOGX="0.54092" BPOGY="0.26758" BPOGV="1" LPCX="0.21555" LPCY="0.53290" LPD="18.05721" LPS="1.04746" LPV="1" RPCX="0.47710" RPCY="0.53764" RPD="16.00237" RPS="1.04746" RPV="1" LEYEX="-0.07425" LEYEY="-0.00826" LEYEZ="0.68009" LPUPILD="0.00372" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00345" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.54996" FPOGY="0.26749" FPOGS="1236.16357" FPOGD="0.04004" FPOGID="1804" FPOGV="1" LPOGX="0.66351" LPOGY="0.31153" LPOGV="1" RPOGX="0.41807" RPOGY="0.21130" RPOGV="1" BPOGX="0.54079" BPOGY="0.26141" BPOGV="1" LPCX="0.21542" LPCY="0.53304" LPD="18.25453" LPS="1.05537" LPV="1" RPCX="0.47707" RPCY="0.53757" RPD="16.18825" RPS="1.05537" RPV="1" LEYEX="-0.07425" LEYEY="-0.00826" LEYEZ="0.68009" LPUPILD="0.00375" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00344" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55019" FPOGY="0.26622" FPOGS="1236.16357" FPOGD="0.04675" FPOGID="1804" FPOGV="1" LPOGX="0.65457" LPOGY="0.31867" LPOGV="1" RPOGX="0.44904" RPOGY="0.19601" RPOGV="1" BPOGX="0.55181" BPOGY="0.25734" BPOGV="1" LPCX="0.21546" LPCY="0.53288" LPD="18.21285" LPS="1.05537" LPV="1" RPCX="0.47707" RPCY="0.53757" RPD="16.18825" RPS="1.05537" RPV="1" LEYEX="-0.07425" LEYEY="-0.00826" LEYEZ="0.68009" LPUPILD="0.00371" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00344" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55069" FPOGY="0.26700" FPOGS="1236.16357" FPOGD="0.05347" FPOGID="1804" FPOGV="1" LPOGX="0.65012" LPOGY="0.32736" LPOGV="1" RPOGX="0.45923" RPOGY="0.21916" RPOGV="1" BPOGX="0.55467" BPOGY="0.27326" BPOGV="1" LPCX="0.21544" LPCY="0.53293" LPD="18.11386" LPS="1.05537" LPV="1" RPCX="0.47707" RPCY="0.53766" RPD="16.47426" RPS="1.05537" RPV="1" LEYEX="-0.07425" LEYEY="-0.00826" LEYEZ="0.68009" LPUPILD="0.00372" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00337" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55109" FPOGY="0.26823" FPOGS="1236.16357" FPOGD="0.06030" FPOGID="1804" FPOGV="1" LPOGX="0.65035" LPOGY="0.33293" LPOGV="1" RPOGX="0.45907" RPOGY="0.22569" RPOGV="1" BPOGX="0.55471" BPOGY="0.27931" BPOGV="1" LPCX="0.21542" LPCY="0.53300" LPD="17.98849" LPS="1.04746" LPV="1" RPCX="0.47711" RPCY="0.53760" RPD="16.33960" RPS="1.04746" RPV="1" LEYEX="-0.07236" LEYEY="-0.00805" LEYEZ="0.66235" LPUPILD="0.00372" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00336" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55115" FPOGY="0.26844" FPOGS="1236.16357" FPOGD="0.06702" FPOGID="1804" FPOGV="1" LPOGX="0.65132" LPOGY="0.31370" LPOGV="1" RPOGX="0.45226" RPOGY="0.22734" RPOGV="1" BPOGX="0.55179" BPOGY="0.27052" BPOGV="1" LPCX="0.21528" LPCY="0.53291" LPD="18.24256" LPS="1.03956" LPV="1" RPCX="0.47708" RPCY="0.53755" RPD="16.12394" RPS="1.03956" RPV="1" LEYEX="-0.07236" LEYEY="-0.00805" LEYEZ="0.66235" LPUPILD="0.00380" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00337" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55035" FPOGY="0.27078" FPOGS="1236.16357" FPOGD="0.07397" FPOGID="1804" FPOGV="1" LPOGX="0.63174" LPOGY="0.34616" LPOGV="1" RPOGX="0.45128" RPOGY="0.24694" RPOGV="1" BPOGX="0.54151" BPOGY="0.29655" BPOGV="1" LPCX="0.21514" LPCY="0.53283" LPD="18.21801" LPS="1.03165" LPV="1" RPCX="0.47714" RPCY="0.53758" RPD="16.34465" RPS="1.03165" RPV="1" LEYEX="-0.07236" LEYEY="-0.00805" LEYEZ="0.66235" LPUPILD="0.00373" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00339" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.54968" FPOGY="0.27386" FPOGS="1236.16357" FPOGD="0.08020" FPOGID="1804" FPOGV="1" LPOGX="0.63243" LPOGY="0.35661" LPOGV="1" RPOGX="0.45098" RPOGY="0.26505" RPOGV="1" BPOGX="0.54170" BPOGY="0.31083" BPOGV="1" LPCX="0.21505" LPCY="0.53284" LPD="17.97988" LPS="1.01672" LPV="1" RPCX="0.47709" RPCY="0.53759" RPD="16.30212" RPS="1.00953" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00378" LPUPILV="1" REYEX="-0.00567" REYEY="-0.00890" REYEZ="0.64141" RPUPILD="0.00340" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.54989" FPOGY="0.27675" FPOGS="1236.16357" FPOGD="0.08704" FPOGID="1804" FPOGV="1" LPOGX="0.66438" LPOGY="0.36362" LPOGV="1" RPOGX="0.44077" RPOGY="0.26504" RPOGV="1" BPOGX="0.55258" BPOGY="0.31433" BPOGV="1" LPCX="0.21494" LPCY="0.53284" LPD="18.05472" LPS="1.00251" LPV="1" RPCX="0.47706" RPCY="0.53758" RPD="16.29497" RPS="0.99532" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00375" LPUPILV="1" REYEX="-0.00567" REYEY="-0.00890" REYEZ="0.64141" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.54988" FPOGY="0.28025" FPOGS="1236.16357" FPOGD="0.09363" FPOGID="1804" FPOGV="1" LPOGX="0.65743" LPOGY="0.37403" LPOGV="1" RPOGX="0.44199" RPOGY="0.28425" RPOGV="1" BPOGX="0.54971" BPOGY="0.32914" BPOGV="1" LPCX="0.21493" LPCY="0.53286" LPD="18.08682" LPS="0.98829" LPV="1" RPCX="0.47701" RPCY="0.53762" RPD="16.29945" RPS="0.98110" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00375" LPUPILV="1" REYEX="-0.00567" REYEY="-0.00890" REYEZ="0.64141" RPUPILD="0.00347" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.54988" FPOGY="0.28398" FPOGS="1236.16357" FPOGD="0.10034" FPOGID="1804" FPOGV="1" LPOGX="0.65776" LPOGY="0.38408" LPOGV="1" RPOGX="0.44192" RPOGY="0.29596" RPOGV="1" BPOGX="0.54984" BPOGY="0.34002" BPOGV="1" LPCX="0.21487" LPCY="0.53284" LPD="18.20042" LPS="0.97408" LPV="1" RPCX="0.47703" RPCY="0.53761" RPD="16.28549" RPS="0.96689" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00379" LPUPILV="1" REYEX="-0.00567" REYEY="-0.00890" REYEZ="0.64141" RPUPILD="0.00348" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55029" FPOGY="0.28763" FPOGS="1236.16357" FPOGD="0.10669" FPOGID="1804" FPOGV="1" LPOGX="0.66577" LPOGY="0.39155" LPOGV="1" RPOGX="0.44798" RPOGY="0.30035" RPOGV="1" BPOGX="0.55688" BPOGY="0.34595" BPOGV="1" LPCX="0.21486" LPCY="0.53275" LPD="17.93369" LPS="0.96689" LPV="1" RPCX="0.47706" RPCY="0.53754" RPD="16.54796" RPS="0.96689" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00376" LPUPILV="1" REYEX="-0.00567" REYEY="-0.00890" REYEZ="0.64141" RPUPILD="0.00350" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55071" FPOGY="0.29105" FPOGS="1236.16357" FPOGD="0.11377" FPOGID="1804" FPOGV="1" LPOGX="0.66405" LPOGY="0.40061" LPOGV="1" RPOGX="0.45171" RPOGY="0.29795" RPOGV="1" BPOGX="0.55788" BPOGY="0.34928" BPOGV="1" LPCX="0.21510" LPCY="0.53293" LPD="17.98096" LPS="0.96689" LPV="1" RPCX="0.47701" RPCY="0.53737" RPD="16.96725" RPS="0.96689" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00386" LPUPILV="1" REYEX="-0.00567" REYEY="-0.00890" REYEZ="0.64141" RPUPILD="0.00350" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55109" FPOGY="0.29412" FPOGS="1236.16357" FPOGD="0.12012" FPOGID="1804" FPOGV="1" LPOGX="0.66405" LPOGY="0.40061" LPOGV="1" RPOGX="0.45171" RPOGY="0.29795" RPOGV="1" BPOGX="0.55788" BPOGY="0.34928" BPOGV="1" LPCX="0.21512" LPCY="0.53288" LPD="17.98156" LPS="0.96689" LPV="1" RPCX="0.47709" RPCY="0.53754" RPD="16.52099" RPS="0.96689" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00388" LPUPILV="1" REYEX="-0.00567" REYEY="-0.00890" REYEZ="0.64141" RPUPILD="0.00348" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55138" FPOGY="0.29677" FPOGS="1236.16357" FPOGD="0.12683" FPOGID="1804" FPOGV="1" LPOGX="0.66018" LPOGY="0.38487" LPOGV="1" RPOGX="0.45361" RPOGY="0.30968" RPOGV="1" BPOGX="0.55689" BPOGY="0.34727" BPOGV="1" LPCX="0.21513" LPCY="0.53277" LPD="18.09975" LPS="0.96689" LPV="1" RPCX="0.47709" RPCY="0.53756" RPD="16.59540" RPS="0.96689" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00385" LPUPILV="1" REYEX="-0.00567" REYEY="-0.00890" REYEZ="0.64141" RPUPILD="0.00352" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55193" FPOGY="0.29899" FPOGS="1236.16357" FPOGD="0.13367" FPOGID="1804" FPOGV="1" LPOGX="0.66881" LPOGY="0.38841" LPOGV="1" RPOGX="0.45727" RPOGY="0.29843" RPOGV="1" BPOGX="0.56304" BPOGY="0.34342" BPOGV="1" LPCX="0.21517" LPCY="0.53277" LPD="18.06854" LPS="0.96689" LPV="1" RPCX="0.47704" RPCY="0.53753" RPD="17.20769" RPS="0.96689" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00387" LPUPILV="1" REYEX="-0.00567" REYEY="-0.00890" REYEZ="0.64141" RPUPILD="0.00352" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55357" FPOGY="0.32809" FPOGS="1236.16357" FPOGD="0.13367" FPOGID="1804" FPOGV="0" LPOGX="0.66881" LPOGY="0.38841" LPOGV="1" RPOGX="0.45742" RPOGY="0.29254" RPOGV="1" BPOGX="0.56312" BPOGY="0.34047" BPOGV="1" LPCX="0.21515" LPCY="0.53280" LPD="18.13479" LPS="0.96689" LPV="1" RPCX="0.47699" RPCY="0.53743" RPD="16.78325" RPS="0.97408" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00388" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00353" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55818" FPOGY="0.33488" FPOGS="1236.16357" FPOGD="0.13367" FPOGID="1804" FPOGV="0" LPOGX="0.67566" LPOGY="0.38860" LPOGV="1" RPOGX="0.44994" RPOGY="0.29476" RPOGV="1" BPOGX="0.56280" BPOGY="0.34168" BPOGV="1" LPCX="0.21517" LPCY="0.53272" LPD="18.23488" LPS="0.97408" LPV="1" RPCX="0.47707" RPCY="0.53783" RPD="17.30534" RPS="0.98127" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00387" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00349" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55500" FPOGY="0.33547" FPOGS="1236.16357" FPOGD="0.13367" FPOGID="1804" FPOGV="0" LPOGX="0.66197" LPOGY="0.38699" LPOGV="1" RPOGX="0.43532" RPOGY="0.28629" RPOGV="1" BPOGX="0.54864" BPOGY="0.33664" BPOGV="1" LPCX="0.21514" LPCY="0.53275" LPD="18.30941" LPS="0.98127" LPV="1" RPCX="0.47710" RPCY="0.53783" RPD="17.63329" RPS="0.98846" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00387" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00349" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55339" FPOGY="0.33440" FPOGS="1236.30457" FPOGD="0.01929" FPOGID="1805" FPOGV="1" LPOGX="0.66183" LPOGY="0.38196" LPOGV="1" RPOGX="0.43531" RPOGY="0.28043" RPOGV="1" BPOGX="0.54857" BPOGY="0.33119" BPOGV="1" LPCX="0.21513" LPCY="0.53278" LPD="18.33647" LPS="0.98846" LPV="1" RPCX="0.47712" RPCY="0.53786" RPD="17.78243" RPS="0.99564" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00388" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00349" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55342" FPOGY="0.33553" FPOGS="1236.30457" FPOGD="0.02600" FPOGID="1805" FPOGV="1" LPOGX="0.67193" LPOGY="0.38674" LPOGV="1" RPOGX="0.43511" RPOGY="0.29340" RPOGV="1" BPOGX="0.55352" BPOGY="0.34007" BPOGV="1" LPCX="0.21518" LPCY="0.53279" LPD="18.28402" LPS="0.99564" LPV="1" RPCX="0.47715" RPCY="0.53785" RPD="17.66070" RPS="0.99564" RPV="1" LEYEX="-0.06969" LEYEY="-0.00775" LEYEZ="0.63748" LPUPILD="0.00388" LPUPILV="1" REYEX="-0.00588" REYEY="-0.00930" REYEZ="0.67006" RPUPILD="0.00351" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
