2025-05-28 12:16:00.140599
="-0.07123" LEYEY="-0.02015" LEYEZ="0.62050" LPUPILD="0.00351" LPUPILV="1" REYEX="-0.00619" REYEY="-0.02076" REYEZ="0.64519" RPUPILD="0.00362" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56737" FPOGY="0.29034" FPOGS="1547.71436" FPOGD="0.14722" FPOGID="2882" FPOGV="1" LPOGX="0.66515" LPOGY="0.34819" LPOGV="1" RPOGX="0.45257" RPOGY="0.22302" RPOGV="1" BPOGX="0.55886" BPOGY="0.28561" BPOGV="1" LPCX="0.20210" LPCY="0.60326" LPD="17.89510" LPS="0.96691" LPV="1" RPCX="0.47620" RPCY="0.60147" RPD="17.32852" RPS="0.96691" RPV="1" LEYEX="-0.07262" LEYEY="-0.02155" LEYEZ="0.63556" LPUPILD="0.00334" LPUPILV="1" REYEX="-0.00596" REYEY="-0.02143" REYEZ="0.64053" RPUPILD="0.00325" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56758" FPOGY="0.29007" FPOGS="1547.71436" FPOGD="0.15405" FPOGID="2882" FPOGV="1" LPOGX="0.69586" LPOGY="0.33938" LPOGV="1" RPOGX="0.44914" RPOGY="0.22842" RPOGV="1" BPOGX="0.57250" BPOGY="0.28390" BPOGV="1" LPCX="0.20250" LPCY="0.60324" LPD="17.90616" LPS="0.96691" LPV="1" RPCX="0.47602" RPCY="0.60120" RPD="16.62923" RPS="0.96691" RPV="1" LEYEX="-0.07262" LEYEY="-0.02155" LEYEZ="0.63556" LPUPILD="0.00341" LPUPILV="1" REYEX="-0.00596" REYEY="-0.02143" REYEZ="0.64053" RPUPILD="0.00330" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56712" FPOGY="0.28908" FPOGS="1547.71436" FPOGD="0.16040" FPOGID="2882" FPOGV="1" LPOGX="0.65317" LPOGY="0.33458" LPOGV="1" RPOGX="0.45908" RPOGY="0.19566" RPOGV="1" BPOGX="0.55612" BPOGY="0.26512" BPOGV="1" LPCX="0.20242" LPCY="0.60314" LPD="17.96492" LPS="0.96691" LPV="1" RPCX="0.47580" RPCY="0.60116" RPD="16.84943" RPS="0.96691" RPV="1" LEYEX="-0.07262" LEYEY="-0.02155" LEYEZ="0.63556" LPUPILD="0.00348" LPUPILV="1" REYEX="-0.00596" REYEY="-0.02143" REYEZ="0.64053" RPUPILD="0.00328" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56670" FPOGY="0.28827" FPOGS="1547.71436" FPOGD="0.16699" FPOGID="2882" FPOGV="1" LPOGX="0.65317" LPOGY="0.33458" LPOGV="1" RPOGX="0.45894" RPOGY="0.20162" RPOGV="1" BPOGX="0.55605" BPOGY="0.26810" BPOGV="1" LPCX="0.20239" LPCY="0.60333" LPD="17.43215" LPS="0.96691" LPV="1" RPCX="0.47548" RPCY="0.60114" RPD="16.61040" RPS="0.96048" RPV="1" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00343" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00325" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56631" FPOGY="0.29414" FPOGS="1547.71436" FPOGD="0.17346" FPOGID="2882" FPOGV="1" LPOGX="0.67753" LPOGY="0.48375" LPOGV="1" RPOGX="0.43508" RPOGY="0.40969" RPOGV="1" BPOGX="0.55630" BPOGY="0.44672" BPOGV="1" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.96048" LPV="1" RPCX="0.47532" RPCY="0.60176" RPD="15.05845" RPS="0.95405" RPV="1" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00299" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56204" FPOGY="0.30410" FPOGS="1547.71436" FPOGD="0.18042" FPOGID="2882" FPOGV="1" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="1" BPOGX="0.44671" BPOGY="0.57295" BPOGV="1" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.95405" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94761" RPV="1" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56204" FPOGY="0.30410" FPOGS="1547.71436" FPOGD="0.18665" FPOGID="2882" FPOGV="1" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94761" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56204" FPOGY="0.30410" FPOGS="1547.71436" FPOGD="0.19434" FPOGID="2882" FPOGV="1" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56204" FPOGY="0.30410" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="1" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.55244" FPOGY="0.32188" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.55244" FPOGY="0.32188" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.55244" FPOGY="0.32188" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="0.67753" LPOGY="0.48375" LPOGV="0" RPOGX="0.44671" RPOGY="0.57295" RPOGV="0" BPOGX="0.44671" BPOGY="0.57295" BPOGV="0" LPCX="0.20250" LPCY="0.60358" LPD="15.94306" LPS="0.94118" LPV="0" RPCX="0.47526" RPCY="0.60232" RPD="13.17838" RPS="0.94118" RPV="0" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00299" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00248" RPUPILV="1" BKID="379" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.92330" FPOGY="0.89332" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="1.02732" LPOGY="0.96939" LPOGV="1" RPOGX="0.81928" RPOGY="0.81725" RPOGV="1" BPOGX="0.92330" BPOGY="0.89332" BPOGV="1" LPCX="0.21457" LPCY="0.61362" LPD="18.10595" LPS="0.94118" LPV="1" RPCX="0.48690" RPCY="0.61264" RPD="18.71368" RPS="0.94118" RPV="1" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00333" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00350" RPUPILV="1" BKID="0" BKDUR="0.14675" BKPMIN="15" />
<REC FPOGX="0.93116" FPOGY="0.89253" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="1.05139" LPOGY="0.96348" LPOGV="1" RPOGX="0.82663" RPOGY="0.81999" RPOGV="1" BPOGX="0.93901" BPOGY="0.89174" BPOGV="1" LPCX="0.21469" LPCY="0.61372" LPD="18.06802" LPS="0.94118" LPV="1" RPCX="0.48701" RPCY="0.61275" RPD="18.64995" RPS="0.94118" RPV="1" LEYEX="-0.07262" LEYEY="-0.02140" LEYEZ="0.63556" LPUPILD="0.00335" LPUPILV="1" REYEX="-0.00591" REYEY="-0.02070" REYEZ="0.62016" RPUPILD="0.00349" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.93294" FPOGY="0.89270" FPOGS="1547.71436" FPOGD="0.20605" FPOGID="2882" FPOGV="0" LPOGX="1.04895" LPOGY="0.96435" LPOGV="1" RPOGX="0.82407" RPOGY="0.82175" RPOGV="1" BPOGX="0.93651" BPOGY="0.89305" BPOGV="1" LPCX="0.21463" LPCY="0.61375" LPD="18.23843" LPS="0.93490" LPV="1" RPCX="0.48718" RPCY="0.61279" RPD="18.86016" RPS="0.93490" RPV="1" LEYEX="-0.06877" LEYEY="-0.02194" LEYEZ="0.61853" LPUPILD="0.00334" LPUPILV="1" REYEX="-0.00419" REYEY="-0.02223" REYEZ="0.62799" RPUPILD="0.00347" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
