2025-06-04 15:48:09.309336
Y="0.00000" LEYEZ="0.00000" LPUPILD="0.00478" LPUPILV="0" REYEX="0.02245" REYEY="-0.01648" REYEZ="0.68656" RPUPILD="0.00520" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56564" FPOGY="0.07812" FPOGS="6111.72900" FPOGD="0.10205" FPOGID="12621" FPOGV="1" LPOGX="0.60827" LPOGY="0.14871" LPOGV="1" RPOGX="0.53616" RPOGY="-0.01529" RPOGV="1" BPOGX="0.57221" BPOGY="0.06671" BPOGV="1" LPCX="0.33127" LPCY="0.57508" LPD="19.01630" LPS="1.14227" LPV="1" RPCX="0.56857" RPCY="0.56965" RPD="21.26475" RPS="1.14227" RPV="1" LEYEX="-0.04433" LEYEY="-0.01753" LEYEZ="0.68747" LPUPILD="0.00429" LPUPILV="1" REYEX="0.01779" REYEY="-0.01646" REYEZ="0.68578" RPUPILD="0.00473" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56458" FPOGY="0.07851" FPOGS="6111.72900" FPOGD="0.10889" FPOGID="12621" FPOGV="1" LPOGX="0.57844" LPOGY="0.18664" LPOGV="1" RPOGX="0.51664" RPOGY="-0.01703" RPOGV="1" BPOGX="0.54754" BPOGY="0.08480" BPOGV="1" LPCX="0.33082" LPCY="0.57558" LPD="19.82311" LPS="1.13331" LPV="1" RPCX="0.56846" RPCY="0.56960" RPD="20.95098" RPS="1.12414" RPV="1" LEYEX="-0.04433" LEYEY="-0.01753" LEYEZ="0.68747" LPUPILD="0.00433" LPUPILV="1" REYEX="0.01779" REYEY="-0.01646" REYEZ="0.68578" RPUPILD="0.00475" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56437" FPOGY="0.08039" FPOGS="6111.72900" FPOGD="0.11572" FPOGID="12621" FPOGV="1" LPOGX="0.59464" LPOGY="0.21364" LPOGV="1" RPOGX="0.52696" RPOGY="0.01099" RPOGV="1" BPOGX="0.56080" BPOGY="0.11231" BPOGV="1" LPCX="0.33084" LPCY="0.57564" LPD="19.87957" LPS="1.11518" LPV="1" RPCX="0.56816" RPCY="0.56940" RPD="21.43479" RPS="1.10602" RPV="1" LEYEX="-0.04433" LEYEY="-0.01753" LEYEZ="0.68747" LPUPILD="0.00432" LPUPILV="1" REYEX="0.01779" REYEY="-0.01646" REYEZ="0.68578" RPUPILD="0.00466" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56420" FPOGY="0.08225" FPOGS="6111.72900" FPOGD="0.12207" FPOGID="12621" FPOGV="1" LPOGX="0.59532" LPOGY="0.22059" LPOGV="1" RPOGX="0.52696" RPOGY="0.01099" RPOGV="1" BPOGX="0.56114" BPOGY="0.11579" BPOGV="1" LPCX="0.33066" LPCY="0.57584" LPD="19.56469" LPS="1.10602" LPV="1" RPCX="0.56831" RPCY="0.56987" RPD="21.80759" RPS="1.10602" RPV="1" LEYEX="-0.04443" LEYEY="-0.01756" LEYEZ="0.68667" LPUPILD="0.00446" LPUPILV="1" REYEX="0.01823" REYEY="-0.01701" REYEZ="0.70873" RPUPILD="0.00475" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56458" FPOGY="0.08211" FPOGS="6111.72900" FPOGD="0.12891" FPOGID="12621" FPOGV="1" LPOGX="0.60805" LPOGY="0.15664" LPOGV="1" RPOGX="0.53575" RPOGY="0.00235" RPOGV="1" BPOGX="0.57190" BPOGY="0.07950" BPOGV="1" LPCX="0.33059" LPCY="0.57563" LPD="20.08517" LPS="1.11498" LPV="1" RPCX="0.56792" RPCY="0.56950" RPD="21.30621" RPS="1.12414" RPV="1" LEYEX="-0.04443" LEYEY="-0.01756" LEYEZ="0.68667" LPUPILD="0.00435" LPUPILV="1" REYEX="0.01823" REYEY="-0.01701" REYEZ="0.70873" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56445" FPOGY="0.08372" FPOGS="6111.72900" FPOGD="0.13574" FPOGID="12621" FPOGV="1" LPOGX="0.59270" LPOGY="0.19379" LPOGV="1" RPOGX="0.53085" RPOGY="0.03792" RPOGV="1" BPOGX="0.56178" BPOGY="0.11585" BPOGV="1" LPCX="0.33050" LPCY="0.57568" LPD="20.05816" LPS="1.13310" LPV="1" RPCX="0.56780" RPCY="0.56952" RPD="21.18003" RPS="1.14227" RPV="1" LEYEX="-0.04443" LEYEY="-0.01756" LEYEZ="0.68667" LPUPILD="0.00432" LPUPILV="1" REYEX="0.01823" REYEY="-0.01701" REYEZ="0.70873" RPUPILD="0.00476" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56431" FPOGY="0.08502" FPOGS="6111.72900" FPOGD="0.14258" FPOGID="12621" FPOGV="1" LPOGX="0.59202" LPOGY="0.18679" LPOGV="1" RPOGX="0.53085" RPOGY="0.03792" RPOGV="1" BPOGX="0.56144" BPOGY="0.11236" BPOGV="1" LPCX="0.33024" LPCY="0.57575" LPD="19.64391" LPS="1.14227" LPV="1" RPCX="0.56778" RPCY="0.56987" RPD="21.98399" RPS="1.14227" RPV="1" LEYEX="-0.04396" LEYEY="-0.01740" LEYEZ="0.67851" LPUPILD="0.00439" LPUPILV="1" REYEX="0.01753" REYEY="-0.01635" REYEZ="0.68341" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56357" FPOGY="0.08570" FPOGS="6111.72900" FPOGD="0.14893" FPOGID="12621" FPOGV="1" LPOGX="0.59002" LPOGY="0.14121" LPOGV="1" RPOGX="0.50441" RPOGY="0.06002" RPOGV="1" BPOGX="0.54721" BPOGY="0.10062" BPOGV="1" LPCX="0.33006" LPCY="0.57571" LPD="19.80765" LPS="1.13331" LPV="1" RPCX="0.56764" RPCY="0.56991" RPD="21.73850" RPS="1.12414" RPV="1" LEYEX="-0.04396" LEYEY="-0.01740" LEYEZ="0.67851" LPUPILD="0.00434" LPUPILV="1" REYEX="0.01753" REYEY="-0.01635" REYEZ="0.68341" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56282" FPOGY="0.08680" FPOGS="6111.72900" FPOGD="0.15576" FPOGID="12621" FPOGV="1" LPOGX="0.57525" LPOGY="0.17908" LPOGV="1" RPOGX="0.51594" RPOGY="0.04517" RPOGV="1" BPOGX="0.54560" BPOGY="0.11212" BPOGV="1" LPCX="0.32994" LPCY="0.57591" LPD="19.75772" LPS="1.11518" LPV="1" RPCX="0.56753" RPCY="0.57010" RPD="22.00265" RPS="1.10602" RPV="1" LEYEX="-0.04396" LEYEY="-0.01740" LEYEZ="0.67851" LPUPILD="0.00434" LPUPILV="1" REYEX="0.01753" REYEY="-0.01635" REYEZ="0.68341" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56214" FPOGY="0.08844" FPOGS="6111.72900" FPOGD="0.16211" FPOGID="12621" FPOGV="1" LPOGX="0.57689" LPOGY="0.19331" LPOGV="1" RPOGX="0.51473" RPOGY="0.06221" RPOGV="1" BPOGX="0.54581" BPOGY="0.12776" BPOGV="1" LPCX="0.32973" LPCY="0.57593" LPD="19.45087" LPS="1.09706" LPV="1" RPCX="0.56726" RPCY="0.57018" RPD="21.96942" RPS="1.08789" RPV="1" LEYEX="-0.04617" LEYEY="-0.01830" LEYEZ="0.70935" LPUPILD="0.00442" LPUPILV="1" REYEX="0.01688" REYEY="-0.01599" REYEZ="0.66611" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56102" FPOGY="0.09230" FPOGS="6111.72900" FPOGD="0.16943" FPOGID="12621" FPOGV="1" LPOGX="0.57327" LPOGY="0.23468" LPOGV="1" RPOGX="0.49291" RPOGY="0.14306" RPOGV="1" BPOGX="0.53309" BPOGY="0.18887" BPOGV="1" LPCX="0.32913" LPCY="0.57705" LPD="19.49563" LPS="1.08789" LPV="1" RPCX="0.56684" RPCY="0.57071" RPD="21.88169" RPS="1.08789" RPV="1" LEYEX="-0.04617" LEYEY="-0.01830" LEYEZ="0.70935" LPUPILD="0.00449" LPUPILV="1" REYEX="0.01688" REYEY="-0.01599" REYEZ="0.66611" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55989" FPOGY="0.09643" FPOGS="6111.72900" FPOGD="0.17627" FPOGID="12621" FPOGV="1" LPOGX="0.57506" LPOGY="0.24124" LPOGV="1" RPOGX="0.48574" RPOGY="0.16611" RPOGV="1" BPOGX="0.53040" BPOGY="0.20367" BPOGV="1" LPCX="0.32910" LPCY="0.57703" LPD="19.52814" LPS="1.08789" LPV="1" RPCX="0.56683" RPCY="0.57071" RPD="21.87814" RPS="1.08789" RPV="1" LEYEX="-0.04617" LEYEY="-0.01830" LEYEZ="0.70935" LPUPILD="0.00447" LPUPILV="1" REYEX="0.01688" REYEY="-0.01599" REYEZ="0.66611" RPUPILD="0.00479" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54974" FPOGY="0.12918" FPOGS="6111.72900" FPOGD="0.17627" FPOGID="12621" FPOGV="0" LPOGX="0.57423" LPOGY="0.23453" LPOGV="1" RPOGX="0.48612" RPOGY="0.15851" RPOGV="1" BPOGX="0.53018" BPOGY="0.19652" BPOGV="1" LPCX="0.32919" LPCY="0.57687" LPD="19.98974" LPS="1.09685" LPV="1" RPCX="0.56680" RPCY="0.57073" RPD="21.78469" RPS="1.09685" RPV="1" LEYEX="-0.04599" LEYEY="-0.01821" LEYEZ="0.70579" LPUPILD="0.00433" LPUPILV="1" REYEX="0.01776" REYEY="-0.01692" REYEZ="0.70505" RPUPILD="0.00480" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54406" FPOGY="0.14939" FPOGS="6111.72900" FPOGD="0.17627" FPOGID="12621" FPOGV="0" LPOGX="0.57446" LPOGY="0.21526" LPOGV="1" RPOGX="0.50232" RPOGY="0.12393" RPOGV="1" BPOGX="0.53839" BPOGY="0.16960" BPOGV="1" LPCX="0.32871" LPCY="0.57689" LPD="19.27414" LPS="1.10581" LPV="1" RPCX="0.56657" RPCY="0.57060" RPD="21.90121" RPS="1.10581" RPV="1" LEYEX="-0.04599" LEYEY="-0.01821" LEYEZ="0.70579" LPUPILD="0.00461" LPUPILV="1" REYEX="0.01776" REYEY="-0.01692" REYEZ="0.70505" RPUPILD="0.00488" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54135" FPOGY="0.15655" FPOGS="6111.72900" FPOGD="0.17627" FPOGID="12621" FPOGV="0" LPOGX="0.56707" LPOGY="0.22221" LPOGV="1" RPOGX="0.50475" RPOGY="0.11954" RPOGV="1" BPOGX="0.53591" BPOGY="0.17088" BPOGV="1" LPCX="0.32872" LPCY="0.57698" LPD="19.47802" LPS="1.11477" LPV="1" RPCX="0.56649" RPCY="0.57063" RPD="21.76989" RPS="1.11477" RPV="1" LEYEX="-0.04599" LEYEY="-0.01821" LEYEZ="0.70579" LPUPILD="0.00453" LPUPILV="1" REYEX="0.01776" REYEY="-0.01692" REYEZ="0.70505" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54005" FPOGY="0.15914" FPOGS="6111.91162" FPOGD="0.02002" FPOGID="12622" FPOGV="1" LPOGX="0.56707" LPOGY="0.22221" LPOGV="1" RPOGX="0.50527" RPOGY="0.11159" RPOGV="1" BPOGX="0.53617" BPOGY="0.16690" BPOGV="1" LPCX="0.32871" LPCY="0.57679" LPD="19.88984" LPS="1.11477" LPV="1" RPCX="0.56646" RPCY="0.57055" RPD="21.64603" RPS="1.12393" RPV="1" LEYEX="-0.04423" LEYEY="-0.01745" LEYEZ="0.67646" LPUPILD="0.00431" LPUPILV="1" REYEX="0.01773" REYEY="-0.01694" REYEZ="0.70573" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54061" FPOGY="0.15523" FPOGS="6111.91162" FPOGD="0.02686" FPOGID="12622" FPOGV="1" LPOGX="0.56969" LPOGY="0.20225" LPOGV="1" RPOGX="0.51602" RPOGY="0.07697" RPOGV="1" BPOGX="0.54285" BPOGY="0.13961" BPOGV="1" LPCX="0.32827" LPCY="0.57704" LPD="19.58371" LPS="1.11498" LPV="1" RPCX="0.56642" RPCY="0.57048" RPD="21.47544" RPS="1.12414" RPV="1" LEYEX="-0.04423" LEYEY="-0.01745" LEYEZ="0.67646" LPUPILD="0.00446" LPUPILV="1" REYEX="0.01773" REYEY="-0.01694" REYEZ="0.70573" RPUPILD="0.00488" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54108" FPOGY="0.15119" FPOGS="6111.91162" FPOGD="0.03320" FPOGID="12622" FPOGV="1" LPOGX="0.59551" LPOGY="0.18585" LPOGV="1" RPOGX="0.49131" RPOGY="0.07606" RPOGV="1" BPOGX="0.54341" BPOGY="0.13095" BPOGV="1" LPCX="0.32823" LPCY="0.57705" LPD="20.03871" LPS="1.11518" LPV="1" RPCX="0.56620" RPCY="0.57045" RPD="21.58938" RPS="1.12435" RPV="1" LEYEX="-0.04423" LEYEY="-0.01745" LEYEZ="0.67646" LPUPILD="0.00452" LPUPILV="1" REYEX="0.01773" REYEY="-0.01694" REYEZ="0.70573" RPUPILD="0.00493" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54134" FPOGY="0.14830" FPOGS="6111.91162" FPOGD="0.04053" FPOGID="12622" FPOGV="1" LPOGX="0.59484" LPOGY="0.17867" LPOGV="1" RPOGX="0.49094" RPOGY="0.08334" RPOGV="1" BPOGX="0.54289" BPOGY="0.13100" BPOGV="1" LPCX="0.32812" LPCY="0.57705" LPD="20.08226" LPS="1.12435" LPV="1" RPCX="0.56614" RPCY="0.57047" RPD="21.91255" RPS="1.11626" RPV="1" LEYEX="0.00000" LEYEY="0.00000" LEYEZ="0.00000" LPUPILD="0.00454" LPUPILV="0" REYEX="0.01641" REYEY="-0.01577" REYEZ="0.65725" RPUPILD="0.00488" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54141" FPOGY="0.14608" FPOGS="6111.91162" FPOGD="0.04688" FPOGID="12622" FPOGV="1" LPOGX="0.57260" LPOGY="0.18205" LPOGV="1" RPOGX="0.51122" RPOGY="0.07904" RPOGV="1" BPOGX="0.54191" BPOGY="0.13055" BPOGV="1" LPCX="0.32792" LPCY="0.57709" LPD="20.14384" LPS="1.12522" LPV="1" RPCX="0.56592" RPCY="0.57047" RPD="21.84255" RPS="1.10797" RPV="1" LEYEX="0.00000" LEYEY="0.00000" LEYEZ="0.00000" LPUPILD="0.00459" LPUPILV="0" REYEX="0.01641" REYEY="-0.01577" REYEZ="0.65725" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54204" FPOGY="0.14437" FPOGS="6111.91162" FPOGD="0.05371" FPOGID="12622" FPOGV="1" LPOGX="0.59588" LPOGY="0.18105" LPOGV="1" RPOGX="0.49824" RPOGY="0.08026" RPOGV="1" BPOGX="0.54706" BPOGY="0.13066" BPOGV="1" LPCX="0.32783" LPCY="0.57689" LPD="19.76865" LPS="1.11693" LPV="1" RPCX="0.56580" RPCY="0.57045" RPD="22.06824" RPS="1.09967" RPV="1" LEYEX="0.00000" LEYEY="0.00000" LEYEZ="0.00000" LPUPILD="0.00459" LPUPILV="0" REYEX="0.01641" REYEY="-0.01577" REYEZ="0.65725" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54260" FPOGY="0.14368" FPOGS="6111.91162" FPOGD="0.06055" FPOGID="12622" FPOGV="1" LPOGX="0.59713" LPOGY="0.19462" LPOGV="1" RPOGX="0.49824" RPOGY="0.08026" RPOGV="1" BPOGX="0.54769" BPOGY="0.13744" BPOGV="1" LPCX="0.32764" LPCY="0.57684" LPD="19.80405" LPS="1.09967" LPV="1" RPCX="0.56576" RPCY="0.57039" RPD="22.00625" RPS="1.09967" RPV="1" LEYEX="-0.04533" LEYEY="-0.01780" LEYEZ="0.69007" LPUPILD="0.00455" LPUPILV="1" REYEX="0.01753" REYEY="-0.01695" REYEZ="0.70644" RPUPILD="0.00493" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54409" FPOGY="0.14521" FPOGS="6111.91162" FPOGD="0.06738" FPOGID="12622" FPOGV="1" LPOGX="0.60206" LPOGY="0.27026" LPOGV="1" RPOGX="0.51590" RPOGY="0.05082" RPOGV="1" BPOGX="0.55898" BPOGY="0.16054" BPOGV="1" LPCX="0.32740" LPCY="0.57693" LPD="19.73543" LPS="1.09071" LPV="1" RPCX="0.56556" RPCY="0.57034" RPD="21.98226" RPS="1.10797" RPV="1" LEYEX="-0.04533" LEYEY="-0.01780" LEYEZ="0.69007" LPUPILD="0.00456" LPUPILV="1" REYEX="0.01753" REYEY="-0.01695" REYEZ="0.70644" RPUPILD="0.00490" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54422" FPOGY="0.14811" FPOGS="6111.91162" FPOGD="0.07373" FPOGID="12622" FPOGV="1" LPOGX="0.59468" LPOGY="0.27070" LPOGV="1" RPOGX="0.49649" RPOGY="0.08945" RPOGV="1" BPOGX="0.54559" BPOGY="0.18007" BPOGV="1" LPCX="0.32736" LPCY="0.57693" LPD="19.98264" LPS="1.09901" LPV="1" RPCX="0.56553" RPCY="0.57029" RPD="21.65410" RPS="1.11626" RPV="1" LEYEX="-0.04533" LEYEY="-0.01780" LEYEZ="0.69007" LPUPILD="0.00459" LPUPILV="1" REYEX="0.01753" REYEY="-0.01695" REYEZ="0.70644" RPUPILD="0.00491" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54429" FPOGY="0.14982" FPOGS="6111.91162" FPOGD="0.08057" FPOGID="12622" FPOGV="1" LPOGX="0.59338" LPOGY="0.25830" LPOGV="1" RPOGX="0.49690" RPOGY="0.08222" RPOGV="1" BPOGX="0.54514" BPOGY="0.17026" BPOGV="1" LPCX="0.32730" LPCY="0.57702" LPD="19.90999" LPS="1.11626" LPV="1" RPCX="0.56542" RPCY="0.57048" RPD="21.94249" RPS="1.12435" RPV="1" LEYEX="-0.04656" LEYEY="-0.01823" LEYEZ="0.70648" LPUPILD="0.00454" LPUPILV="1" REYEX="0.01690" REYEY="-0.01634" REYEZ="0.68300" RPUPILD="0.00492" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54517" FPOGY="0.14858" FPOGS="6111.91162" FPOGD="0.08740" FPOGID="12622" FPOGV="1" LPOGX="0.59886" LPOGY="0.20662" LPOGV="1" RPOGX="0.51457" RPOGY="0.05840" RPOGV="1" BPOGX="0.55671" BPOGY="0.13251" BPOGV="1" LPCX="0.32682" LPCY="0.57704" LPD="19.73137" LPS="1.13331" LPV="1" RPCX="0.56512" RPCY="0.57032" RPD="22.05607" RPS="1.12414" RPV="1" LEYEX="-0.04656" LEYEY="-0.01823" LEYEZ="0.70648" LPUPILD="0.00455" LPUPILV="1" REYEX="0.01690" REYEY="-0.01634" REYEZ="0.68300" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54455" FPOGY="0.14750" FPOGS="6111.91162" FPOGD="0.09375" FPOGID="12622" FPOGV="1" LPOGX="0.57749" LPOGY="0.18939" LPOGV="1" RPOGX="0.49400" RPOGY="0.07517" RPOGV="1" BPOGX="0.53574" BPOGY="0.13228" BPOGV="1" LPCX="0.32671" LPCY="0.57681" LPD="19.41082" LPS="1.13310" LPV="1" RPCX="0.56495" RPCY="0.57043" RPD="22.17740" RPS="1.12394" RPV="1" LEYEX="-0.04656" LEYEY="-0.01823" LEYEZ="0.70648" LPUPILD="0.00460" LPUPILV="1" REYEX="0.01690" REYEY="-0.01634" REYEZ="0.68300" RPUPILD="0.00493" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54401" FPOGY="0.14702" FPOGS="6111.91162" FPOGD="0.10107" FPOGID="12622" FPOGV="1" LPOGX="0.57829" LPOGY="0.19640" LPOGV="1" RPOGX="0.49356" RPOGY="0.08342" RPOGV="1" BPOGX="0.53592" BPOGY="0.13991" BPOGV="1" LPCX="0.32671" LPCY="0.57711" LPD="20.43671" LPS="1.12394" LPV="1" RPCX="0.56486" RPCY="0.57030" RPD="22.05173" RPS="1.11477" RPV="1" LEYEX="-0.04378" LEYEY="-0.01712" LEYEZ="0.66346" LPUPILD="0.00455" LPUPILV="1" REYEX="0.01649" REYEY="-0.01619" REYEZ="0.67465" RPUPILD="0.00498" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54454" FPOGY="0.14785" FPOGS="6111.91162" FPOGD="0.10742" FPOGID="12622" FPOGV="1" LPOGX="0.58890" LPOGY="0.22985" LPOGV="1" RPOGX="0.51739" RPOGY="0.09239" RPOGV="1" BPOGX="0.55314" BPOGY="0.16112" BPOGV="1" LPCX="0.32639" LPCY="0.57714" LPD="19.89292" LPS="1.10581" LPV="1" RPCX="0.56473" RPCY="0.57048" RPD="22.41694" RPS="1.10581" RPV="1" LEYEX="-0.04378" LEYEY="-0.01712" LEYEZ="0.66346" LPUPILD="0.00462" LPUPILV="1" REYEX="0.01649" REYEY="-0.01619" REYEZ="0.67465" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54353" FPOGY="0.15013" FPOGS="6111.91162" FPOGD="0.11426" FPOGID="12622" FPOGV="1" LPOGX="0.56193" LPOGY="0.24643" LPOGV="1" RPOGX="0.49063" RPOGY="0.13140" RPOGV="1" BPOGX="0.52628" BPOGY="0.18891" BPOGV="1" LPCX="0.32634" LPCY="0.57716" LPD="20.00031" LPS="1.09685" LPV="1" RPCX="0.56455" RPCY="0.57058" RPD="22.26754" RPS="1.09685" RPV="1" LEYEX="-0.04378" LEYEY="-0.01712" LEYEZ="0.66346" LPUPILD="0.00459" LPUPILV="1" REYEX="0.01649" REYEY="-0.01619" REYEZ="0.67465" RPUPILD="0.00492" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54264" FPOGY="0.15255" FPOGS="6111.91162" FPOGD="0.12061" FPOGID="12622" FPOGV="1" LPOGX="0.56286" LPOGY="0.25303" LPOGV="1" RPOGX="0.49021" RPOGY="0.13921" RPOGV="1" BPOGX="0.52654" BPOGY="0.19612" BPOGV="1" LPCX="0.32626" LPCY="0.57702" LPD="19.91719" LPS="1.08789" LPV="1" RPCX="0.56451" RPCY="0.57052" RPD="22.06222" RPS="1.08789" RPV="1" LEYEX="-0.04489" LEYEY="-0.01747" LEYEZ="0.67724" LPUPILD="0.00459" LPUPILV="1" REYEX="0.01640" REYEY="-0.01620" REYEZ="0.67511" RPUPILD="0.00492" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54216" FPOGY="0.15388" FPOGS="6111.91162" FPOGD="0.12744" FPOGID="12622" FPOGV="1" LPOGX="0.57410" LPOGY="0.22620" LPOGV="1" RPOGX="0.49218" RPOGY="0.13194" RPOGV="1" BPOGX="0.53314" BPOGY="0.17907" BPOGV="1" LPCX="0.32586" LPCY="0.57717" LPD="20.17672" LPS="1.08789" LPV="1" RPCX="0.56414" RPCY="0.57045" RPD="22.23125" RPS="1.08789" RPV="1" LEYEX="-0.04489" LEYEY="-0.01747" LEYEZ="0.67724" LPUPILD="0.00457" LPUPILV="1" REYEX="0.01640" REYEY="-0.01620" REYEZ="0.67511" RPUPILD="0.00496" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54205" FPOGY="0.15546" FPOGS="6111.91162" FPOGD="0.13428" FPOGID="12622" FPOGV="1" LPOGX="0.56561" LPOGY="0.25827" LPOGV="1" RPOGX="0.51423" RPOGY="0.11589" RPOGV="1" BPOGX="0.53992" BPOGY="0.18708" BPOGV="1" LPCX="0.32578" LPCY="0.57721" LPD="20.30141" LPS="1.08789" LPV="1" RPCX="0.56402" RPCY="0.57050" RPD="22.03776" RPS="1.08789" RPV="1" LEYEX="-0.04489" LEYEY="-0.01747" LEYEZ="0.67724" LPUPILD="0.00456" LPUPILV="1" REYEX="0.01640" REYEY="-0.01620" REYEZ="0.67511" RPUPILD="0.00503" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54196" FPOGY="0.15690" FPOGS="6111.91162" FPOGD="0.14062" FPOGID="12622" FPOGV="1" LPOGX="0.56561" LPOGY="0.25827" LPOGV="1" RPOGX="0.51423" RPOGY="0.11589" RPOGV="1" BPOGX="0.53992" BPOGY="0.18708" BPOGV="1" LPCX="0.32568" LPCY="0.57727" LPD="20.21217" LPS="1.08789" LPV="1" RPCX="0.56398" RPCY="0.57065" RPD="22.22514" RPS="1.08789" RPV="1" LEYEX="-0.04504" LEYEY="-0.01749" LEYEZ="0.67794" LPUPILD="0.00461" LPUPILV="1" REYEX="0.01653" REYEY="-0.01643" REYEZ="0.68444" RPUPILD="0.00499" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54157" FPOGY="0.15886" FPOGS="6111.91162" FPOGD="0.14746" FPOGID="12622" FPOGV="1" LPOGX="0.57179" LPOGY="0.26472" LPOGV="1" RPOGX="0.49446" RPOGY="0.13956" RPOGV="1" BPOGX="0.53313" BPOGY="0.20214" BPOGV="1" LPCX="0.32554" LPCY="0.57740" LPD="20.11747" LPS="1.08789" LPV="1" RPCX="0.56375" RPCY="0.57070" RPD="22.46872" RPS="1.08789" RPV="1" LEYEX="-0.04504" LEYEY="-0.01749" LEYEZ="0.67794" LPUPILD="0.00457" LPUPILV="1" REYEX="0.01653" REYEY="-0.01643" REYEZ="0.68444" RPUPILD="0.00496" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54223" FPOGY="0.15992" FPOGS="6111.91162" FPOGD="0.15430" FPOGID="12622" FPOGV="1" LPOGX="0.59481" LPOGY="0.23792" LPOGV="1" RPOGX="0.51984" RPOGY="0.13045" RPOGV="1" BPOGX="0.55733" BPOGY="0.18418" BPOGV="1" LPCX="0.32544" LPCY="0.57742" LPD="20.04557" LPS="1.08789" LPV="1" RPCX="0.56363" RPCY="0.57055" RPD="22.25004" RPS="1.08789" RPV="1" LEYEX="-0.04504" LEYEY="-0.01749" LEYEZ="0.67794" LPUPILD="0.00466" LPUPILV="1" REYEX="0.01653" REYEY="-0.01643" REYEZ="0.68444" RPUPILD="0.00497" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
