file_key,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72
T1_S1_TRY2_5_diagonal,54,0.01602,0.30132,0.11925148148148149,0.10103399827111585,0.113755,0.06077328925353721,0.033455,0.6152104335266231,0.06664000000000002,0.45107730561420434,0.01227834740968212,3.3850717825825023,0.46516031485901127,0.15585290424489132,0.11422597913826836,0.76245327727349,0.09068899970964694,2.339276508705145,0.47231163555273953,4.817240476602437,0.47941319129150756,45.455567224518035,9.426237595571337,6.68812168488774,8.41565662907973,7.911208213216051,3.666129376016155,2.30406141085414,6.624045136866948,6.999582413478086,24.653496687527596,9.07769,23.22921,20.686569190110827,20.65418149881948,20.62683,1.087810053754587,0.4896400000000014,-2.3518525611494945,0.987879999999997,19.681343913562863,6.35254,22.1127,17.77847763759526,17.630011687999303,18.15495,2.1405604051331513,1.1981900000000003,-1.272811693595003,2.4192800000000005,2.1623423654653324,0.608808236293802,2.6372506115663974,1.1873413859527542,1.1747564242313016,1.1546016180334138,0.18590712480665963,0.10832381645813494,2.006988841705221,0.22167742971963333,7.036488901050976,-5.832899999999999,11.086349999999998,2.955021367595819,2.793990000000001,2.3403904987408937,1.8123599999999982,0.7126764994767165,3.627274999999999,0.437209878008034,7,0.24553166666666668
T1_S1_TRY2_6_verticalmult,53,0.0667,0.30118,0.13719358490566042,0.12997789201225426,0.12727,0.04760232252516636,0.033339999999999995,1.1856406573732774,0.06674000000000001,1.5676854086773586,0.011297992321492343,0.25007123311044416,0.077158580128131,0.06066265130418804,0.06540755015084637,0.05431245074344565,0.03330684612479261,1.451331141465599,0.0693548832575339,2.2449507027356166,0.06466886076236993,21.48597860743402,7.45219408076789,4.144534829520996,6.122885441406298,5.645017355890668,3.9912817078647373,0.6016614394888047,7.26346375573274,-0.5447096145441939,4.012246166662812,10.48561,22.6549,20.09738226932668,20.05519188925889,20.02506,1.2560592476065804,0.6697199999999981,-1.232923862679411,1.4029849999999975,6.095259025386259,9.82238,20.86588,17.776581333333333,17.689128590835818,17.932625,1.6611474814367604,0.7694549999999989,-1.471637373524668,1.5547900000000006,3.478376626494728,0.8070044061339542,1.718314187112939,1.144166845529653,1.1387074569106577,1.1191874507700865,0.11721084900677095,0.04923055584059566,1.7070332292148014,0.10038057806352252,3.6692512577107843,-2.9117999999999995,7.633340000000002,2.403610924657534,2.145154999999999,1.6152470562759274,0.864094999999999,0.9069998366339052,1.7683749999999971,0.8427402579607657,7,0.2373642857142857
T1_S1_TRY3_1_horizontalmult,63,0.02014,0.42923,0.12646523809523808,0.11010470824133554,0.11362,0.07522549466215249,0.020269999999999996,2.473163942494389,0.03642500000000001,6.954442493562253,0.0026561833815175345,0.8011853412285432,0.16618465658456194,0.09251625829791593,0.09333031019523991,0.1777442539993953,0.06301986625985953,1.8607551794421329,0.2117207443837311,3.534780812418604,0.006608736518505117,29.755518191950255,8.485405002917842,5.2474644826163015,7.3593170530024565,6.665496110923287,4.1665693606467595,1.211236228343343,8.125663701756986,1.5927864928687585,10.30344870824284,11.34206,22.1472,20.61690941710825,20.607399006692635,20.61518,0.5972574385856048,0.2945600000000006,-3.478850836070295,0.5938900000000018,47.52939977352651,7.3601,21.44229,19.456389210925646,19.426022008219316,19.659460000000003,0.9926983636380364,0.4168349999999972,-3.5979349678496577,0.9835925000000003,30.401487515783252,0.7040100802885049,1.3250856240569662,1.059191902267968,1.0582720925153444,1.0511771943455346,0.04463063254219113,0.02022251115564755,1.1222307745302458,0.03978523668365175,7.821417391798107,-4.76859,5.004949999999999,1.1270444622425628,1.0081799999999994,0.7783722528818986,0.3838399999999993,0.7927524364712918,0.7534500000000008,6.389043417037557,5,0.184166
T1_S1_TRY3_2_verticalmult,56,0.01523,0.36197,0.14905482142857143,0.13309078427250012,0.13408,0.06495976768604746,0.04014000000000001,0.7057094209212607,0.07538999999999998,0.9265067216482983,0.004444681431012213,0.44348933027346477,0.0908108576650148,0.060651751790207195,0.06588641972701538,0.09300502392058219,0.03387079291824618,2.324977139818589,0.07662904370403228,5.317425377252631,0.3262212954621134,21.990296220992168,7.753424392734006,5.252086039893711,6.56337330311319,5.656881832639955,4.029051908611438,0.6633899246938416,7.406559282375685,-0.48096607899546306,4.994597171575814,10.60242,22.65021,21.27850108314264,21.263649600382152,21.3243,0.7316663544008386,0.3944200000000002,-5.079588567635276,0.7887100000000018,64.21974091863818,10.06207,21.80253,20.21436897376543,20.184959918956256,20.327849999999998,1.0186733265297976,0.5289749999999991,-3.039497459916057,1.050849999999997,20.026917077176584,0.7956917232403532,1.4339333296375039,1.0539133595941237,1.052982013873132,1.0441102718414803,0.04601203118088425,0.013369894902099944,3.0413572015750447,0.027294788865533492,16.707498616109266,-3.7278900000000004,6.02713,1.060593766434648,0.8958600000000025,0.7824839540937549,0.2599799999999952,2.3505112318984978,0.5267700000000026,10.693835307389849,5,0.20318
T1_S1_TRY3_3_diagonal,61,0.01913,0.27457,0.11673622950819672,0.10510250434325225,0.1069,0.04910836075068538,0.020300000000000012,0.852806231919994,0.05923999999999999,1.6525358943739308,0.01649208267454064,0.7183298388778415,0.16499937776407608,0.10162064375037695,0.09826080521114303,0.17620233652794337,0.059480557886327126,1.7597459882215052,0.1401973070161393,2.199674293360614,0.08903137254082813,37.38692364743213,8.867761775897938,5.725402423112379,6.503632086193566,7.213097528513649,3.554871277087605,1.4842794065743037,8.913307375761095,2.790565030674389,9.899962665844566,8.33121,24.54193,22.787463389021482,22.747010572761134,22.93523,1.2311085465816884,0.7028600000000012,-3.5092666722806953,1.455020000000001,30.625545305719264,9.56239,22.21258,19.15445746732026,19.059477917058114,19.381709999999998,1.8050773964750073,0.9536550000000013,-1.3705188712868286,1.9090199999999982,2.6489817423438105,0.9773053097037496,1.785670324691711,1.2055349506210833,1.1988194606082618,1.1932275257721678,0.13175741440173946,0.058370648449507456,1.2243234771145588,0.11515176537404237,1.9999306260879148,-0.48962999999999823,9.433850000000001,3.722901546644845,3.732450000000002,1.9488400862193551,1.1119300000000027,0.41515945493553785,2.155050000000002,-0.05892022319690193,6,0.219935
T1_S1_TRY3_4_horizontalsing,60,0.01999,0.36841,0.12294866666666666,0.1081267195685431,0.10385,0.06323271577979939,0.023499999999999993,1.5465900189373207,0.055569999999999994,3.0755687869787813,0.0016299356608266765,1.65537080822988,0.2617779322219855,0.1269402283176243,0.11180502083028201,0.3576813011293597,0.06880246877580148,2.2838761418856204,0.22412747936467814,4.822131100568145,0.2507593324359717,45.4454563014513,10.784767387151042,8.063543611795827,8.969370806343496,7.795317776621491,4.3787923305989045,1.6652538563224089,10.865377081664619,4.670467849360066,15.444898001097144,10.59885,22.57933,19.823391249036234,19.805926519749157,19.86203,0.7710358140560747,0.3079900000000002,-4.346509872379011,0.6210200000000015,43.48585111231485,7.04694,20.84716,18.19899107392996,18.145704548592406,18.6093,1.2937338544041335,0.5092600000000012,-2.3022303985057655,1.2056599999999982,9.514118328342475,0.6695670693469952,2.643431049505175,1.0960413532945212,1.0927783926818353,1.0728273626435954,0.09356954027342673,0.031261379192822014,5.674271608522275,0.06807274650066475,72.18821513700097,-5.585440000000002,11.58116,1.6442346225680933,1.349899999999998,1.2045616202119267,0.5549000000000035,1.677773190925505,1.168129999999998,7.975203260014361,5,0.21985000000000002
T1_S1_TRY3_5_radial,52,0.02008,0.32852,0.11993403846153847,0.09962466635153179,0.09484999999999999,0.06961522419313221,0.039245000000000016,0.9397782248467992,0.06449999999999997,0.5171382909121589,0.000991950997361841,2.398987238245852,0.3589266533480426,0.1364358001493997,0.13730765189940158,0.545149196771266,0.10304482651066066,2.35008202327778,0.29335421743452617,4.995447125058941,0.11090589006174963,23.46546384990014,8.362457562726252,5.065067789338301,6.818280129848254,6.405039034544792,4.026743234865798,0.7761002111760639,9.111122090456426,-0.2901369595959773,18.30525932075017,11.03492,24.0117,21.298600092204527,21.26690440228012,21.18004,1.1180930915038523,0.6170100000000005,-1.4922244195982357,1.2556399999999996,11.436133934056866,11.05079,22.56922,19.32270543096234,19.264164210175178,19.2159,1.4803110061383848,0.9872900000000016,-0.35410985722113225,2.038705,1.3942443621371083,0.746588906291757,1.4525779740772127,1.1082846228718701,1.1052033798945615,1.0873033713139213,0.0835888326421692,0.06218470235225437,0.5901408955240134,0.13520742628309423,0.16997177258713547,-3.7455300000000005,6.677430000000001,2.000818765849535,1.6872100000000003,1.4533634612271842,1.1159,0.4433152075868795,2.3789800000000003,-0.33970224964622986,8,0.20083374999999998
T1_S1_TRY3_6_verticalsing,56,0.01535,0.25397,0.13493249999999998,0.12612801963695197,0.130475,0.044752733725358686,0.026859999999999995,0.41925353940347454,0.05499749999999999,0.4705032750431122,0.004727526166664046,0.38572825081546785,0.08555588208974005,0.05670565443732919,0.056122004600934826,0.08177757709760196,0.024829770888961933,1.8723957011987757,0.0752407378485912,3.3280557419925314,0.14881066052209968,26.33161416026567,6.14833706794179,3.6812710249212603,5.4302440006916735,5.343355316599682,3.4033670991222182,1.4738789783588102,6.699730209929765,2.747878157408114,4.705573514935702,10.32363,23.08694,21.461327338072667,21.443059069777203,21.522745,0.8224917380289315,0.3991900000000008,-4.210403476242474,0.7865524999999991,41.74948963129941,10.06031,22.15528,19.44553219824141,19.384114826168034,19.7216,1.500839407290195,1.1321800000000017,-0.8324352261946159,2.3616750000000017,1.7227330273933008,0.8675694007436535,1.3826405583453354,1.10899602721317,1.1071002705610375,1.0932464020218604,0.06590218562900095,0.04102858911627383,0.93335575123863,0.09193551041533654,0.6748903296861952,-2.64949,5.771740000000001,2.034633186549239,1.828409999999998,1.0748691616712536,0.7266300000000001,0.6545503985304165,1.5359800000000021,0.19410325174765397,6,0.2110266666666667
T1_S2_TRY4_1_horizontalsing,6,0.07031,3.57739,1.3858983333333332,0.8358215213905267,1.19714,1.116727551351368,0.520085,0.9189578232032031,0.9431624999999999,-0.16146625238561318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,9.00702,20.97959,19.353168298611113,19.340164525441775,19.44098,0.6492175707822324,0.3104150000000008,-5.3669175517033985,0.6489924999999985,74.95429454372521,8.47728,19.58545,18.467775260869566,18.455002699577328,18.56665,0.626251245839373,0.26927000000000234,-5.742511032333219,0.5581524999999985,72.96209808942432,0.7445757495405861,1.296946470684087,1.0474793212382394,1.0472090094195345,1.0462406625097178,0.02358164120814182,0.01405325741911101,-0.5140678464706769,0.028064126414206303,34.001222522596336,-3.8723899999999993,4.355400000000001,0.8750271403661727,0.8589400000000005,0.4116083963245468,0.25334000000000145,-0.5318018882855576,0.5016850000000019,19.329775094679054,5,0.196624
T1_S2_TRY4_2_radial,5,0.18802,2.99075,2.217142,1.5928514966446439,2.58232,1.0294443138586953,0.2431899999999998,-1.3924104359043978,0.3264,0.1113864540772056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,8.9027,22.84344,19.550617202337474,19.503892866106018,18.96922,1.3609289903299029,0.45812000000000097,0.6795867365801056,1.3323999999999998,2.8461160823615197,11.00956,21.38733,18.45528399853801,18.42134240002189,18.200429999999997,1.1011557481972682,0.4569599999999987,-0.3987872169239274,1.1191724999999977,5.145709646727262,0.8086335875366498,1.5034296435498964,1.0595601169386766,1.0584822045596354,1.048934576166748,0.04998567497168467,0.02213422437528112,3.402033134269726,0.046949809082076355,21.255047042180788,-2.106860000000001,6.659759999999999,1.0919086832479885,0.8855800000000009,0.818460238525805,0.4058300000000017,2.055978983648179,0.9422550000000012,7.966247045280536,4,0.1681925
T1_S2_TRY4_3_horizontalmult,5,1.24545,3.07014,1.9825840000000003,1.8739286376207116,1.95921,0.6676700701574093,0.6138299999999999,0.44141366197270754,0.9473599999999998,-1.119667195689196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,7.49591,23.10783,19.9505108164794,19.902174081728063,19.97091,1.3383836801515616,0.9364600000000003,-0.9105937041749929,1.8941300000000005,6.591149750645732,10.45039,21.10967,18.806109684447783,18.77244535686457,19.1266,1.0938865599482253,0.6061599999999991,-1.088141073169814,1.6589549999999988,4.310408905015977,0.9933273143575786,1.2988144685640466,1.0618293557841172,1.0613520930764242,1.0590730712398189,0.032355283694814045,0.018870307675950215,1.7899167286607496,0.03815007831873607,8.609815920316144,-0.13222000000000023,4.769290000000002,1.159895740045079,1.0966400000000007,0.5844343259468622,0.38270999999999944,1.0613995060315262,0.7589900000000007,2.897493013833439,4,0.2191225
T1_S2_TRY4_4_diagonal,4,2.07253,2.55789,2.339435,2.3323294155142134,2.36366,0.18044735194787423,0.13266500000000003,-0.3329625794410582,0.2279899999999997,-1.2457337118443927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,11.29915,19.74831,18.65058627465303,18.644258086466362,18.70583,0.4659973819112484,0.23828999999999922,-3.8306863437658203,0.48188999999999993,49.51181846261928,8.41803,18.93313,17.910747656934305,17.895031671548974,18.006295,0.665337487389977,0.3072999999999979,-6.850860392610092,0.6190450000000034,84.94992304576556,0.9903023197387153,1.2414015489022658,1.0406061322936055,1.0404452366894046,1.03942919143264,0.018423651918760272,0.0120156168680281,1.2949360587311767,0.024124713142780863,10.495313786727413,-0.17949000000000126,2.1972199999999997,0.7220630870519386,0.7118799999999972,0.3047048916841013,0.21241000000000554,0.3002298787934684,0.42514500000000055,0.43304365496924735,3,0.22882666666666665
T1_S2_TRY4_5_verticalsing,6,0.6984,2.4374,1.662988333333333,1.544412876559955,1.63986,0.5731464736410947,0.4294549999999999,-0.26728465185350003,0.7174574999999996,-0.9523582908380774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,6.57336,20.04665,18.628620844106464,18.61461690973956,18.63917,0.6372976383580139,0.2884600000000006,-6.5345368783806395,0.5798850000000044,109.86766875298864,10.13013,19.45382,17.698868797856047,17.682278167686,17.75966,0.733485405679749,0.3305000000000007,-2.436192052401122,0.6419674999999998,17.301920764083896,0.5368611391972924,1.1745370897746354,1.0528596060509507,1.0523705971184252,1.0470905635208652,0.03063693763146798,0.013816739621090424,-2.6976585440584646,0.02800020428269412,62.01013515206317,-5.670699999999999,2.849879999999999,0.9259083128834354,0.8393350000000002,0.47580092159361315,0.2413349999999994,-1.0949919248946556,0.48226749999999896,28.895731517178845,5,0.191166
