file_key,f0,f1,f2,f3_x,f3_y
T9_S1_TRY1_HS_FA_LIT,59,0.09326,0.89795,0.2519949152542373,0.2519949152542373
T9_S1_TRY1_VB_FA_BIG,70,0.02002,0.73096,0.19946257142857143,0.19946257142857143
T9_S1_TRY1_HS_FA_BIG,77,0.06152,0.54199,0.18594025974025977,0.18594025974025977
T9_S1_TRY2_VB_SL_LIT,63,0.06006,0.48242,0.22956238095238093,0.22956238095238093
T9_S1_TRY2_HS_SL_LIT,43,0.11377,0.9375,0.34589651162790697,0.34589651162790697
T9_S1_TRY2_VB_SL_BIG,68,0.0874,0.47607,0.2082014705882353,0.2082014705882353
T9_S1_TRY2_HS_SL_BIG,46,0.12012,0.97803,0.3375515217391304,0.3375515217391304
T9_S1_TRY2_VB_FA_LIT,67,0.09326,0.57617,0.21362671641791048,0.21362671641791048
T9_S1_TRY2_HS_FA_LIT,61,0.04639,0.89111,0.24274016393442624,0.24274016393442624
T9_S1_TRY2_VB_FA_BIG,73,0.08105,0.35547,0.1862631506849315,0.1862631506849315
T9_S1_TRY2_HS_FA_BIG,69,0.08008,0.9248,0.21706565217391308,0.21706565217391308
T9_S1_TRY3_VB_SL_LIT,47,0.09619,1.23975,0.3249868085106382,0.3249868085106382
T9_S1_TRY3_HS_SL_LIT,46,0.09912,1.13867,0.3385384782608696,0.3385384782608696
T9_S1_TRY3_VB_SL_BIG,60,0.08057,1.70215,0.25454916666666666,0.25454916666666666
T9_S1_TRY3_HS_SL_BIG,41,0.08203,0.83691,0.3558731707317074,0.3558731707317074
T9_S1_TRY3_VB_FA_LIT,59,0.06689,0.52246,0.2421959322033898,0.2421959322033898
T9_S1_TRY3_HS_FA_LIT,53,0.08691,0.94482,0.2898635849056604,0.2898635849056604
T9_S1_TRY3_VB_FA_BIG,68,0.07471,0.83594,0.21325720588235292,0.21325720588235292
T9_S1_TRY3_HS_FA_BIG,70,0.09326,0.70264,0.216294,0.216294
T9_S2_TRY1_VB_SL_LIT,63,0.07959,0.44824,0.22823714285714283,0.22823714285714283
T9_S2_TRY1_HS_SL_LIT,45,0.0874,1.08496,0.34859955555555555,0.34859955555555555
T9_S2_TRY1_VB_SL_BIG,72,0.03955,0.81641,0.19991027777777778,0.19991027777777778
T9_S2_TRY1_HS_SL_BIG,46,0.08057,0.70312,0.3183497826086957,0.3183497826086957
T9_S2_TRY1_VB_FA_LIT,64,0.08008,0.38867,0.229194375,0.229194375
T9_S2_TRY1_HS_FA_LIT,60,0.09375,0.6167,0.24672049999999998,0.24672049999999998
T9_S2_TRY1_VB_FA_BIG,78,0.02637,0.37549,0.1773089743589743,0.1773089743589743
T9_S2_TRY1_HS_FA_BIG,72,0.04053,0.5498,0.19727263888888888,0.19727263888888888
T9_S2_TRY2_VB_SL_LIT,68,0.04053,0.66309,0.21755044117647057,0.21755044117647057
T9_S2_TRY2_HS_SL_LIT,45,0.09326,0.9248,0.3492948888888889,0.3492948888888889
T9_S2_TRY2_VB_SL_BIG,66,0.08008,2.48584,0.23997515151515147,0.23997515151515147
T9_S2_TRY2_HS_SL_BIG,44,0.0874,1.0249,0.3688959090909091,0.3688959090909091
T9_S2_TRY2_VB_FA_LIT,69,0.06055,0.36963,0.20655072463768118,0.20655072463768118
T9_S2_TRY2_HS_FA_LIT,52,0.09424,2.31055,0.3203778846153845,0.3203778846153845
T9_S2_TRY2_VB_FA_BIG,75,0.03369,0.38867,0.18807266666666667,0.18807266666666667
T9_S2_TRY2_HS_FA_BIG,72,0.08008,0.81738,0.20954041666666667,0.20954041666666667
T9_S2_TRY3_VB_SL_LIT,55,0.09375,1.34619,0.27476036363636364,0.27476036363636364
T9_S2_TRY3_HS_SL_LIT,37,0.10059,1.42676,0.39434675675675673,0.39434675675675673
T9_S2_TRY3_VB_SL_BIG,67,0.08057,1.11182,0.21853223880597014,0.21853223880597014
T9_S2_TRY3_HS_SL_BIG,41,0.08691,1.31934,0.3744641463414634,0.3744641463414634
T9_S2_TRY3_VB_FA_LIT,71,0.0332,0.44922,0.19864774647887326,0.19864774647887326
T9_S2_TRY3_HS_FA_LIT,65,0.06055,0.97754,0.23858230769230768,0.23858230769230768
T9_S2_TRY3_VB_FA_BIG,74,0.08057,0.74951,0.18867445945945943,0.18867445945945943
T9_S2_TRY3_HS_FA_BIG,70,0.08643,0.54297,0.21213057142857142,0.21213057142857142
T9_S3_TRY1_VB_SL_LIT,63,0.07361,0.41467,0.22717888888888887,0.22717888888888887
T9_S3_TRY1_HS_SL_LIT,40,0.12732,0.87732,0.36843275000000003,0.36843275000000003
T9_S3_TRY1_VB_SL_BIG,69,0.08704,0.46216,0.20083550724637686,0.20083550724637686
T9_S3_TRY1_HS_SL_BIG,54,0.09387,2.25073,0.3064057407407408,0.3064057407407408
T9_S3_TRY1_VB_FA_LIT,64,0.02039,1.78186,0.24374203125000002,0.24374203125000002
T9_S3_TRY1_HS_FA_LIT,56,0.10669,0.79016,0.26720499999999997,0.26720499999999997
T9_S3_TRY1_VB_FA_BIG,76,0.01965,1.21875,0.19380592105263159,0.19380592105263159
T9_S3_TRY1_HS_FA_BIG,69,0.10059,0.45532,0.21116956521739125,0.21116956521739125
T9_S3_TRY2_VB_SL_LIT,58,0.09314,0.59412,0.24748327586206897,0.24748327586206897
T9_S3_TRY2_HS_SL_LIT,43,0.02576,1.60071,0.35113697674418604,0.35113697674418604
T9_S3_TRY2_VB_SL_BIG,66,0.07935,1.01172,0.22433909090909096,0.22433909090909096
T9_S3_TRY2_HS_SL_BIG,43,0.11377,1.75464,0.3836702325581395,0.3836702325581395
T9_S3_TRY2_VB_FA_LIT,68,0.08044,0.43616,0.20941661764705882,0.20941661764705882
T9_S3_TRY2_HS_FA_LIT,51,0.03296,0.7301,0.3004292156862745,0.3004292156862745
T9_S3_TRY2_VB_FA_BIG,75,0.02002,0.44836,0.19092240000000002,0.19092240000000002
T9_S3_TRY2_HS_FA_BIG,64,0.09399,0.93115,0.24338671874999998,0.24338671874999998
T9_S3_TRY3_VB_SL_LIT,61,0.08728,0.98462,0.25430278688524594,0.25430278688524594
T9_S3_TRY3_HS_SL_LIT,40,0.07385,1.06506,0.3912935,0.3912935
T9_S3_TRY3_VB_SL_BIG,70,0.05396,0.49487,0.19833057142857144,0.19833057142857144
T9_S3_TRY3_HS_SL_BIG,37,0.09424,1.11829,0.4088962162162162,0.4088962162162162
T9_S3_TRY3_VB_FA_LIT,64,0.03381,0.62939,0.22946359375,0.22946359375
T9_S3_TRY3_HS_FA_LIT,60,0.08752,0.78369,0.25615683333333333,0.25615683333333333
T9_S3_TRY3_VB_FA_BIG,73,0.05371,0.89709,0.1982131506849315,0.1982131506849315
T9_S3_TRY3_HS_FA_BIG,59,0.08704,0.64917,0.2515622033898305,0.2515622033898305
T10_S1_TRY1_VB_SL_LIT,53,0.02637,1.23877,0.27156698113207545,0.27156698113207545
T10_S1_TRY1_HS_SL_LIT,37,0.04004,1.48682,0.38283945945945946,0.38283945945945946
T10_S1_TRY1_VB_SL_BIG,60,0.06006,0.74365,0.2223308333333333,0.2223308333333333
T10_S1_TRY1_HS_SL_BIG,28,0.09375,1.97607,0.5017089285714286,0.5017089285714286
T10_S1_TRY1_VB_FA_LIT,65,0.03369,1.19971,0.22607446153846153,0.22607446153846153
T10_S1_TRY1_HS_FA_LIT,37,0.07275,1.56738,0.3935537837837837,0.3935537837837837
T10_S1_TRY1_VB_FA_BIG,64,0.08643,0.56885,0.21461515625,0.21461515625
T10_S1_TRY1_HS_FA_BIG,59,0.09473,0.70264,0.24548999999999999,0.24548999999999999
T10_S1_TRY2_VB_SL_LIT,62,0.06787,0.53564,0.22186032258064514,0.22186032258064514
T10_S1_TRY2_HS_SL_LIT,30,0.08057,1.35107,0.4803856666666667,0.4803856666666667
T10_S1_TRY2_VB_SL_BIG,66,0.05713,0.64941,0.21311212121212122,0.21311212121212122
T10_S1_TRY2_HS_SL_BIG,42,0.0332,1.09277,0.3453652380952381,0.3453652380952381
T10_S1_TRY2_VB_FA_LIT,66,0.09375,0.84473,0.22500848484848485,0.22500848484848485
T10_S1_TRY2_HS_FA_LIT,40,0.02832,1.68115,0.362462,0.362462
T10_S1_TRY2_VB_FA_BIG,67,0.02002,0.98486,0.2244271641791045,0.2244271641791045
T10_S1_TRY2_HS_FA_BIG,55,0.04004,0.95068,0.26363600000000004,0.26363600000000004
T10_S1_TRY3_VB_SL_LIT,65,0.08594,0.94434,0.2303264615384615,0.2303264615384615
T10_S1_TRY3_HS_SL_LIT,35,0.05566,1.6748,0.4263537142857143,0.4263537142857143
T10_S1_TRY3_VB_SL_BIG,62,0.07373,1.31201,0.23398145161290324,0.23398145161290324
T10_S1_TRY3_HS_SL_BIG,39,0.06592,2.11621,0.38624282051282055,0.38624282051282055
T10_S1_TRY3_VB_FA_LIT,70,0.05371,0.62988,0.21127914285714286,0.21127914285714286
T10_S1_TRY3_HS_FA_LIT,50,0.09326,0.93848,0.30470759999999997,0.30470759999999997
T10_S1_TRY3_VB_FA_BIG,78,0.04053,0.44189,0.18236679487179489,0.18236679487179489
T10_S1_TRY3_HS_FA_BIG,47,0.06055,1.23193,0.31466042553191487,0.31466042553191487
T10_S2_TRY1_VB_SL_LIT,59,0.06006,0.73682,0.2426177966101695,0.2426177966101695
T10_S2_TRY1_HS_SL_LIT,32,0.03369,1.7417,0.4594575,0.4594575
T10_S2_TRY1_VB_SL_BIG,66,0.02002,0.93115,0.21351227272727274,0.21351227272727274
T10_S2_TRY1_HS_SL_BIG,42,0.07959,1.46094,0.3473421428571428,0.3473421428571428
T10_S2_TRY1_VB_FA_LIT,71,0.02002,0.48242,0.19836535211267609,0.19836535211267609
T10_S2_TRY1_HS_FA_LIT,41,0.11426,1.30615,0.37455926829268293,0.37455926829268293
T10_S2_TRY1_VB_FA_BIG,65,0.04053,0.48242,0.2143329230769231,0.2143329230769231
T10_S2_TRY1_HS_FA_BIG,60,0.0332,1.09863,0.23903733333333338,0.23903733333333338
T10_S2_TRY2_VB_SL_LIT,62,0.06006,1.42822,0.25123596774193546,0.25123596774193546
T10_S2_TRY2_HS_SL_LIT,40,0.11328,1.18555,0.37580525,0.37580525
T10_S2_TRY2_VB_SL_BIG,72,0.02734,0.73682,0.20846958333333332,0.20846958333333332
T10_S2_TRY2_HS_SL_BIG,46,0.08691,1.35352,0.3385054347826087,0.3385054347826087
T10_S2_TRY2_VB_FA_LIT,66,0.03955,0.55518,0.2195710606060606,0.2195710606060606
T10_S2_TRY2_HS_FA_LIT,47,0.12744,1.2124,0.3193668085106383,0.3193668085106383
T10_S2_TRY2_VB_FA_BIG,73,0.08154,0.77783,0.19964698630136987,0.19964698630136987
T10_S2_TRY2_HS_FA_BIG,40,0.08008,0.92432,0.37897974999999995,0.37897974999999995
T10_S2_TRY3_VB_SL_LIT,55,0.07422,0.73633,0.26488781818181817,0.26488781818181817
T10_S2_TRY3_HS_SL_LIT,41,0.11377,1.80811,0.3684858536585366,0.3684858536585366
T10_S2_TRY3_VB_SL_BIG,65,0.08057,0.96436,0.232828,0.232828
T10_S2_TRY3_HS_SL_BIG,50,0.07959,0.97705,0.29412160000000004,0.29412160000000004
T10_S2_TRY3_VB_FA_LIT,77,0.0874,0.38086,0.1870688311688312,0.1870688311688312
T10_S2_TRY3_HS_FA_LIT,58,0.02588,0.72412,0.260565,0.260565
T10_S2_TRY3_VB_FA_BIG,74,0.07373,1.07812,0.19972013513513512,0.19972013513513512
T10_S2_TRY3_HS_FA_BIG,57,0.04199,0.59619,0.24716491228070175,0.24716491228070175
T10_S3_TRY1_VB_SL_LIT,69,0.05347,0.52905,0.20489971014492755,0.20489971014492755
T10_S3_TRY1_HS_SL_LIT,28,0.04028,2.26404,0.5516185714285714,0.5516185714285714
T10_S3_TRY1_VB_SL_BIG,62,0.08643,0.68823,0.22522564516129034,0.22522564516129034
T10_S3_TRY1_HS_SL_BIG,33,0.07959,1.45361,0.46381181818181816,0.46381181818181816
T10_S3_TRY1_VB_FA_LIT,69,0.07996,0.48914,0.20582608695652177,0.20582608695652177
T10_S3_TRY1_HS_FA_LIT,49,0.07483,1.27917,0.30008857142857137,0.30008857142857137
T10_S3_TRY1_VB_FA_BIG,67,0.08093,0.54272,0.21237820895522388,0.21237820895522388
T10_S3_TRY1_HS_FA_BIG,54,0.02112,0.7373,0.25454333333333334,0.25454333333333334
T10_S3_TRY2_VB_SL_LIT,60,0.06689,0.63623,0.236129,0.236129
T10_S3_TRY2_HS_SL_LIT,71,0.02014,0.71692,0.19605380281690143,0.19605380281690143
T10_S3_TRY2_VB_SL_BIG,66,0.04077,0.72351,0.2084419696969697,0.2084419696969697
T10_S3_TRY2_HS_SL_BIG,41,0.07996,1.5199,0.3587443902439024,0.3587443902439024
T10_S3_TRY2_VB_FA_LIT,68,0.0802,0.50195,0.2107441176470588,0.2107441176470588
T10_S3_TRY2_HS_FA_LIT,43,0.08472,1.58826,0.3405579069767442,0.3405579069767442
T10_S3_TRY2_VB_FA_BIG,73,0.01978,0.6897,0.19291794520547945,0.19291794520547945
T10_S3_TRY2_HS_FA_BIG,54,0.03381,0.87,0.2767698148148148,0.2767698148148148
T10_S3_TRY3_VB_SL_LIT,61,0.08081,1.25244,0.24609163934426226,0.24609163934426226
T10_S3_TRY3_HS_SL_LIT,31,0.08728,2.64587,0.46822612903225813,0.46822612903225813
T10_S3_TRY3_VB_SL_BIG,62,0.04663,0.6228,0.22999032258064514,0.22999032258064514
T10_S3_TRY3_HS_SL_BIG,20,0.0874,3.07495,0.7512695,0.7512695
T10_S3_TRY3_VB_FA_LIT,63,0.11365,0.48889,0.2238095238095238,0.2238095238095238
T10_S3_TRY3_HS_FA_LIT,44,0.10718,2.51819,0.38062363636363633,0.38062363636363633
T10_S3_TRY3_VB_FA_BIG,62,0.02686,0.60266,0.22657870967741933,0.22657870967741933
T10_S3_TRY3_HS_FA_BIG,43,0.02649,1.68823,0.3644404651162791,0.3644404651162791
T11_S1_TRY1_VB_SL_LIT,56,0.02686,0.56152,0.25077607142857145,0.25077607142857145
T11_S1_TRY1_HS_SL_LIT,46,0.02588,0.73047,0.2875019565217391,0.2875019565217391
T11_S1_TRY1_VB_SL_BIG,63,0.05371,0.45557,0.21019333333333334,0.21019333333333334
T11_S1_TRY1_HS_SL_BIG,39,0.06055,1.125,0.34289820512820507,0.34289820512820507
T11_S1_TRY1_VB_FA_LIT,66,0.02734,0.5625,0.21433348484848483,0.21433348484848483
T11_S1_TRY1_HS_FA_LIT,56,0.0874,0.54834,0.25217089285714284,0.25217089285714284
T11_S1_TRY1_VB_FA_BIG,74,0.08643,0.4082,0.1881597297297297,0.1881597297297297
T11_S1_TRY1_HS_FA_BIG,64,0.0332,0.46924,0.21171562500000002,0.21171562500000002
T11_S1_TRY2_VB_SL_LIT,61,0.06787,0.76367,0.2207108196721312,0.2207108196721312
T11_S1_TRY2_HS_SL_LIT,56,0.02637,1.02393,0.23956285714285716,0.23956285714285716
T11_S1_TRY2_VB_SL_BIG,66,0.08447,0.48828,0.20447181818181817,0.20447181818181817
T11_S1_TRY2_HS_SL_BIG,61,0.08594,0.93018,0.22586622950819674,0.22586622950819674
T11_S1_TRY2_VB_FA_LIT,60,0.021,0.41553,0.20857783333333332,0.20857783333333332
T11_S1_TRY2_HS_FA_LIT,64,0.08057,0.48877,0.21288328125,0.21288328125
T11_S1_TRY2_VB_FA_BIG,62,0.04004,0.38184,0.16058129032258067,0.16058129032258067
T11_S1_TRY2_HS_FA_BIG,72,0.02051,0.44922,0.18370874999999998,0.18370874999999998
T11_S1_TRY3_VB_SL_LIT,56,0.04736,0.64941,0.25168357142857145,0.25168357142857145
T11_S1_TRY3_HS_SL_LIT,39,0.02051,1.28613,0.3515123076923077,0.3515123076923077
T11_S1_TRY3_VB_SL_BIG,67,0.08057,0.48975,0.19636925373134329,0.19636925373134329
T11_S1_TRY3_HS_SL_BIG,30,0.01611,1.59375,0.44490466666666667,0.44490466666666667
T11_S1_TRY3_VB_FA_LIT,70,0.02002,0.38818,0.18632085714285712,0.18632085714285712
T11_S1_TRY3_HS_FA_LIT,38,0.07422,1.17822,0.3893402631578947,0.3893402631578947
T11_S1_TRY3_VB_FA_BIG,70,0.01709,0.83057,0.195982,0.195982
T11_S1_TRY3_HS_FA_BIG,47,0.08398,1.33447,0.29992893617021277,0.29992893617021277
T11_S2_TRY1_VB_SL_LIT,56,0.03955,0.57031,0.25243267857142854,0.25243267857142854
T11_S2_TRY1_HS_SL_LIT,28,0.10693,2.01562,0.5097835714285714,0.5097835714285714
T11_S2_TRY1_VB_SL_BIG,53,0.06738,1.16504,0.28331396226415095,0.28331396226415095
T11_S2_TRY1_HS_SL_BIG,35,0.08252,1.58008,0.4200891428571429,0.4200891428571429
T11_S2_TRY1_VB_FA_LIT,62,0.03418,1.44678,0.24083290322580644,0.24083290322580644
T11_S2_TRY1_HS_FA_LIT,44,0.02002,0.77734,0.31554,0.31554
T11_S2_TRY1_VB_FA_BIG,70,0.06055,1.30566,0.20982128571428568,0.20982128571428568
T11_S2_TRY1_HS_FA_BIG,45,0.09326,0.79541,0.32166933333333336,0.32166933333333336
T11_S2_TRY2_VB_SL_LIT,56,0.10059,0.97754,0.2557460714285714,0.2557460714285714
T11_S2_TRY2_HS_SL_LIT,44,0.02686,1.17969,0.3166165909090909,0.3166165909090909
T11_S2_TRY2_VB_SL_BIG,67,0.08252,0.52881,0.20004940298507462,0.20004940298507462
T11_S2_TRY2_HS_SL_BIG,50,0.08643,0.72559,0.275596,0.275596
T11_S2_TRY2_VB_FA_LIT,64,0.0542,0.52979,0.21399734375,0.21399734375
T11_S2_TRY2_HS_FA_LIT,63,0.08643,0.85645,0.24159047619047616,0.24159047619047616
T11_S2_TRY2_VB_FA_BIG,77,0.03906,0.38867,0.17867948051948054,0.17867948051948054
T11_S2_TRY2_HS_FA_BIG,60,0.10693,0.72363,0.23116116666666667,0.23116116666666667
T11_S2_TRY3_VB_SL_LIT,57,0.10742,0.44824,0.23875210526315785,0.23875210526315785
T11_S2_TRY3_HS_SL_LIT,44,0.08057,1.58057,0.31147977272727273,0.31147977272727273
T11_S2_TRY3_VB_SL_BIG,64,0.0874,0.51611,0.20035562499999998,0.20035562499999998
T11_S2_TRY3_HS_SL_BIG,51,0.05957,0.70361,0.2803494117647059,0.2803494117647059
T11_S2_TRY3_VB_FA_LIT,60,0.07422,0.44238,0.22845050000000003,0.22845050000000003
T11_S2_TRY3_HS_FA_LIT,62,0.02686,0.57666,0.21456,0.21456
T11_S2_TRY3_VB_FA_BIG,83,0.02686,0.44189,0.15272036144578313,0.15272036144578313
T11_S2_TRY3_HS_FA_BIG,60,0.06104,0.57568,0.21868450000000003,0.21868450000000003
T11_S3_TRY1_VB_SL_LIT,57,0.08079,0.47581,0.24366649122807016,0.24366649122807016
T11_S3_TRY1_HS_SL_LIT,42,0.08075,1.37982,0.34046404761904764,0.34046404761904764
T11_S3_TRY1_VB_SL_BIG,63,0.08656,0.50904,0.20558492063492068,0.20558492063492068
T11_S3_TRY1_HS_SL_BIG,55,0.0338,0.97158,0.23141127272727272,0.23141127272727272
T11_S3_TRY1_VB_FA_LIT,73,0.07996,0.38875,0.19253520547945205,0.19253520547945205
T11_S3_TRY1_HS_FA_LIT,53,0.08687,1.05807,0.2526420754716981,0.2526420754716981
T11_S3_TRY1_VB_FA_BIG,73,0.07338,0.62263,0.1881064383561644,0.1881064383561644
T11_S3_TRY1_HS_FA_BIG,59,0.0334,0.52237,0.21522389830508473,0.21522389830508473
T11_S3_TRY2_VB_SL_LIT,67,0.08743,0.40829,0.20592238805970148,0.20592238805970148
T11_S3_TRY2_HS_SL_LIT,49,0.06085,1.08423,0.2743571428571429,0.2743571428571429
T11_S3_TRY2_VB_SL_BIG,74,0.04688,0.41559,0.16472972972972974,0.16472972972972974
T11_S3_TRY2_HS_SL_BIG,56,0.04675,0.59616,0.23011339285714286,0.23011339285714286
T11_S3_TRY2_VB_FA_LIT,63,0.07999,0.51523,0.21325555555555553,0.21325555555555553
T11_S3_TRY2_HS_FA_LIT,57,0.03354,0.64954,0.2411398245614035,0.2411398245614035
T11_S3_TRY2_VB_FA_BIG,78,0.06683,0.86411,0.17636820512820514,0.17636820512820514
T11_S3_TRY2_HS_FA_BIG,63,0.08005,0.49615,0.20166603174603173,0.20166603174603173
T11_S3_TRY3_VB_SL_LIT,65,0.02689,0.46844,0.20799,0.20799
T11_S3_TRY3_HS_SL_LIT,45,0.08054,0.70978,0.302644,0.302644
T11_S3_TRY3_VB_SL_BIG,69,0.08551,0.41531,0.1822008695652174,0.1822008695652174
T11_S3_TRY3_HS_SL_BIG,53,0.06799,0.77679,0.250707358490566,0.250707358490566
T11_S3_TRY3_VB_FA_LIT,70,0.0802,0.39575,0.196385,0.196385
T11_S3_TRY3_HS_FA_LIT,36,0.06021,0.98489,0.37443499999999996,0.37443499999999996
T11_S3_TRY3_VB_FA_BIG,75,0.03333,1.68161,0.1936128,0.1936128
T11_S3_TRY3_HS_FA_BIG,60,0.02686,0.65564,0.2196203333333333,0.2196203333333333
T12_S1_TRY1_VB_SL_LIT,54,0.08008,0.81055,0.288022962962963,0.288022962962963
T12_S1_TRY1_HS_SL_LIT,48,0.02344,0.64209,0.30152395833333334,0.30152395833333334
T12_S1_TRY1_VB_SL_BIG,71,0.02051,0.76416,0.1993969014084507,0.1993969014084507
T12_S1_TRY1_HS_SL_BIG,41,0.10693,1.27881,0.3731426829268293,0.3731426829268293
T12_S1_TRY1_VB_FA_LIT,68,0.10059,0.56982,0.21296323529411765,0.21296323529411765
T12_S1_TRY1_HS_FA_LIT,51,0.03369,2.16943,0.318541568627451,0.318541568627451
T12_S1_TRY1_VB_FA_BIG,77,0.08691,0.37451,0.18313675324675324,0.18313675324675324
T12_S1_TRY1_HS_FA_BIG,66,0.07764,0.87646,0.22520833333333334,0.22520833333333334
T12_S1_TRY2_VB_SL_LIT,56,0.08057,0.98535,0.2807355357142857,0.2807355357142857
T12_S1_TRY2_HS_SL_LIT,35,0.14014,1.58691,0.4132937142857143,0.4132937142857143
T12_S1_TRY2_VB_SL_BIG,68,0.08691,0.44873,0.21252426470588234,0.21252426470588234
T12_S1_TRY2_HS_SL_BIG,39,0.08984,1.19922,0.371168717948718,0.371168717948718
T12_S1_TRY2_VB_FA_LIT,63,0.10547,0.51514,0.23224365079365078,0.23224365079365078
T12_S1_TRY2_HS_FA_LIT,51,0.04004,0.84473,0.2713311764705882,0.2713311764705882
T12_S1_TRY2_VB_FA_BIG,77,0.02051,0.3418,0.17807025974025975,0.17807025974025975
T12_S1_TRY2_HS_FA_BIG,52,0.10693,0.88428,0.2850242307692308,0.2850242307692308
T12_S1_TRY3_VB_SL_LIT,55,0.08789,0.51562,0.2533996363636363,0.2533996363636363
T12_S1_TRY3_HS_SL_LIT,51,0.02686,0.83105,0.28438098039215687,0.28438098039215687
T12_S1_TRY3_VB_SL_BIG,56,0.08594,1.29297,0.2685726785714286,0.2685726785714286
T12_S1_TRY3_HS_SL_BIG,51,0.02148,1.32666,0.2977650980392157,0.2977650980392157
T12_S1_TRY3_VB_FA_LIT,62,0.08057,0.46875,0.22661774193548387,0.22661774193548387
T12_S1_TRY3_HS_FA_LIT,54,0.12061,1.10303,0.2725061111111111,0.2725061111111111
T12_S1_TRY3_VB_FA_BIG,73,0.06006,0.50928,0.1989709589041096,0.1989709589041096
T12_S1_TRY3_HS_FA_BIG,59,0.02637,0.69629,0.2357323728813559,0.2357323728813559
T12_S2_TRY1_VB_SL_LIT,52,0.04102,0.8291,0.27618,0.27618
T12_S2_TRY1_HS_SL_LIT,49,0.02637,0.81055,0.29825061224489796,0.29825061224489796
T12_S2_TRY1_VB_SL_BIG,66,0.09473,1.14551,0.21087848484848484,0.21087848484848484
T12_S2_TRY1_HS_SL_BIG,20,0.09375,3.00098,0.7620600000000001,0.7620600000000001
T12_S2_TRY1_VB_FA_LIT,61,0.11426,1.20605,0.24892770491803282,0.24892770491803282
T12_S2_TRY1_HS_FA_LIT,49,0.11426,0.9375,0.3116034693877551,0.3116034693877551
T12_S2_TRY1_VB_FA_BIG,67,0.06055,0.49512,0.21445014925373135,0.21445014925373135
T12_S2_TRY1_HS_FA_BIG,47,0.09961,1.26562,0.3236782978723404,0.3236782978723404
T12_S2_TRY2_VB_SL_LIT,56,0.08105,0.89746,0.2710483928571429,0.2710483928571429
T12_S2_TRY2_HS_SL_LIT,39,0.04395,1.96289,0.3664866666666666,0.3664866666666666
T12_S2_TRY2_VB_SL_BIG,68,0.02734,1.50684,0.22977941176470584,0.22977941176470584
T12_S2_TRY2_HS_SL_BIG,35,0.08691,1.37988,0.4099048571428571,0.4099048571428571
T12_S2_TRY2_VB_FA_LIT,65,0.06055,0.44629,0.22050753846153848,0.22050753846153848
T12_S2_TRY2_HS_FA_LIT,54,0.09375,0.7373,0.2605248148148148,0.2605248148148148
T12_S2_TRY2_VB_FA_BIG,71,0.04004,0.46191,0.20038802816901402,0.20038802816901402
T12_S2_TRY2_HS_FA_BIG,63,0.07324,2.52441,0.24516428571428564,0.24516428571428564
T12_S2_TRY3_VB_SL_LIT,55,0.08008,0.83008,0.2534981818181818,0.2534981818181818
T12_S2_TRY3_HS_SL_LIT,39,0.08789,2.28223,0.3858928205128205,0.3858928205128205
T12_S2_TRY3_VB_SL_BIG,68,0.09375,0.49512,0.1936038235294118,0.1936038235294118
T12_S2_TRY3_HS_SL_BIG,34,0.03418,1.25195,0.4384191176470588,0.4384191176470588
T12_S2_TRY3_VB_FA_LIT,66,0.0332,1.40723,0.23211136363636362,0.23211136363636362
T12_S2_TRY3_HS_FA_LIT,55,0.04004,1.61426,0.2690518181818181,0.2690518181818181
T12_S2_TRY3_VB_FA_BIG,73,0.04004,0.3623,0.19247643835616435,0.19247643835616435
T12_S2_TRY3_HS_FA_BIG,49,0.02051,1.45996,0.27634775510204085,0.27634775510204085
T12_S3_TRY1_VB_SL_LIT,49,0.0869,0.62988,0.28618775510204086,0.28618775510204086
T12_S3_TRY1_HS_SL_LIT,21,0.17463,2.59212,0.8178128571428571,0.8178128571428571
T12_S3_TRY1_VB_SL_BIG,70,0.07452,1.49912,0.21719085714285713,0.21719085714285713
T12_S3_TRY1_HS_SL_BIG,38,0.11378,2.90068,0.42112000000000005,0.42112000000000005
T12_S3_TRY1_VB_FA_LIT,58,0.04005,0.45682,0.2418991379310345,0.2418991379310345
T12_S3_TRY1_HS_FA_LIT,46,0.01632,3.00198,0.36357369565217384,0.36357369565217384
T12_S3_TRY1_VB_FA_BIG,71,0.02043,0.36282,0.20034253521126758,0.20034253521126758
T12_S3_TRY1_HS_FA_BIG,70,0.09323,1.49303,0.2253837142857143,0.2253837142857143
T12_S3_TRY2_VB_SL_LIT,45,0.09354,2.26382,0.3473835555555555,0.3473835555555555
T12_S3_TRY2_HS_SL_LIT,43,0.08621,1.32541,0.3520013953488373,0.3520013953488373
T12_S3_TRY2_VB_SL_BIG,64,0.02664,1.35986,0.24360828125,0.24360828125
T12_S3_TRY2_HS_SL_BIG,33,0.01883,2.11037,0.4591948484848485,0.4591948484848485
T12_S3_TRY2_VB_FA_LIT,57,0.10745,2.91687,0.28774666666666665,0.28774666666666665
T12_S3_TRY2_HS_FA_LIT,55,0.01953,1.08789,0.2624238181818182,0.2624238181818182
T12_S3_TRY2_VB_FA_BIG,70,0.08014,0.85686,0.2136477142857143,0.2136477142857143
T12_S3_TRY2_HS_FA_BIG,44,0.08722,1.17944,0.3396711363636364,0.3396711363636364
T12_S3_TRY3_VB_SL_LIT,53,0.09335,1.71396,0.29326584905660374,0.29326584905660374
T12_S3_TRY3_HS_SL_LIT,39,0.09204,2.21732,0.37132333333333334,0.37132333333333334
