2025-05-28 16:27:05.457062
90" REYEZ="0.72853" RPUPILD="0.00539" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.55900" FPOGY="0.46138" FPOGS="1371.14893" FPOGD="0.05994" FPOGID="4409" FPOGV="1" LPOGX="0.58091" LPOGY="0.47306" LPOGV="1" RPOGX="0.54599" RPOGY="0.38608" RPOGV="1" BPOGX="0.56345" BPOGY="0.42957" BPOGV="1" LPCX="0.26970" LPCY="0.79242" LPD="25.10468" LPS="1.24326" LPV="1" RPCX="0.52519" RPCY="0.79627" RPD="26.49455" RPS="1.24326" RPV="1" LEYEX="-0.06357" LEYEY="-0.06564" LEYEZ="0.72090" LPUPILD="0.00505" LPUPILV="1" REYEX="0.00667" REYEY="-0.06729" REYEZ="0.72882" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55833" FPOGY="0.45507" FPOGS="1371.14893" FPOGD="0.06677" FPOGID="4409" FPOGV="1" LPOGX="0.54639" LPOGY="0.39238" LPOGV="1" RPOGX="0.55683" RPOGY="0.39155" RPOGV="1" BPOGX="0.55161" BPOGY="0.39197" BPOGV="1" LPCX="0.26979" LPCY="0.79241" LPD="24.99804" LPS="1.24326" LPV="1" RPCX="0.52524" RPCY="0.79622" RPD="26.25808" RPS="1.24326" RPV="1" LEYEX="-0.06357" LEYEY="-0.06564" LEYEZ="0.72090" LPUPILD="0.00507" LPUPILV="1" REYEX="0.00667" REYEY="-0.06729" REYEZ="0.72882" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55777" FPOGY="0.44981" FPOGS="1371.14893" FPOGD="0.07361" FPOGID="4409" FPOGV="1" LPOGX="0.54639" LPOGY="0.39238" LPOGV="1" RPOGX="0.55683" RPOGY="0.39155" RPOGV="1" BPOGX="0.55161" BPOGY="0.39197" BPOGV="1" LPCX="0.26980" LPCY="0.79242" LPD="25.04504" LPS="1.24326" LPV="1" RPCX="0.52530" RPCY="0.79625" RPD="26.26754" RPS="1.24326" RPV="1" LEYEX="-0.06300" LEYEY="-0.06532" LEYEZ="0.71687" LPUPILD="0.00507" LPUPILV="1" REYEX="0.00680" REYEY="-0.06757" REYEZ="0.73124" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55772" FPOGY="0.44714" FPOGS="1371.14893" FPOGD="0.08020" FPOGID="4409" FPOGV="1" LPOGX="0.55199" LPOGY="0.42267" LPOGV="1" RPOGX="0.56223" RPOGY="0.40754" RPOGV="1" BPOGX="0.55711" BPOGY="0.41510" BPOGV="1" LPCX="0.26986" LPCY="0.79247" LPD="25.10516" LPS="1.24326" LPV="1" RPCX="0.52541" RPCY="0.79642" RPD="26.32022" RPS="1.24326" RPV="1" LEYEX="-0.06300" LEYEY="-0.06532" LEYEZ="0.71687" LPUPILD="0.00507" LPUPILV="1" REYEX="0.00680" REYEY="-0.06757" REYEZ="0.73124" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55794" FPOGY="0.44330" FPOGS="1371.14893" FPOGD="0.08728" FPOGID="4409" FPOGV="1" LPOGX="0.55347" LPOGY="0.38788" LPOGV="1" RPOGX="0.56811" RPOGY="0.39871" RPOGV="1" BPOGX="0.56079" BPOGY="0.39330" BPOGV="1" LPCX="0.26989" LPCY="0.79250" LPD="25.18374" LPS="1.24326" LPV="1" RPCX="0.52545" RPCY="0.79642" RPD="26.34561" RPS="1.24326" RPV="1" LEYEX="-0.06300" LEYEY="-0.06532" LEYEZ="0.71687" LPUPILD="0.00508" LPUPILV="1" REYEX="0.00680" REYEY="-0.06757" REYEZ="0.73124" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55813" FPOGY="0.43996" FPOGS="1371.14893" FPOGD="0.09351" FPOGID="4409" FPOGV="1" LPOGX="0.55347" LPOGY="0.38788" LPOGV="1" RPOGX="0.56811" RPOGY="0.39871" RPOGV="1" BPOGX="0.56079" BPOGY="0.39330" BPOGV="1" LPCX="0.26991" LPCY="0.79250" LPD="25.14100" LPS="1.24326" LPV="1" RPCX="0.52548" RPCY="0.79640" RPD="26.47878" RPS="1.24326" RPV="1" LEYEX="-0.06300" LEYEY="-0.06532" LEYEZ="0.71687" LPUPILD="0.00509" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55903" FPOGY="0.43906" FPOGS="1371.14893" FPOGD="0.10034" FPOGID="4409" FPOGV="1" LPOGX="0.56713" LPOGY="0.42358" LPOGV="1" RPOGX="0.57786" RPOGY="0.42749" RPOGV="1" BPOGX="0.57249" BPOGY="0.42554" BPOGV="1" LPCX="0.27002" LPCY="0.79256" LPD="25.10499" LPS="1.24326" LPV="1" RPCX="0.52559" RPCY="0.79647" RPD="26.47686" RPS="1.24326" RPV="1" LEYEX="-0.06300" LEYEY="-0.06532" LEYEZ="0.71687" LPUPILD="0.00507" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00531" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55901" FPOGY="0.43672" FPOGS="1371.14893" FPOGD="0.10657" FPOGID="4409" FPOGV="1" LPOGX="0.57407" LPOGY="0.43481" LPOGV="1" RPOGX="0.54343" RPOGY="0.36376" RPOGV="1" BPOGX="0.55875" BPOGY="0.39928" BPOGV="1" LPCX="0.27012" LPCY="0.79258" LPD="24.97296" LPS="1.24326" LPV="1" RPCX="0.52564" RPCY="0.79655" RPD="26.44742" RPS="1.24326" RPV="1" LEYEX="-0.06300" LEYEY="-0.06532" LEYEZ="0.71687" LPUPILD="0.00505" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55899" FPOGY="0.43429" FPOGS="1371.14893" FPOGD="0.11365" FPOGID="4409" FPOGV="1" LPOGX="0.57309" LPOGY="0.42886" LPOGV="1" RPOGX="0.54439" RPOGY="0.35690" RPOGV="1" BPOGX="0.55874" BPOGY="0.39288" BPOGV="1" LPCX="0.27012" LPCY="0.79258" LPD="24.97296" LPS="1.25507" LPV="1" RPCX="0.52566" RPCY="0.79654" RPD="26.40133" RPS="1.25507" RPV="1" LEYEX="-0.06772" LEYEY="-0.07027" LEYEZ="0.77116" LPUPILD="0.00505" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55876" FPOGY="0.43223" FPOGS="1371.14893" FPOGD="0.12048" FPOGID="4409" FPOGV="1" LPOGX="0.54176" LPOGY="0.41969" LPOGV="1" RPOGX="0.56729" RPOGY="0.37067" RPOGV="1" BPOGX="0.55453" BPOGY="0.39518" BPOGV="1" LPCX="0.27015" LPCY="0.79261" LPD="24.84942" LPS="1.26688" LPV="1" RPCX="0.52573" RPCY="0.79668" RPD="26.47555" RPS="1.26688" RPV="1" LEYEX="-0.06772" LEYEY="-0.07027" LEYEZ="0.77116" LPUPILD="0.00510" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55886" FPOGY="0.43016" FPOGS="1371.14893" FPOGD="0.12695" FPOGID="4409" FPOGV="1" LPOGX="0.54595" LPOGY="0.42069" LPOGV="1" RPOGX="0.57556" RPOGY="0.36094" RPOGV="1" BPOGX="0.56075" BPOGY="0.39081" BPOGV="1" LPCX="0.27029" LPCY="0.79263" LPD="25.03240" LPS="1.27870" LPV="1" RPCX="0.52581" RPCY="0.79667" RPD="26.23967" RPS="1.27870" RPV="1" LEYEX="-0.06772" LEYEY="-0.07027" LEYEZ="0.77116" LPUPILD="0.00511" LPUPILV="1" REYEX="0.00688" REYEY="-0.06729" REYEZ="0.72822" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55928" FPOGY="0.40081" FPOGS="1371.14893" FPOGD="0.12695" FPOGID="4409" FPOGV="0" LPOGX="0.54595" LPOGY="0.42069" LPOGV="1" RPOGX="0.57556" RPOGY="0.36094" RPOGV="1" BPOGX="0.56075" BPOGY="0.39081" BPOGV="1" LPCX="0.27028" LPCY="0.79264" LPD="25.03632" LPS="1.27870" LPV="1" RPCX="0.52583" RPCY="0.79668" RPD="26.19213" RPS="1.27870" RPV="1" LEYEX="-0.06772" LEYEY="-0.07027" LEYEZ="0.77116" LPUPILD="0.00508" LPUPILV="1" REYEX="0.00695" REYEY="-0.06800" REYEZ="0.73538" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55681" FPOGY="0.40053" FPOGS="1371.14893" FPOGD="0.12695" FPOGID="4409" FPOGV="0" LPOGX="0.52507" LPOGY="0.43108" LPOGV="1" RPOGX="0.58362" RPOGY="0.36944" RPOGV="1" BPOGX="0.55435" BPOGY="0.40026" BPOGV="1" LPCX="0.27036" LPCY="0.79277" LPD="25.00294" LPS="1.26688" LPV="1" RPCX="0.52596" RPCY="0.79677" RPD="26.33308" RPS="1.26688" RPV="1" LEYEX="-0.06772" LEYEY="-0.07027" LEYEZ="0.77116" LPUPILD="0.00506" LPUPILV="1" REYEX="0.00695" REYEY="-0.06800" REYEZ="0.73538" RPUPILD="0.00532" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55148" FPOGY="0.40960" FPOGS="1371.14893" FPOGD="0.12695" FPOGID="4409" FPOGV="0" LPOGX="0.52946" LPOGY="0.44977" LPOGV="1" RPOGX="0.55217" RPOGY="0.40572" RPOGV="1" BPOGX="0.54081" BPOGY="0.42775" BPOGV="1" LPCX="0.27042" LPCY="0.79273" LPD="25.05867" LPS="1.25507" LPV="1" RPCX="0.52606" RPCY="0.79677" RPD="26.48833" RPS="1.25507" RPV="1" LEYEX="-0.06772" LEYEY="-0.07027" LEYEZ="0.77116" LPUPILD="0.00506" LPUPILV="1" REYEX="0.00695" REYEY="-0.06800" REYEZ="0.73538" RPUPILD="0.00531" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54886" FPOGY="0.41565" FPOGS="1371.28296" FPOGD="0.02026" FPOGID="4410" FPOGV="1" LPOGX="0.53084" LPOGY="0.45547" LPOGV="1" RPOGX="0.55113" RPOGY="0.41212" RPOGV="1" BPOGX="0.54098" BPOGY="0.43379" BPOGV="1" LPCX="0.27045" LPCY="0.79275" LPD="25.00662" LPS="1.24326" LPV="1" RPCX="0.52605" RPCY="0.79680" RPD="26.32346" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00507" LPUPILV="1" REYEX="0.00688" REYEY="-0.06740" REYEZ="0.72822" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54960" FPOGY="0.41833" FPOGS="1371.28296" FPOGD="0.02698" FPOGID="4410" FPOGV="1" LPOGX="0.53520" LPOGY="0.45768" LPOGV="1" RPOGX="0.56999" RPOGY="0.40042" RPOGV="1" BPOGX="0.55260" BPOGY="0.42905" BPOGV="1" LPCX="0.27060" LPCY="0.79280" LPD="25.01959" LPS="1.24326" LPV="1" RPCX="0.52614" RPCY="0.79684" RPD="26.43122" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00509" LPUPILV="1" REYEX="0.00688" REYEY="-0.06740" REYEZ="0.72822" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55234" FPOGY="0.42012" FPOGS="1371.28296" FPOGD="0.03369" FPOGID="4410" FPOGV="1" LPOGX="0.55642" LPOGY="0.45843" LPOGV="1" RPOGX="0.57561" RPOGY="0.39969" RPOGV="1" BPOGX="0.56602" BPOGY="0.42906" BPOGV="1" LPCX="0.27065" LPCY="0.79279" LPD="25.07101" LPS="1.24326" LPV="1" RPCX="0.52623" RPCY="0.79684" RPD="26.13393" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00506" LPUPILV="1" REYEX="0.00688" REYEY="-0.06740" REYEZ="0.72822" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55429" FPOGY="0.42140" FPOGS="1371.28296" FPOGD="0.04041" FPOGID="4410" FPOGV="1" LPOGX="0.55642" LPOGY="0.45843" LPOGV="1" RPOGX="0.57561" RPOGY="0.39969" RPOGV="1" BPOGX="0.56602" BPOGY="0.42906" BPOGV="1" LPCX="0.27064" LPCY="0.79281" LPD="25.05702" LPS="1.24326" LPV="1" RPCX="0.52625" RPCY="0.79687" RPD="26.09129" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00507" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55418" FPOGY="0.41875" FPOGS="1371.28296" FPOGD="0.04712" FPOGID="4410" FPOGV="1" LPOGX="0.52791" LPOGY="0.38928" LPOGV="1" RPOGX="0.57889" RPOGY="0.41120" RPOGV="1" BPOGX="0.55340" BPOGY="0.40024" BPOGV="1" LPCX="0.27076" LPCY="0.79279" LPD="24.97124" LPS="1.24326" LPV="1" RPCX="0.52633" RPCY="0.79697" RPD="26.22555" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00510" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55436" FPOGY="0.41701" FPOGS="1371.28296" FPOGD="0.05371" FPOGID="4410" FPOGV="1" LPOGX="0.52743" LPOGY="0.39737" LPOGV="1" RPOGX="0.58419" RPOGY="0.40874" RPOGV="1" BPOGX="0.55581" BPOGY="0.40305" BPOGV="1" LPCX="0.27075" LPCY="0.79279" LPD="24.98109" LPS="1.24326" LPV="1" RPCX="0.52637" RPCY="0.79698" RPD="26.26432" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00509" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00532" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55451" FPOGY="0.41561" FPOGS="1371.28296" FPOGD="0.06042" FPOGID="4410" FPOGV="1" LPOGX="0.52743" LPOGY="0.39737" LPOGV="1" RPOGX="0.58419" RPOGY="0.40874" RPOGV="1" BPOGX="0.55581" BPOGY="0.40305" BPOGV="1" LPCX="0.27075" LPCY="0.79279" LPD="24.98109" LPS="1.24326" LPV="1" RPCX="0.52636" RPCY="0.79698" RPD="26.27748" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00509" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00532" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55317" FPOGY="0.41439" FPOGS="1371.28296" FPOGD="0.06702" FPOGID="4410" FPOGV="1" LPOGX="0.53275" LPOGY="0.38276" LPOGV="1" RPOGX="0.54684" RPOGY="0.42156" RPOGV="1" BPOGX="0.53980" BPOGY="0.40216" BPOGV="1" LPCX="0.27083" LPCY="0.79277" LPD="24.83597" LPS="1.24326" LPV="1" RPCX="0.52640" RPCY="0.79697" RPD="26.43711" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00510" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00531" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55233" FPOGY="0.41330" FPOGS="1371.28296" FPOGD="0.07373" FPOGID="4410" FPOGV="1" LPOGX="0.53118" LPOGY="0.38612" LPOGV="1" RPOGX="0.55502" RPOGY="0.41651" RPOGV="1" BPOGX="0.54310" BPOGY="0.40131" BPOGV="1" LPCX="0.27084" LPCY="0.79280" LPD="24.89575" LPS="1.24326" LPV="1" RPCX="0.52643" RPCY="0.79696" RPD="26.33791" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00510" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00531" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55162" FPOGY="0.41238" FPOGS="1371.28296" FPOGD="0.08044" FPOGID="4410" FPOGV="1" LPOGX="0.53118" LPOGY="0.38612" LPOGV="1" RPOGX="0.55502" RPOGY="0.41651" RPOGV="1" BPOGX="0.54310" BPOGY="0.40131" BPOGV="1" LPCX="0.27086" LPCY="0.79274" LPD="24.87039" LPS="1.24326" LPV="1" RPCX="0.52644" RPCY="0.79693" RPD="26.35714" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00510" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00531" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55124" FPOGY="0.41165" FPOGS="1371.28296" FPOGD="0.08716" FPOGID="4410" FPOGV="1" LPOGX="0.53432" LPOGY="0.38304" LPOGV="1" RPOGX="0.55828" RPOGY="0.42132" RPOGV="1" BPOGX="0.54630" BPOGY="0.40218" BPOGV="1" LPCX="0.27083" LPCY="0.79278" LPD="24.83016" LPS="1.24326" LPV="1" RPCX="0.52652" RPCY="0.79697" RPD="26.40911" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00513" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00530" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55091" FPOGY="0.41090" FPOGS="1371.28296" FPOGD="0.09387" FPOGID="4410" FPOGV="1" LPOGX="0.53093" LPOGY="0.38621" LPOGV="1" RPOGX="0.56151" RPOGY="0.41448" RPOGV="1" BPOGX="0.54622" BPOGY="0.40035" BPOGV="1" LPCX="0.27089" LPCY="0.79272" LPD="25.16389" LPS="1.24326" LPV="1" RPCX="0.52651" RPCY="0.79695" RPD="26.34867" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00508" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00532" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55061" FPOGY="0.41024" FPOGS="1371.28296" FPOGD="0.10059" FPOGID="4410" FPOGV="1" LPOGX="0.53093" LPOGY="0.38621" LPOGV="1" RPOGX="0.56151" RPOGY="0.41448" RPOGV="1" BPOGX="0.54622" BPOGY="0.40035" BPOGV="1" LPCX="0.27090" LPCY="0.79274" LPD="25.19998" LPS="1.24326" LPV="1" RPCX="0.52656" RPCY="0.79696" RPD="26.37208" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00508" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00531" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55073" FPOGY="0.40893" FPOGS="1371.28296" FPOGD="0.10718" FPOGID="4410" FPOGV="1" LPOGX="0.54168" LPOGY="0.36579" LPOGV="1" RPOGX="0.56337" RPOGY="0.41028" RPOGV="1" BPOGX="0.55252" BPOGY="0.38803" BPOGV="1" LPCX="0.27095" LPCY="0.79275" LPD="25.18434" LPS="1.24326" LPV="1" RPCX="0.52656" RPCY="0.79692" RPD="26.37435" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00507" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55173" FPOGY="0.40930" FPOGS="1371.28296" FPOGD="0.11389" FPOGID="4410" FPOGV="1" LPOGX="0.55496" LPOGY="0.43963" LPOGV="1" RPOGX="0.58264" RPOGY="0.39153" RPOGV="1" BPOGX="0.56880" BPOGY="0.41558" BPOGV="1" LPCX="0.27111" LPCY="0.79266" LPD="25.13866" LPS="1.24326" LPV="1" RPCX="0.52670" RPCY="0.79687" RPD="26.38437" RPS="1.24326" RPV="1" LEYEX="-0.06314" LEYEY="-0.06586" LEYEZ="0.72095" LPUPILD="0.00512" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55263" FPOGY="0.40991" FPOGS="1371.28296" FPOGD="0.12061" FPOGID="4410" FPOGV="1" LPOGX="0.55597" LPOGY="0.44473" LPOGV="1" RPOGX="0.58150" RPOGY="0.39722" RPOGV="1" BPOGX="0.56873" BPOGY="0.42098" BPOGV="1" LPCX="0.27114" LPCY="0.79263" LPD="25.17285" LPS="1.23302" LPV="1" RPCX="0.52683" RPCY="0.79690" RPD="26.49029" RPS="1.23302" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00511" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55277" FPOGY="0.41059" FPOGS="1371.28296" FPOGD="0.12708" FPOGID="4410" FPOGV="1" LPOGX="0.54639" LPOGY="0.44467" LPOGV="1" RPOGX="0.56470" RPOGY="0.40231" RPOGV="1" BPOGX="0.55554" BPOGY="0.42349" BPOGV="1" LPCX="0.27140" LPCY="0.79265" LPD="25.14812" LPS="1.22278" LPV="1" RPCX="0.52689" RPCY="0.79689" RPD="26.46529" RPS="1.22278" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00512" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00537" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55244" FPOGY="0.41164" FPOGS="1371.28296" FPOGD="0.13367" FPOGID="4410" FPOGV="1" LPOGX="0.53836" LPOGY="0.45386" LPOGV="1" RPOGX="0.55321" RPOGY="0.41146" RPOGV="1" BPOGX="0.54579" BPOGY="0.43266" BPOGV="1" LPCX="0.27129" LPCY="0.79260" LPD="25.38821" LPS="1.21254" LPV="1" RPCX="0.52690" RPCY="0.79686" RPD="26.33478" RPS="1.21254" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00506" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00537" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55214" FPOGY="0.41260" FPOGS="1371.28296" FPOGD="0.14160" FPOGID="4410" FPOGV="1" LPOGX="0.53836" LPOGY="0.45386" LPOGV="1" RPOGX="0.55321" RPOGY="0.41146" RPOGV="1" BPOGX="0.54579" BPOGY="0.43266" BPOGV="1" LPCX="0.27129" LPCY="0.79260" LPD="25.38821" LPS="1.21254" LPV="1" RPCX="0.52689" RPCY="0.79688" RPD="26.37418" RPS="1.21254" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00506" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00537" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55220" FPOGY="0.41279" FPOGS="1371.28296" FPOGD="0.14746" FPOGID="4410" FPOGV="1" LPOGX="0.53923" LPOGY="0.43586" LPOGV="1" RPOGX="0.56795" RPOGY="0.39794" RPOGV="1" BPOGX="0.55359" BPOGY="0.41690" BPOGV="1" LPCX="0.27130" LPCY="0.79258" LPD="25.38762" LPS="1.22278" LPV="1" RPCX="0.52692" RPCY="0.79683" RPD="26.39235" RPS="1.22278" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00507" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55235" FPOGY="0.41272" FPOGS="1371.28296" FPOGD="0.15845" FPOGID="4410" FPOGV="1" LPOGX="0.54096" LPOGY="0.43386" LPOGV="1" RPOGX="0.57043" RPOGY="0.38852" RPOGV="1" BPOGX="0.55570" BPOGY="0.41119" BPOGV="1" LPCX="0.27135" LPCY="0.79253" LPD="25.37187" LPS="1.23302" LPV="1" RPCX="0.52693" RPCY="0.79679" RPD="26.34964" RPS="1.23302" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00510" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55248" FPOGY="0.41244" FPOGS="1371.28296" FPOGD="0.16626" FPOGID="4410" FPOGV="1" LPOGX="0.53984" LPOGY="0.42870" LPOGV="1" RPOGX="0.57149" RPOGY="0.38275" RPOGV="1" BPOGX="0.55566" BPOGY="0.40572" BPOGV="1" LPCX="0.27133" LPCY="0.79253" LPD="25.34350" LPS="1.24326" LPV="1" RPCX="0.52693" RPCY="0.79679" RPD="26.34075" RPS="1.24326" RPV="1" LEYEX="-0.06186" LEYEY="-0.06463" LEYEZ="0.70808" LPUPILD="0.00514" LPUPILV="1" REYEX="0.00709" REYEY="-0.06731" REYEZ="0.72724" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
