2025-05-29 11:39:02.766893
EYEZ="0.67728" RPUPILD="0.00377" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.49720" FPOGY="0.62375" FPOGS="5694.44922" FPOGD="0.22119" FPOGID="13815" FPOGV="1" LPOGX="0.48823" LPOGY="0.66209" LPOGV="1" RPOGX="0.50302" RPOGY="0.55379" RPOGV="1" BPOGX="0.49563" BPOGY="0.60794" BPOGV="1" LPCX="0.34698" LPCY="0.68099" LPD="18.64630" LPS="1.10948" LPV="1" RPCX="0.59449" RPCY="0.67026" RPD="17.88202" RPS="1.10948" RPV="1" LEYEX="0.00000" LEYEY="0.00000" LEYEZ="0.00000" LPUPILD="0.00403" LPUPILV="0" REYEX="0.02409" REYEY="-0.03599" REYEZ="0.67211" RPUPILD="0.00386" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55395" FPOGY="0.28880" FPOGS="5694.95117" FPOGD="0.18799" FPOGID="13816" FPOGV="1" LPOGX="0.51678" LPOGY="0.32497" LPOGV="1" RPOGX="0.59402" RPOGY="0.27001" RPOGV="1" BPOGX="0.55540" BPOGY="0.29749" BPOGV="1" LPCX="0.34571" LPCY="0.65633" LPD="19.36437" LPS="1.15362" LPV="1" RPCX="0.59346" RPCY="0.64975" RPD="18.78654" RPS="1.15362" RPV="1" LEYEX="-0.04119" LEYEY="-0.03502" LEYEZ="0.70329" LPUPILD="0.00415" LPUPILV="1" REYEX="0.02382" REYEY="-0.03234" REYEZ="0.67583" RPUPILD="0.00406" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55369" FPOGY="0.29046" FPOGS="5694.95117" FPOGD="0.19482" FPOGID="13816" FPOGV="1" LPOGX="0.51902" LPOGY="0.35755" LPOGV="1" RPOGX="0.57346" RPOGY="0.31969" RPOGV="1" BPOGX="0.54624" BPOGY="0.33862" BPOGV="1" LPCX="0.34553" LPCY="0.65682" LPD="19.21988" LPS="1.15362" LPV="1" RPCX="0.59337" RPCY="0.65022" RPD="18.67218" RPS="1.14445" RPV="1" LEYEX="-0.04119" LEYEY="-0.03502" LEYEZ="0.70329" LPUPILD="0.00417" LPUPILV="1" REYEX="0.02382" REYEY="-0.03234" REYEZ="0.67583" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55387" FPOGY="0.29648" FPOGS="5694.95117" FPOGD="0.20166" FPOGID="13816" FPOGV="1" LPOGX="0.51770" LPOGY="0.49680" LPOGV="1" RPOGX="0.60098" RPOGY="0.45730" RPOGV="1" BPOGX="0.55934" BPOGY="0.47705" BPOGV="1" LPCX="0.34622" LPCY="0.65835" LPD="20.68343" LPS="1.14445" LPV="1" RPCX="0.59327" RPCY="0.65162" RPD="18.82389" RPS="1.13528" RPV="1" LEYEX="-0.04119" LEYEY="-0.03502" LEYEZ="0.70329" LPUPILD="0.00421" LPUPILV="1" REYEX="0.02382" REYEY="-0.03234" REYEZ="0.67583" RPUPILD="0.00412" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55365" FPOGY="0.33059" FPOGS="5694.95117" FPOGD="0.20166" FPOGID="13816" FPOGV="0" LPOGX="0.52021" LPOGY="0.50565" LPOGV="1" RPOGX="0.59846" RPOGY="0.46729" RPOGV="1" BPOGX="0.55934" BPOGY="0.48647" BPOGV="1" LPCX="0.34604" LPCY="0.65978" LPD="19.30282" LPS="1.12632" LPV="1" RPCX="0.59298" RPCY="0.65334" RPD="18.09550" RPS="1.11716" RPV="1" LEYEX="-0.04036" LEYEY="-0.03498" LEYEZ="0.69191" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02362" REYEY="-0.03305" REYEZ="0.67897" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54477" FPOGY="0.55422" FPOGS="5694.95117" FPOGD="0.20166" FPOGID="13816" FPOGV="0" LPOGX="0.49907" LPOGY="0.74477" LPOGV="1" RPOGX="0.57270" RPOGY="0.81095" RPOGV="1" BPOGX="0.53589" BPOGY="0.77786" BPOGV="1" LPCX="0.34691" LPCY="0.66303" LPD="21.18583" LPS="1.10820" LPV="1" RPCX="0.59206" RPCY="0.65677" RPD="18.86558" RPS="1.10820" RPV="1" LEYEX="-0.04036" LEYEY="-0.03498" LEYEZ="0.69191" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02362" REYEY="-0.03305" REYEZ="0.67897" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54054" FPOGY="0.66687" FPOGS="5694.95117" FPOGD="0.20166" FPOGID="13816" FPOGV="0" LPOGX="0.49907" LPOGY="0.84012" LPOGV="1" RPOGX="0.56507" RPOGY="0.94420" RPOGV="1" BPOGX="0.53207" BPOGY="0.89216" BPOGV="1" LPCX="0.34685" LPCY="0.66435" LPD="20.77436" LPS="1.09924" LPV="1" RPCX="0.59180" RPCY="0.65822" RPD="18.55285" RPS="1.09924" RPV="1" LEYEX="-0.04036" LEYEY="-0.03498" LEYEZ="0.69191" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02362" REYEY="-0.03305" REYEZ="0.67897" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53334" FPOGY="0.85406" FPOGS="5694.95117" FPOGD="0.20166" FPOGID="13816" FPOGV="0" LPOGX="0.49907" LPOGY="0.84012" LPOGV="1" RPOGX="0.56507" RPOGY="0.94420" RPOGV="1" BPOGX="0.53207" BPOGY="0.89216" BPOGV="1" LPCX="0.34691" LPCY="0.66639" LPD="20.59695" LPS="1.09924" LPV="1" RPCX="0.59130" RPCY="0.66009" RPD="18.92664" RPS="1.09924" RPV="1" LEYEX="-0.04045" LEYEY="-0.03581" LEYEZ="0.69611" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02336" REYEY="-0.03377" REYEZ="0.68010" RPUPILD="0.00413" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53290" FPOGY="0.92076" FPOGS="5694.95117" FPOGD="0.20166" FPOGID="13816" FPOGV="0" LPOGX="0.50645" LPOGY="0.95815" LPOGV="1" RPOGX="0.55847" RPOGY="1.01676" RPOGV="1" BPOGX="0.53246" BPOGY="0.98746" BPOGV="1" LPCX="0.34670" LPCY="0.66758" LPD="20.44111" LPS="1.10820" LPV="1" RPCX="0.59125" RPCY="0.66131" RPD="18.59621" RPS="1.10820" RPV="1" LEYEX="-0.04045" LEYEY="-0.03581" LEYEZ="0.69611" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02336" REYEY="-0.03377" REYEZ="0.68010" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53748" FPOGY="0.95714" FPOGS="5694.95117" FPOGD="0.20166" FPOGID="13816" FPOGV="0" LPOGX="0.53031" LPOGY="1.00608" LPOGV="1" RPOGX="0.56298" RPOGY="1.05371" RPOGV="1" BPOGX="0.54665" BPOGY="1.02990" BPOGV="1" LPCX="0.34661" LPCY="0.66749" LPD="20.75771" LPS="1.11716" LPV="1" RPCX="0.59123" RPCY="0.66128" RPD="18.79731" RPS="1.11716" RPV="1" LEYEX="-0.04045" LEYEY="-0.03581" LEYEZ="0.69611" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02336" REYEY="-0.03377" REYEZ="0.68010" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54209" FPOGY="1.01570" FPOGS="5694.95117" FPOGD="0.20166" FPOGID="13816" FPOGV="0" LPOGX="0.53031" LPOGY="1.00608" LPOGV="1" RPOGX="0.56402" RPOGY="1.05339" RPOGV="1" BPOGX="0.54716" BPOGY="1.02974" BPOGV="1" LPCX="0.34634" LPCY="0.66764" LPD="20.81711" LPS="1.11716" LPV="1" RPCX="0.59124" RPCY="0.66130" RPD="18.61688" RPS="1.12632" RPV="1" LEYEX="-0.04036" LEYEY="-0.03565" LEYEZ="0.69190" LPUPILD="0.00424" LPUPILV="1" REYEX="0.02395" REYEY="-0.03455" REYEZ="0.69579" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53481" FPOGY="1.01906" FPOGS="5694.95117" FPOGD="0.20166" FPOGID="13816" FPOGV="0" LPOGX="0.50294" LPOGY="1.02584" LPOGV="1" RPOGX="0.55213" RPOGY="1.01902" RPOGV="1" BPOGX="0.52754" BPOGY="1.02243" BPOGV="1" LPCX="0.34625" LPCY="0.66749" LPD="20.69670" LPS="1.11737" LPV="1" RPCX="0.59138" RPCY="0.66115" RPD="18.80462" RPS="1.12653" RPV="1" LEYEX="-0.04036" LEYEY="-0.03565" LEYEZ="0.69190" LPUPILD="0.00426" LPUPILV="1" REYEX="0.02395" REYEY="-0.03455" REYEZ="0.69579" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53210" FPOGY="1.02046" FPOGS="5694.95117" FPOGD="0.20166" FPOGID="13816" FPOGV="0" LPOGX="0.50359" LPOGY="1.01377" LPOGV="1" RPOGX="0.54979" RPOGY="1.03277" RPOGV="1" BPOGX="0.52669" BPOGY="1.02327" BPOGV="1" LPCX="0.34617" LPCY="0.66737" LPD="20.54879" LPS="1.11757" LPV="1" RPCX="0.59139" RPCY="0.66112" RPD="18.86273" RPS="1.12674" RPV="1" LEYEX="-0.04036" LEYEY="-0.03565" LEYEZ="0.69190" LPUPILD="0.00422" LPUPILV="1" REYEX="0.02395" REYEY="-0.03455" REYEZ="0.69579" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53075" FPOGY="1.02116" FPOGS="5695.19971" FPOGD="0.02100" FPOGID="13817" FPOGV="1" LPOGX="0.50355" LPOGY="1.01375" LPOGV="1" RPOGX="0.54981" RPOGY="1.03275" RPOGV="1" BPOGX="0.52668" BPOGY="1.02325" BPOGV="1" LPCX="0.34615" LPCY="0.66729" LPD="20.62503" LPS="1.11778" LPV="1" RPCX="0.59136" RPCY="0.66123" RPD="18.87958" RPS="1.12695" RPV="1" LEYEX="-0.04036" LEYEY="-0.03560" LEYEZ="0.69191" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02395" REYEY="-0.03455" REYEZ="0.69579" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.52926" FPOGY="1.01798" FPOGS="5695.19971" FPOGD="0.02686" FPOGID="13817" FPOGV="1" LPOGX="0.48905" LPOGY="1.00559" LPOGV="1" RPOGX="0.55753" RPOGY="1.00495" RPOGV="1" BPOGX="0.52329" BPOGY="1.00527" BPOGV="1" LPCX="0.34614" LPCY="0.66726" LPD="20.78523" LPS="1.12695" LPV="1" RPCX="0.59132" RPCY="0.66117" RPD="19.34146" RPS="1.12695" RPV="1" LEYEX="-0.04036" LEYEY="-0.03560" LEYEZ="0.69191" LPUPILD="0.00422" LPUPILV="1" REYEX="0.02395" REYEY="-0.03455" REYEZ="0.69579" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53003" FPOGY="1.01431" FPOGS="5695.19971" FPOGD="0.03369" FPOGID="13817" FPOGV="1" LPOGX="0.49160" LPOGY="0.98182" LPOGV="1" RPOGX="0.57617" RPOGY="1.01003" RPOGV="1" BPOGX="0.53388" BPOGY="0.99592" BPOGV="1" LPCX="0.34613" LPCY="0.66720" LPD="20.70852" LPS="1.12695" LPV="1" RPCX="0.59155" RPCY="0.66095" RPD="18.78280" RPS="1.12695" RPV="1" LEYEX="-0.04036" LEYEY="-0.03560" LEYEZ="0.69191" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02395" REYEY="-0.03455" REYEZ="0.69579" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53050" FPOGY="1.01173" FPOGS="5695.19971" FPOGD="0.04004" FPOGID="13817" FPOGV="1" LPOGX="0.49160" LPOGY="0.98182" LPOGV="1" RPOGX="0.57504" RPOGY="1.01069" RPOGV="1" BPOGX="0.53332" BPOGY="0.99626" BPOGV="1" LPCX="0.34609" LPCY="0.66700" LPD="20.23199" LPS="1.12695" LPV="1" RPCX="0.59155" RPCY="0.66096" RPD="18.98995" RPS="1.11778" RPV="1" LEYEX="-0.03961" LEYEY="-0.03489" LEYEZ="0.67905" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02341" REYEY="-0.03355" REYEZ="0.67564" RPUPILD="0.00405" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53090" FPOGY="1.01172" FPOGS="5695.19971" FPOGD="0.04688" FPOGID="13817" FPOGV="1" LPOGX="0.51096" LPOGY="1.03572" LPOGV="1" RPOGX="0.55650" RPOGY="0.98759" RPOGV="1" BPOGX="0.53373" BPOGY="1.01166" BPOGV="1" LPCX="0.34622" LPCY="0.66664" LPD="20.63474" LPS="1.11778" LPV="1" RPCX="0.59178" RPCY="0.66089" RPD="19.03940" RPS="1.10862" RPV="1" LEYEX="-0.03961" LEYEY="-0.03489" LEYEZ="0.67905" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02341" REYEY="-0.03355" REYEZ="0.67564" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53330" FPOGY="1.00815" FPOGS="5695.19971" FPOGD="0.05371" FPOGID="13817" FPOGV="1" LPOGX="0.52179" LPOGY="0.98439" LPOGV="1" RPOGX="0.58316" RPOGY="0.97482" RPOGV="1" BPOGX="0.55247" BPOGY="0.97960" BPOGV="1" LPCX="0.34624" LPCY="0.66636" LPD="20.54568" LPS="1.10862" LPV="1" RPCX="0.59194" RPCY="0.66090" RPD="19.06926" RPS="1.09945" RPV="1" LEYEX="-0.03961" LEYEY="-0.03489" LEYEZ="0.67905" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02341" REYEY="-0.03355" REYEZ="0.67564" RPUPILD="0.00411" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53522" FPOGY="1.00530" FPOGS="5695.19971" FPOGD="0.06006" FPOGID="13817" FPOGV="1" LPOGX="0.52182" LPOGY="0.98441" LPOGV="1" RPOGX="0.58313" RPOGY="0.97484" RPOGV="1" BPOGX="0.55248" BPOGY="0.97962" BPOGV="1" LPCX="0.34645" LPCY="0.66600" LPD="20.72685" LPS="1.10841" LPV="1" RPCX="0.59181" RPCY="0.66087" RPD="19.80412" RPS="1.09924" RPV="1" LEYEX="-0.04116" LEYEY="-0.03603" LEYEZ="0.70653" LPUPILD="0.00428" LPUPILV="1" REYEX="0.02362" REYEY="-0.03366" REYEZ="0.67897" RPUPILD="0.00413" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53361" FPOGY="1.01087" FPOGS="5695.19971" FPOGD="0.06689" FPOGID="13817" FPOGV="1" LPOGX="0.48386" LPOGY="1.03781" LPOGV="1" RPOGX="0.55112" RPOGY="1.09535" RPOGV="1" BPOGX="0.51749" BPOGY="1.06658" BPOGV="1" LPCX="0.34666" LPCY="0.66557" LPD="20.62502" LPS="1.10820" LPV="1" RPCX="0.59239" RPCY="0.66075" RPD="18.95665" RPS="1.10820" RPV="1" LEYEX="-0.04116" LEYEY="-0.03603" LEYEZ="0.70653" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02362" REYEY="-0.03366" REYEZ="0.67897" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53424" FPOGY="1.01131" FPOGS="5695.19971" FPOGD="0.07373" FPOGID="13817" FPOGV="1" LPOGX="0.50228" LPOGY="0.97529" LPOGV="1" RPOGX="0.58022" RPOGY="1.05708" RPOGV="1" BPOGX="0.54125" BPOGY="1.01618" BPOGV="1" LPCX="0.34683" LPCY="0.66533" LPD="20.58700" LPS="1.11716" LPV="1" RPCX="0.59270" RPCY="0.66050" RPD="18.58259" RPS="1.11716" RPV="1" LEYEX="-0.04116" LEYEY="-0.03603" LEYEZ="0.70653" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02362" REYEY="-0.03366" REYEZ="0.67897" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53478" FPOGY="1.01169" FPOGS="5695.19971" FPOGD="0.08008" FPOGID="13817" FPOGV="1" LPOGX="0.50228" LPOGY="0.97529" LPOGV="1" RPOGX="0.58022" RPOGY="1.05708" RPOGV="1" BPOGX="0.54125" BPOGY="1.01618" BPOGV="1" LPCX="0.34707" LPCY="0.66488" LPD="20.72700" LPS="1.11716" LPV="1" RPCX="0.59245" RPCY="0.66053" RPD="19.81474" RPS="1.11716" RPV="1" LEYEX="-0.03929" LEYEY="-0.03423" LEYEZ="0.67707" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02408" REYEY="-0.03372" REYEZ="0.68323" RPUPILD="0.00411" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53550" FPOGY="1.01254" FPOGS="5695.19971" FPOGD="0.08691" FPOGID="13817" FPOGV="1" LPOGX="0.51730" LPOGY="1.00747" LPOGV="1" RPOGX="0.57226" RPOGY="1.03968" RPOGV="1" BPOGX="0.54478" BPOGY="1.02358" BPOGV="1" LPCX="0.34741" LPCY="0.66443" LPD="20.68176" LPS="1.10820" LPV="1" RPCX="0.59346" RPCY="0.66040" RPD="18.55094" RPS="1.10820" RPV="1" LEYEX="-0.03929" LEYEY="-0.03423" LEYEZ="0.67707" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02408" REYEY="-0.03372" REYEZ="0.68323" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53542" FPOGY="1.01329" FPOGS="5695.19971" FPOGD="0.09375" FPOGID="13817" FPOGV="1" LPOGX="0.50882" LPOGY="0.99786" LPOGV="1" RPOGX="0.55999" RPOGY="1.04996" RPOGV="1" BPOGX="0.53441" BPOGY="1.02391" BPOGV="1" LPCX="0.34762" LPCY="0.66414" LPD="20.46280" LPS="1.09924" LPV="1" RPCX="0.59348" RPCY="0.66040" RPD="19.27169" RPS="1.09924" RPV="1" LEYEX="-0.03929" LEYEY="-0.03423" LEYEZ="0.67707" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02408" REYEY="-0.03372" REYEZ="0.68323" RPUPILD="0.00412" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53539" FPOGY="1.01395" FPOGS="5695.19971" FPOGD="0.10059" FPOGID="13817" FPOGV="1" LPOGX="0.50882" LPOGY="0.99786" LPOGV="1" RPOGX="0.56102" RPOGY="1.04961" RPOGV="1" BPOGX="0.53492" BPOGY="1.02374" BPOGV="1" LPCX="0.34789" LPCY="0.66365" LPD="20.87732" LPS="1.09924" LPV="1" RPCX="0.59361" RPCY="0.66033" RPD="19.93691" RPS="1.10841" RPV="1" LEYEX="-0.04075" LEYEY="-0.03551" LEYEZ="0.70677" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02492" REYEY="-0.03453" REYEZ="0.69979" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53515" FPOGY="1.01291" FPOGS="5695.19971" FPOGD="0.10742" FPOGID="13817" FPOGV="1" LPOGX="0.49649" LPOGY="0.95928" LPOGV="1" RPOGX="0.56610" RPOGY="1.03347" RPOGV="1" BPOGX="0.53129" BPOGY="0.99637" BPOGV="1" LPCX="0.34835" LPCY="0.66309" LPD="21.05007" LPS="1.11737" LPV="1" RPCX="0.59439" RPCY="0.66025" RPD="19.56484" RPS="1.12653" RPV="1" LEYEX="-0.04075" LEYEY="-0.03551" LEYEZ="0.70677" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02492" REYEY="-0.03453" REYEZ="0.69979" RPUPILD="0.00409" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53577" FPOGY="1.01385" FPOGS="5695.19971" FPOGD="0.11377" FPOGID="13817" FPOGV="1" LPOGX="0.52594" LPOGY="1.02606" LPOGV="1" RPOGX="0.56664" RPOGY="1.03366" RPOGV="1" BPOGX="0.54629" BPOGY="1.02986" BPOGV="1" LPCX="0.34851" LPCY="0.66284" LPD="20.74363" LPS="1.13549" LPV="1" RPCX="0.59471" RPCY="0.66015" RPD="18.66692" RPS="1.14466" RPV="1" LEYEX="-0.04075" LEYEY="-0.03551" LEYEZ="0.70677" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02492" REYEY="-0.03453" REYEZ="0.69979" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53630" FPOGY="1.01463" FPOGS="5695.19971" FPOGD="0.12012" FPOGID="13817" FPOGV="1" LPOGX="0.52205" LPOGY="1.02481" LPOGV="1" RPOGX="0.56984" RPOGY="1.03222" RPOGV="1" BPOGX="0.54595" BPOGY="1.02852" BPOGV="1" LPCX="0.34893" LPCY="0.66241" LPD="20.79022" LPS="1.16386" LPV="1" RPCX="0.59478" RPCY="0.66027" RPD="19.96021" RPS="1.17302" RPV="1" LEYEX="-0.04189" LEYEY="-0.03652" LEYEZ="0.73121" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02525" REYEY="-0.03455" REYEZ="0.70013" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53656" FPOGY="1.01478" FPOGS="5695.19971" FPOGD="0.12695" FPOGID="13817" FPOGV="1" LPOGX="0.50832" LPOGY="1.02585" LPOGV="1" RPOGX="0.57463" RPOGY="1.00936" RPOGV="1" BPOGX="0.54148" BPOGY="1.01760" BPOGV="1" LPCX="0.34945" LPCY="0.66169" LPD="20.73045" LPS="1.18326" LPV="1" RPCX="0.59577" RPCY="0.65995" RPD="19.02547" RPS="1.18326" RPV="1" LEYEX="-0.04189" LEYEY="-0.03652" LEYEZ="0.73121" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02525" REYEY="-0.03455" REYEZ="0.70013" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53570" FPOGY="1.01245" FPOGS="5695.19971" FPOGD="0.13330" FPOGID="13817" FPOGV="1" LPOGX="0.49627" LPOGY="0.94608" LPOGV="1" RPOGX="0.54067" RPOGY="0.98575" RPOGV="1" BPOGX="0.51847" BPOGY="0.96591" BPOGV="1" LPCX="0.34962" LPCY="0.66134" LPD="20.94804" LPS="1.19350" LPV="1" RPCX="0.59590" RPCY="0.66013" RPD="19.06035" RPS="1.19350" RPV="1" LEYEX="-0.04189" LEYEY="-0.03652" LEYEZ="0.73121" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02525" REYEY="-0.03455" REYEZ="0.70013" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53491" FPOGY="1.01039" FPOGS="5695.19971" FPOGD="0.14062" FPOGID="13817" FPOGV="1" LPOGX="0.49765" LPOGY="0.94703" LPOGV="1" RPOGX="0.53911" RPOGY="0.98735" RPOGV="1" BPOGX="0.51838" BPOGY="0.96719" BPOGV="1" LPCX="0.35010" LPCY="0.66076" LPD="20.69077" LPS="1.18454" LPV="1" RPCX="0.59645" RPCY="0.65981" RPD="18.89092" RPS="1.17537" RPV="1" LEYEX="-0.03838" LEYEY="-0.03333" LEYEZ="0.67535" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02483" REYEY="-0.03363" REYEZ="0.68149" RPUPILD="0.00413" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53359" FPOGY="1.01267" FPOGS="5695.19971" FPOGD="0.14697" FPOGID="13817" FPOGV="1" LPOGX="0.47845" LPOGY="1.05350" LPOGV="1" RPOGX="0.53066" RPOGY="1.07192" RPOGV="1" BPOGX="0.50456" BPOGY="1.06271" BPOGV="1" LPCX="0.35056" LPCY="0.66001" LPD="20.85286" LPS="1.15618" LPV="1" RPCX="0.59683" RPCY="0.65976" RPD="19.15731" RPS="1.14701" RPV="1" LEYEX="-0.03838" LEYEY="-0.03333" LEYEZ="0.67535" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02483" REYEY="-0.03363" REYEZ="0.68149" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53421" FPOGY="1.01281" FPOGS="5695.19971" FPOGD="0.15381" FPOGID="13817" FPOGV="1" LPOGX="0.51376" LPOGY="0.97466" LPOGV="1" RPOGX="0.58306" RPOGY="1.05780" RPOGV="1" BPOGX="0.54841" BPOGY="1.01623" BPOGV="1" LPCX="0.35077" LPCY="0.65963" LPD="20.99417" LPS="1.12781" LPV="1" RPCX="0.59727" RPCY="0.65974" RPD="18.79307" RPS="1.11865" RPV="1" LEYEX="-0.03838" LEYEY="-0.03333" LEYEZ="0.67535" LPUPILD="0.00433" LPUPILV="1" REYEX="0.02483" REYEY="-0.03363" REYEZ="0.68149" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53479" FPOGY="1.01300" FPOGS="5695.19971" FPOGD="0.16260" FPOGID="13817" FPOGV="1" LPOGX="0.51664" LPOGY="0.97638" LPOGV="1" RPOGX="0.58053" RPOGY="1.05839" RPOGV="1" BPOGX="0.54858" BPOGY="1.01739" BPOGV="1" LPCX="0.35124" LPCY="0.65895" LPD="21.12801" LPS="1.10841" LPV="1" RPCX="0.59764" RPCY="0.65938" RPD="19.01820" RPS="1.09924" RPV="1" LEYEX="-0.03940" LEYEY="-0.03402" LEYEZ="0.69783" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02467" REYEY="-0.03266" REYEZ="0.66591" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53529" FPOGY="1.01314" FPOGS="5695.19971" FPOGD="0.16699" FPOGID="13817" FPOGV="1" LPOGX="0.51904" LPOGY="1.05511" LPOGV="1" RPOGX="0.57686" RPOGY="0.97835" RPOGV="1" BPOGX="0.54795" BPOGY="1.01673" BPOGV="1" LPCX="0.35164" LPCY="0.65818" LPD="21.03102" LPS="1.10820" LPV="1" RPCX="0.59812" RPCY="0.65894" RPD="19.08626" RPS="1.10820" RPV="1" LEYEX="-0.03940" LEYEY="-0.03402" LEYEZ="0.69783" LPUPILD="0.00434" LPUPILV="1" REYEX="0.02467" REYEY="-0.03266" REYEZ="0.66591" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
